# Species	Genes	Alg.-Conn.	042.fasta	11368.fasta	2a301.fasta	ATCC8739.fasta	IAI39.fasta	O55H7.fasta	S88.fasta	Ss046.fasta	W.fasta
7	7	0.582	lcl|FN554766.1_prot_CBG34408.1_1574	lcl|AP010953.1_prot_BAI25330.1_2055	*	lcl|NZ_CP022959.1_prot_WP_000598853.1_2284	*	lcl|CP003109.1_prot_AEZ40369.1_1734	lcl|CU928161.2_prot_ECS88_1550_1494	lcl|CP000038.1_prot_AAZ88373.1_1576	lcl|NC_017635.1_prot_WP_000598855.1_1559
7	7	0.573	lcl|FN554766.1_prot_CBG35301.1_2467	lcl|AP010953.1_prot_BAI26360.1_3148	*	lcl|NZ_CP022959.1_prot_WP_000536550.1_1468	lcl|NC_011750.1_prot_ECIAI39_RS11910_2362	lcl|CP003109.1_prot_AEZ41314.1_2679	lcl|CU928161.2_prot_CAR03656.1_2283	*	lcl|NC_017635.1_prot_WP_014640601.1_2397
7	7	0.562	lcl|FN554766.1_prot_CBG33185.1_351	lcl|AP010953.1_prot_ECO26_0352_352	*	lcl|NZ_CP022959.1_prot_WP_001013892.1_3438	lcl|NC_011750.1_prot_WP_001013896.1_369	lcl|CP003109.1_prot_AEZ39025.1_390	lcl|CU928161.2_prot_CAR01677.1_307	*	lcl|NC_017635.1_prot_WP_001013885.1_387
7	7	0.539	lcl|FN554766.1_prot_CBG33076.1_242	*	lcl|NC_004337.2_prot_NP_706228.1_259	lcl|NZ_CP022959.1_prot_WP_000006261.1_3531	lcl|NC_011750.1_prot_WP_000006244.1_420	lcl|CP003109.1_prot_AEZ38881.1_246	lcl|CU928161.2_prot_CAR01618.1_248	lcl|CP000038.1_prot_AAZ87055.1_257	*
7	7	0.538	lcl|FN554766.1_prot_CBG34392.1_1558	lcl|AP010953.1_prot_ECO26_2037_2037	*	lcl|NZ_CP022959.1_prot_WP_000760626.1_2300	*	lcl|CP003109.1_prot_AEZ40354.1_1719	lcl|CU928161.2_prot_CAR02849.1_1477	lcl|CP000038.1_prot_AAZ88390.1_1593	lcl|NC_017635.1_prot_WP_000760589.1_1543
7	7	0.531	lcl|FN554766.1_prot_CBG36163.1_3329	lcl|AP010953.1_prot_BAI27328.1_4145	*	lcl|NZ_CP022959.1_prot_WP_001272145.1_673	lcl|NC_011750.1_prot_WP_001272153.1_3511	*	lcl|CU928161.2_prot_CAR04668.1_3295	lcl|CP000038.1_prot_AAZ89764.1_2967	lcl|NC_017635.1_prot_WP_001272136.1_3259
7	7	0.531	lcl|FN554766.1_prot_CBG37022.1_4188	lcl|AP010953.1_prot_BAI27931.1_4772	*	lcl|NZ_CP022959.1_prot_WP_000951134.1_4354	lcl|NC_011750.1_prot_ECIAI39_RS14935_2951	lcl|CP003109.1_prot_AEZ42964.1_4329	lcl|CU928161.2_prot_CAR05433.1_4062	*	lcl|NC_017635.1_prot_WP_000951164.1_4037
7	7	0.53	lcl|FN554766.1_prot_CBG34687.1_1853	lcl|AP010953.1_prot_ECO26_2422_2422	*	lcl|NZ_CP022959.1_prot_WP_000805640.1_2003	lcl|NC_011750.1_prot_WP_000805645.1_1350	lcl|CP003109.1_prot_AEZ40639.1_2004	lcl|CU928161.2_prot_CAR03053.1_1680	*	lcl|NC_017635.1_prot_WP_000805692.1_1842
7	7	0.518	lcl|FN554766.1_prot_CBG36909.1_4075	lcl|AP010953.1_prot_BAI28008.1_4850	lcl|NC_004337.2_prot_NP_709540.1_3462	*	lcl|NC_011750.1_prot_WP_000827811.1_4288	lcl|CP003109.1_prot_AEZ42888.1_4253	*	lcl|CP000038.1_prot_AAZ90437.1_3640	lcl|NC_017635.1_prot_WP_000827806.1_3963
7	7	0.471	lcl|FN554766.1_prot_CBG36165.1_3331	lcl|AP010953.1_prot_BAI27330.1_4147	*	lcl|NZ_CP022959.1_prot_WP_001352149.1_671	lcl|NC_011750.1_prot_WP_001405696.1_3513	*	lcl|CU928161.2_prot_CAR04671.1_3297	lcl|CP000038.1_prot_AAZ89766.1_2969	lcl|NC_017635.1_prot_WP_001269825.1_3261
7	7	0.47	lcl|FN554766.1_prot_CBG36861.1_4027	lcl|AP010953.1_prot_BAI28059.1_4903	lcl|NC_004337.2_prot_NP_709517.1_3440	*	lcl|NC_011750.1_prot_WP_001087114.1_4237	lcl|CP003109.1_prot_AEZ42843.1_4208	lcl|CU928161.2_prot_ECS88_4104_3937	*	lcl|NC_017635.1_prot_WP_001087147.1_3909
7	7	0.459	lcl|FN554766.1_prot_CBG33154.1_320	lcl|AP010953.1_prot_BAI23672.1_326	*	lcl|NZ_CP022959.1_prot_CJZ69_RS18150_3465	lcl|NC_011750.1_prot_WP_001131106.1_401	lcl|CP003109.1_prot_AEZ38989.1_354	lcl|CU928161.2_prot_CAR01642.1_272	*	lcl|NC_017635.1_prot_WP_001131077.1_360
7	7	0.378	lcl|FN554766.1_prot_CBG36853.1_4019	lcl|AP010953.1_prot_BAI28067.1_4911	*	lcl|NZ_CP022959.1_prot_WP_001312198.1_31	lcl|NC_011750.1_prot_WP_001300753.1_4229	*	lcl|CU928161.2_prot_CAV02661.1_3930	lcl|CP000038.1_prot_AAZ90176.1_3379	lcl|NC_017635.1_prot_WP_001315912.1_3900
7	7	0.361	lcl|FN554766.1_prot_CBG34041.1_1207	lcl|AP010953.1_prot_BAI24984.1_1685	lcl|NC_004337.2_prot_YP_008439241.1_1071	*	lcl|NC_011750.1_prot_ECIAI39_RS09570_1893	lcl|CP003109.1_prot_AEZ39995.1_1360	lcl|CU928161.2_prot_ECS88_1236_1190	*	lcl|NC_017635.1_prot_ECW_RS06475_1242
7	7	0.34	lcl|FN554766.1_prot_CBG35523.1_2689	lcl|AP010953.1_prot_ECO26_3536_3536	lcl|NC_004337.2_prot_NP_708328.1_2290	lcl|NZ_CP022959.1_prot_WP_000075541.1_1229	lcl|NC_011750.1_prot_WP_000075546.1_2616	lcl|CP003109.1_prot_AEZ41554.1_2919	*	lcl|CP000038.1_prot_AAZ89199.1_2402	*
7	7	0.336	*	lcl|AP010953.1_prot_BAI23499.1_140	*	lcl|NZ_CP022959.1_prot_WP_000767887.1_3663	lcl|NC_011750.1_prot_WP_012602168.1_148	lcl|CP003109.1_prot_AEZ38767.1_132	lcl|CU928161.2_prot_CAR01512.1_144	lcl|CP000038.1_prot_AAZ86940.1_142	lcl|NC_017635.1_prot_WP_000143203.1_135
7	7	0.334	lcl|FN554766.1_prot_CBG36906.1_4072	lcl|AP010953.1_prot_BAI28011.1_4853	lcl|NC_004337.2_prot_NP_709465.1_3389	*	lcl|NC_011750.1_prot_WP_001046008.1_4285	lcl|CP003109.1_prot_AEZ42884.1_4249	*	lcl|CP000038.1_prot_AAZ90441.1_3644	lcl|NC_017635.1_prot_WP_001046030.1_3960
7	7	0.329	lcl|FN554766.1_prot_CBG37279.1_4445	lcl|AP010953.1_prot_BAI28346.1_5203	*	lcl|NZ_CP022959.1_prot_WP_000716794.1_4093	lcl|NC_011750.1_prot_WP_000716792.1_4465	*	lcl|CU928161.2_prot_CAR05749.1_4375	lcl|CP000038.1_prot_AAZ90761.1_3964	lcl|NC_017635.1_prot_WP_001183287.1_4346
7	7	0.293	lcl|FN554766.1_prot_CBG36516.1_3682	lcl|AP010953.1_prot_BAI24383.1_1067	lcl|NC_004337.2_prot_NP_706863.2_871	lcl|NZ_CP022959.1_prot_CJZ69_RS14480_2759	lcl|NC_011750.1_prot_WP_012602403.1_2207	*	lcl|CU928161.2_prot_CAR05035.1_3661	*	lcl|NC_017635.1_prot_WP_000286318.1_1032
7	7	0.164	lcl|FN554766.1_prot_CBG37417.1_4583	lcl|AP010953.1_prot_ECO26_4070_4070	lcl|NC_004337.2_prot_NP_708744.1_2686	*	lcl|NC_011750.1_prot_ECIAI39_RS05265_1034	lcl|CP003109.1_prot_AEZ42023.1_3388	lcl|CU928161.2_prot_ECS88_4874_4645	lcl|CP000038.1_prot_AAZ89272.1_2475	*
7	7	0.117	lcl|FN554766.1_prot_CBG37481.1_4647	lcl|AP010953.1_prot_BAI28671.1_5551	lcl|NC_004337.2_prot_NP_710087.2_3998	lcl|NZ_CP022959.1_prot_WP_001285782.1_3856	lcl|NC_011750.1_prot_WP_000098092.1_2367	*	*	lcl|CP000038.1_prot_AAZ90968.1_4171	lcl|NC_017635.1_prot_WP_001285769.1_4605
7	7	0.104	lcl|FN554766.1_prot_CBG37507.1_4673	*	lcl|NC_004337.2_prot_NP_709992.3_3903	lcl|NZ_CP022959.1_prot_WP_001299246.1_3954	lcl|NC_011750.1_prot_WP_015674817.1_4620	*	lcl|CU928161.2_prot_CAR05948.1_4572	lcl|CP000038.1_prot_AAZ90871.1_4074	lcl|NC_017635.1_prot_ECW_RS27885_4460
7	7	0.0772	lcl|FN554766.1_prot_CBG32859.1_25	lcl|AP010953.1_prot_BAI23383.1_22	*	lcl|NZ_CP022959.1_prot_CJZ69_RS19785_3779	lcl|NC_011750.1_prot_WP_000129330.1_25	lcl|CP003109.1_prot_AEZ38656.1_21	*	lcl|CP000038.1_prot_AAZ86824.1_26	lcl|NC_017635.1_prot_ECW_RS00110_21
7	7	0.0569	lcl|FN554766.1_prot_CBG35785.1_2951	lcl|AP010953.1_prot_ECO26_3831_3831	lcl|NC_004337.2_prot_NP_708559.1_2506	lcl|NZ_CP022959.1_prot_WP_000433156.1_983	*	lcl|CP003109.1_prot_AEZ41814.1_3179	*	lcl|CP000038.1_prot_AAZ89515.1_2718	lcl|NC_017635.1_prot_WP_001233950.1_2925
7	7	0.0448	lcl|FN554766.1_prot_CBG37097.1_4263	lcl|AP010953.1_prot_BAI27853.1_4690	*	lcl|NZ_CP022959.1_prot_WP_001295677.1_4279	lcl|NC_011750.1_prot_WP_012602492.1_3080	lcl|CP003109.1_prot_AEZ43043.1_4408	lcl|CU928161.2_prot_ECS88_4346_4157	*	lcl|NC_017635.1_prot_WP_001317404.1_4118
7	7	0.0262	*	lcl|AP010953.1_prot_BAI28018.1_4860	lcl|NC_004337.2_prot_NP_709472.2_3396	lcl|NZ_CP022959.1_prot_WP_000137296.1_4436	lcl|NC_011750.1_prot_WP_000344915.1_2944	*	lcl|CU928161.2_prot_CAR05350.1_3978	lcl|CP000038.1_prot_AAZ90448.1_3651	lcl|NC_017635.1_prot_WP_000137312.1_3953
7	7	0.0246	lcl|FN554766.1_prot_CBG35687.1_2853	lcl|AP010953.1_prot_ECO26_3727_3727	lcl|NC_004337.2_prot_YP_008439272.1_2425	lcl|NZ_CP022959.1_prot_CJZ69_RS05655_1082	lcl|NC_011750.1_prot_WP_000491429.1_2828	*	*	lcl|CP000038.1_prot_AAZ89413.1_2616	lcl|NC_017635.1_prot_ECW_RS14675_2820
6	17	0.629	lcl|FN554766.1_prot_CBG33065.1_231,lcl|FN554766.1_prot_CBG33416.1_582,lcl|FN554766.1_prot_EC042_0596_586	lcl|AP010953.1_prot_BAI23967.1_636	*	lcl|NZ_CP022959.1_prot_WP_000420797.1_3070,lcl|NZ_CP022959.1_prot_CJZ69_RS01260_241,lcl|NZ_CP022959.1_prot_CJZ69_RS18535_3542,lcl|NZ_CP022959.1_prot_WP_000420774.1_3207,lcl|NZ_CP022959.1_prot_WP_000420795.1_2282	*	lcl|CP003109.1_prot_AEZ38867.1_232,lcl|CP003109.1_prot_AEZ39324.1_689,lcl|CP003109.1_prot_AEZ39450.1_815	*	lcl|CP000038.1_prot_AAZ87044.1_246,lcl|CP000038.1_prot_AAZ88361.1_1564	lcl|NC_017635.1_prot_ECW_RS08140_1565,lcl|NC_017635.1_prot_WP_000420794.1_233,lcl|NC_017635.1_prot_WP_000420935.1_609
6	16	0.665	lcl|FN554766.1_prot_CBG36665.1_3831,lcl|FN554766.1_prot_CBG36666.1_3832,lcl|FN554766.1_prot_CBG36667.1_3833,lcl|FN554766.1_prot_CBG36668.1_3834	lcl|AP010953.1_prot_BAI27794.1_4629,lcl|AP010953.1_prot_BAI27795.1_4630,lcl|AP010953.1_prot_BAI27796.1_4631,lcl|AP010953.1_prot_BAI27797.1_4632	*	lcl|NZ_CP022959.1_prot_WP_001295224.1_183	lcl|NC_011750.1_prot_WP_000170738.1_4009,lcl|NC_011750.1_prot_WP_000170738.1_4010,lcl|NC_011750.1_prot_WP_001295224.1_4011	lcl|CP003109.1_prot_AEZ42645.1_4010	*	*	lcl|NC_017635.1_prot_WP_001295224.1_3735,lcl|NC_017635.1_prot_WP_001295224.1_3736,lcl|NC_017635.1_prot_WP_001295224.1_3737
6	12	0.102	lcl|FN554766.1_prot_CBG34132.1_1298,lcl|FN554766.1_prot_CBG34553.1_1719	lcl|AP010953.1_prot_BAI25466.1_2208,lcl|AP010953.1_prot_BAI24761.1_1460,lcl|AP010953.1_prot_BAI25069.1_1771,lcl|AP010953.1_prot_BAI24416.1_1100,lcl|AP010953.1_prot_BAI24480.1_1167	*	lcl|NZ_CP022959.1_prot_WP_000048362.1_2122	*	lcl|CP003109.1_prot_AEZ40089.1_1454,lcl|CP003109.1_prot_AEZ40521.1_1886	lcl|CU928161.2_prot_CAR02654.1_1281	*	lcl|NC_017635.1_prot_WP_000048348.1_1723
6	11	0.597	lcl|FN554766.1_prot_CBG34184.1_1350	lcl|AP010953.1_prot_BAI26382.1_3171	lcl|NC_004337.2_prot_NP_706633.1_643	*	lcl|NC_011750.1_prot_WP_000522592.1_1862	lcl|CP003109.1_prot_AEZ38938.1_303,lcl|CP003109.1_prot_AEZ40483.1_1848,lcl|CP003109.1_prot_AEZ40935.1_2300,lcl|CP003109.1_prot_AEZ41162.1_2527	lcl|CU928161.2_prot_CAR01921.1_550,lcl|CU928161.2_prot_CAR02523.1_1151,lcl|CU928161.2_prot_CAR02694.1_1321	*	*
6	11	0.593	lcl|FN554766.1_prot_CBG34183.1_1349	lcl|AP010953.1_prot_BAI26383.1_3172	lcl|NC_004337.2_prot_NP_706632.1_642	*	lcl|NC_011750.1_prot_WP_000256835.1_1863	lcl|CP003109.1_prot_AEZ38937.1_302,lcl|CP003109.1_prot_AEZ40484.1_1849,lcl|CP003109.1_prot_AEZ40936.1_2301,lcl|CP003109.1_prot_AEZ41163.1_2528	lcl|CU928161.2_prot_CAR01920.1_549,lcl|CU928161.2_prot_CAR02522.1_1150,lcl|CU928161.2_prot_CAR02693.1_1320	*	*
6	11	0.586	lcl|FN554766.1_prot_CBG34182.1_1348	lcl|AP010953.1_prot_BAI26384.1_3173	lcl|NC_004337.2_prot_NP_706631.1_641	*	lcl|NC_011750.1_prot_WP_001253972.1_1864	lcl|CP003109.1_prot_AEZ38936.1_301,lcl|CP003109.1_prot_AEZ40485.1_1850,lcl|CP003109.1_prot_AEZ40937.1_2302,lcl|CP003109.1_prot_AEZ41164.1_2529	lcl|CU928161.2_prot_CAR01919.1_548,lcl|CU928161.2_prot_CAR02521.1_1149,lcl|CU928161.2_prot_CAR02692.1_1319	*	*
6	11	0.145	lcl|FN554766.1_prot_CBG34164.1_1330,lcl|FN554766.1_prot_CBG35008.1_2174	lcl|AP010953.1_prot_BAI25221.1_1942,lcl|AP010953.1_prot_BAI25888.1_2648,lcl|AP010953.1_prot_BAI24510.1_1198	lcl|NC_004337.2_prot_NP_707427.1_1422	*	*	lcl|CP003109.1_prot_AEZ40502.1_1867,lcl|CP003109.1_prot_AEZ40956.1_2321	lcl|CU928161.2_prot_CAR02671.1_1298	lcl|CP000038.1_prot_AAZ88570.1_1773,lcl|CP000038.1_prot_AAZ87974.1_1177	*
6	10	0.463	*	lcl|AP010953.1_prot_BAI23937.1_603,lcl|AP010953.1_prot_BAI24457.1_1141,lcl|AP010953.1_prot_BAI25233.1_1955,lcl|AP010953.1_prot_BAI25493.1_2242,lcl|AP010953.1_prot_BAI25875.1_2634	*	lcl|NZ_CP022959.1_prot_WP_000198149.1_2163	lcl|NC_011750.1_prot_WP_000198149.1_1503	lcl|CP003109.1_prot_AEZ39292.1_657	*	lcl|CP000038.1_prot_AAZ89070.1_2273	lcl|NC_017635.1_prot_WP_000198149.1_1682
6	10	0.403	lcl|FN554766.1_prot_CBG34175.1_1341,lcl|FN554766.1_prot_CBG34522.1_1688	lcl|AP010953.1_prot_BAI25230.1_1952,lcl|AP010953.1_prot_BAI25496.1_2245,lcl|AP010953.1_prot_BAI25878.1_2637,lcl|AP010953.1_prot_BAI26388.1_3179	*	lcl|NZ_CP022959.1_prot_WP_001368374.1_2160	lcl|NC_011750.1_prot_WP_001368374.1_1500	*	lcl|CU928161.2_prot_CAR02686.1_1313	*	lcl|NC_017635.1_prot_WP_001368374.1_1685
6	9	0.604	*	lcl|AP010953.1_prot_BAI23911.1_577,lcl|AP010953.1_prot_BAI26419.1_3210	lcl|NC_004337.2_prot_NP_707269.1_1268	lcl|NZ_CP022959.1_prot_WP_000995437.1_2993	lcl|NC_011750.1_prot_WP_000995434.1_1985	lcl|CP003109.1_prot_AEZ38908.1_273,lcl|CP003109.1_prot_AEZ39266.1_631,lcl|CP003109.1_prot_AEZ39529.1_894	lcl|CU928161.2_prot_CAR02488.1_1116	*	*
6	9	0.574	lcl|FN554766.1_prot_CBG34137.1_1303,lcl|FN554766.1_prot_CBG34550.1_1716,lcl|FN554766.1_prot_CBG35027.1_2193	lcl|AP010953.1_prot_BAI24483.1_1171,lcl|AP010953.1_prot_BAI25075.1_1777	*	lcl|NZ_CP022959.1_prot_WP_001171942.1_2125	*	lcl|CP003109.1_prot_AEZ40094.1_1459	lcl|CU928161.2_prot_CAR02658.1_1285	*	lcl|NC_017635.1_prot_WP_001171942.1_1720
6	9	0.308	lcl|FN554766.1_prot_CBG35000.1_2166,lcl|FN554766.1_prot_CBG34312.1_1478	lcl|AP010953.1_prot_BAI23930.1_596,lcl|AP010953.1_prot_BAI26390.1_3181	lcl|NC_004337.2_prot_NP_706620.2_636	*	*	lcl|CP003109.1_prot_AEZ38931.1_296,lcl|CP003109.1_prot_AEZ39285.1_650	lcl|CU928161.2_prot_CAR02512.1_1140	lcl|CP000038.1_prot_AAZ89399.1_2602	*
6	9	0.287	lcl|FN554766.1_prot_CBG34165.1_1331,lcl|FN554766.1_prot_CBG35007.1_2173	lcl|AP010953.1_prot_BAI25222.1_1943,lcl|AP010953.1_prot_BAI25887.1_2647	lcl|NC_004337.2_prot_NP_707426.1_1421	*	*	lcl|CP003109.1_prot_AEZ40501.1_1866	lcl|CU928161.2_prot_CAR02672.1_1299	lcl|CP000038.1_prot_AAZ88569.1_1772,lcl|CP000038.1_prot_AAZ87973.1_1176	*
6	8	0.701	lcl|FN554766.1_prot_CBG34533.1_1699	lcl|AP010953.1_prot_BAI25509.1_2258,lcl|AP010953.1_prot_BAI26892.1_3695	*	lcl|NZ_CP022959.1_prot_WP_001047134.1_2145	lcl|NC_011750.1_prot_WP_001047105.1_4810	*	lcl|CU928161.2_prot_CAR04146.1_2775,lcl|CU928161.2_prot_CAR06156.1_4779	*	lcl|NC_017635.1_prot_WP_001047135.1_1700
6	8	0.684	lcl|FN554766.1_prot_CBG34201.1_1367,lcl|FN554766.1_prot_CBG34500.1_1666	lcl|AP010953.1_prot_BAI23959.1_627,lcl|AP010953.1_prot_BAI25416.1_2158	*	lcl|NZ_CP022959.1_prot_WP_000885587.1_2183	*	lcl|CP003109.1_prot_AEZ39313.1_678	lcl|CU928161.2_prot_CAR02711.1_1338	*	lcl|NC_017635.1_prot_WP_000885611.1_1662
6	8	0.624	*	lcl|AP010953.1_prot_BAI25472.1_2218	lcl|NC_004337.2_prot_NP_707727.1_1707,lcl|NC_004337.2_prot_NP_708018.1_1987	*	lcl|NC_011750.1_prot_WP_001261928.1_876	lcl|CP003109.1_prot_AEZ40462.1_1827	lcl|CU928161.2_prot_CAR06193.1_4816	lcl|CP000038.1_prot_AAZ87986.1_1189,lcl|CP000038.1_prot_AAZ88824.1_2027	*
6	8	0.191	lcl|FN554766.1_prot_CBG37629.1_4795,lcl|FN554766.1_prot_CBG37328.1_4494	lcl|AP010953.1_prot_BAI26133.1_2909,lcl|AP010953.1_prot_BAI28617.1_5493	lcl|NC_004337.2_prot_NP_708769.2_2709	lcl|NZ_CP022959.1_prot_WP_000131762.1_3581	lcl|NC_011750.1_prot_WP_000706978.1_4196	*	lcl|CU928161.2_prot_CAR06040.1_4664	*	*
6	8	0.179	lcl|FN554766.1_prot_CBG34551.1_1717	lcl|AP010953.1_prot_BAI25464.1_2206,lcl|AP010953.1_prot_BAI24763.1_1462	*	lcl|NZ_CP022959.1_prot_WP_000854559.1_2124	*	lcl|CP003109.1_prot_AEZ40091.1_1456,lcl|CP003109.1_prot_AEZ40519.1_1884	lcl|CU928161.2_prot_CAR02656.1_1283	*	lcl|NC_017635.1_prot_WP_000854559.1_1721
6	7	0.675	lcl|FN554766.1_prot_CBG33230.1_396	lcl|AP010953.1_prot_BAI23740.1_396	*	lcl|NZ_CP022959.1_prot_WP_000860441.1_3394	lcl|NC_011750.1_prot_WP_000854360.1_1037,lcl|NC_011750.1_prot_WP_000860421.1_322	*	lcl|CU928161.2_prot_CAR01710.1_340	*	lcl|NC_017635.1_prot_WP_000860441.1_433
6	7	0.664	*	lcl|AP010953.1_prot_BAI25423.1_2165	lcl|NC_004337.2_prot_NP_706642.1_652,lcl|NC_004337.2_prot_NP_707736.1_1715	*	lcl|NC_011750.1_prot_WP_000447253.1_4834	lcl|CP003109.1_prot_AEZ39567.1_932	lcl|CU928161.2_prot_CAR06180.1_4803	lcl|CP000038.1_prot_AAZ88453.1_1656	*
6	7	0.587	lcl|FN554766.1_prot_CBG34203.1_1369	lcl|AP010953.1_prot_ECO26_0629_629	lcl|NC_004337.2_prot_YP_008439260.1_1832,lcl|NC_004337.2_prot_YP_008439265.1_1988	*	*	lcl|CP003109.1_prot_AEZ39315.1_680	lcl|CU928161.2_prot_CAR02713.1_1340	lcl|CP000038.1_prot_AAZ88828.1_2031	*
6	7	0.474	lcl|FN554766.1_prot_CBG34545.1_1711	lcl|AP010953.1_prot_BAI25459.1_2201,lcl|AP010953.1_prot_BAI25521.1_2270	*	lcl|NZ_CP022959.1_prot_WP_000705358.1_2130	lcl|NC_011750.1_prot_ECIAI39_RS07510_1475	lcl|CP003109.1_prot_AEZ40965.1_2330	*	*	lcl|NC_017635.1_prot_WP_000705358.1_1715
6	7	0.314	lcl|FN554766.1_prot_CBG34578.1_1744	lcl|AP010953.1_prot_BAI24961.1_1662,lcl|AP010953.1_prot_BAI25555.1_2307	lcl|NC_004337.2_prot_NP_707057.1_1056	*	lcl|NC_011750.1_prot_WP_000133414.1_2006	lcl|CP003109.1_prot_AEZ39973.1_1338	*	lcl|CP000038.1_prot_AAZ87621.1_823	*
6	7	0.219	lcl|FN554766.1_prot_CBG34546.1_1712	lcl|AP010953.1_prot_BAI25522.1_2271,lcl|AP010953.1_prot_BAI25078.1_1780	lcl|NC_004337.2_prot_NP_706800.1_809	lcl|NZ_CP022959.1_prot_WP_000920568.1_2129	*	lcl|CP003109.1_prot_AEZ40097.1_1462	*	*	lcl|NC_017635.1_prot_WP_000920568.1_1716
6	7	0.194	lcl|FN554766.1_prot_CBG34547.1_1713	lcl|AP010953.1_prot_BAI25523.1_2272,lcl|AP010953.1_prot_BAI25077.1_1779	lcl|NC_004337.2_prot_NP_706801.1_810	lcl|NZ_CP022959.1_prot_WP_000448564.1_2128	*	lcl|CP003109.1_prot_AEZ40096.1_1461	*	*	lcl|NC_017635.1_prot_WP_000448564.1_1717
6	7	0.181	lcl|FN554766.1_prot_CBG36821.1_3987	lcl|AP010953.1_prot_BAI28574.1_5441	*	lcl|NZ_CP022959.1_prot_WP_000984201.1_54	*	lcl|CP003109.1_prot_AEZ38966.1_331	lcl|CU928161.2_prot_CAR03471.1_2099	*	lcl|NC_017635.1_prot_WP_000468308.1_4179,lcl|NC_017635.1_prot_WP_000468308.1_2221
6	7	0.145	lcl|FN554766.1_prot_CBG34331.1_1497	lcl|AP010953.1_prot_BAI25424.1_2166	lcl|NC_004337.2_prot_NP_706641.1_651,lcl|NC_004337.2_prot_NP_707737.1_1716	*	lcl|NC_011750.1_prot_WP_000372045.1_4833	lcl|CP003109.1_prot_AEZ39566.1_931	lcl|CU928161.2_prot_CAR06179.1_4802	*	*
6	7	0.137	lcl|FN554766.1_prot_CBG34544.1_1710	lcl|AP010953.1_prot_BAI25458.1_2200	*	lcl|NZ_CP022959.1_prot_WP_000054512.1_2131	lcl|NC_011750.1_prot_WP_000054512.1_1476	lcl|CP003109.1_prot_AEZ40964.1_2329,lcl|CP003109.1_prot_AEZ40513.1_1878	*	*	lcl|NC_017635.1_prot_WP_000054512.1_1714
6	7	0.111	lcl|FN554766.1_prot_CBG36079.1_3245	*	*	lcl|NZ_CP022959.1_prot_WP_001219894.1_400	lcl|NC_011750.1_prot_WP_000249375.1_3431	lcl|CP003109.1_prot_AEZ42071.1_3436	lcl|CU928161.2_prot_CAR04575.1_3202,lcl|CU928161.2_prot_CAR04930.1_3556	*	lcl|NC_017635.1_prot_WP_000249348.1_3183
6	7	0.11	lcl|FN554766.1_prot_CBG36077.1_3243	*	*	lcl|NZ_CP022959.1_prot_WP_001202880.1_398	lcl|NC_011750.1_prot_WP_001087296.1_3429	lcl|CP003109.1_prot_AEZ42069.1_3434	lcl|CU928161.2_prot_CAR04573.1_3200,lcl|CU928161.2_prot_CAR04932.1_3558	*	lcl|NC_017635.1_prot_WP_001087296.1_3181
6	6	0.952	lcl|FN554766.1_prot_CBG34531.1_1697	lcl|AP010953.1_prot_BAI25446.1_2188	*	lcl|NZ_CP022959.1_prot_WP_000066484.1_2148	lcl|NC_011750.1_prot_WP_000066484.1_1488	*	lcl|CU928161.2_prot_CAR06158.1_4781	*	lcl|NC_017635.1_prot_WP_000066484.1_1697
6	6	0.951	lcl|FN554766.1_prot_CBG34766.1_1932	*	*	lcl|NZ_CP022959.1_prot_WP_000798113.1_1923	lcl|NC_011750.1_prot_WP_000798095.1_1266	lcl|CP003109.1_prot_AEZ40721.1_2086	lcl|CU928161.2_prot_CAR03134.1_1762	*	lcl|NC_017635.1_prot_WP_000798115.1_1922
6	6	0.949	lcl|FN554766.1_prot_CBG37209.1_4375	*	lcl|NC_004337.2_prot_NP_709807.1_3720	*	lcl|NC_011750.1_prot_WP_000437897.1_4366	lcl|CP003109.1_prot_AEZ43169.1_4534	lcl|CU928161.2_prot_CAR05650.1_4277	lcl|CP000038.1_prot_AAZ90695.1_3898	*
6	6	0.948	lcl|FN554766.1_prot_CBG36086.1_3252	*	*	lcl|NZ_CP022959.1_prot_WP_000259302.1_746	lcl|NC_011750.1_prot_WP_000259302.1_3437	lcl|CP003109.1_prot_AEZ42077.1_3442	lcl|CU928161.2_prot_CAR04581.1_3208	*	lcl|NC_017635.1_prot_WP_000259303.1_3189
6	6	0.948	lcl|FN554766.1_prot_CBG36709.1_3875	lcl|AP010953.1_prot_BAI28175.1_5021	*	lcl|NZ_CP022959.1_prot_WP_000196054.1_139	lcl|NC_011750.1_prot_WP_000196097.1_4056	*	lcl|CU928161.2_prot_CAR05209.1_3835	*	lcl|NC_017635.1_prot_WP_000196081.1_3785
6	6	0.944	lcl|FN554766.1_prot_CBG36712.1_3878	lcl|AP010953.1_prot_BAI28172.1_5018	*	lcl|NZ_CP022959.1_prot_WP_000893142.1_136	lcl|NC_011750.1_prot_WP_000893160.1_4059	*	lcl|CU928161.2_prot_CAR05212.1_3838	*	lcl|NC_017635.1_prot_WP_000893124.1_3788
6	6	0.942	lcl|FN554766.1_prot_CBG36708.1_3874	lcl|AP010953.1_prot_BAI28176.1_5022	*	lcl|NZ_CP022959.1_prot_WP_000776887.1_140	lcl|NC_011750.1_prot_WP_000776911.1_4055	*	lcl|CU928161.2_prot_CAR05208.1_3834	*	lcl|NC_017635.1_prot_WP_000776892.1_3784
