# Species	Genes	Alg.-Conn.	11128.fasta	2a301.fasta	MG1655.fasta	O55H7.fasta	SE11.fasta	SMS-3-5.fasta	Sb227.fasta	UMN026.fasta
4	6	0.392	lcl|AP010960.1_prot_BAI35366.1_1431,lcl|AP010960.1_prot_BAI35523.1_1597,lcl|AP010960.1_prot_BAI36295.1_2431	*	*	lcl|CP003109.1_prot_AEZ41178.1_2543	lcl|NC_011415.1_prot_WP_000024309.1_2077	*	lcl|CP000036.1_prot_ABB66524.1_1792	*
4	6	0.172	*	*	lcl|NC_000913.3_prot_NP_414783.1_244	*	lcl|NC_011415.1_prot_WP_001114680.1_293	lcl|NC_010498.1_prot_ECSMS35_RS01525_297,lcl|NC_010498.1_prot_WP_001278287.1_3098,lcl|NC_010498.1_prot_WP_032150870.1_4592	*	lcl|NC_011751.1_prot_WP_001323397.1_4780
4	5	0.595	*	*	lcl|NC_000913.3_prot_NP_415082.1_538	lcl|CP003109.1_prot_AEZ39280.1_645	lcl|NC_011415.1_prot_WP_001099700.1_588	*	*	lcl|NC_011751.1_prot_WP_001099522.1_1389,lcl|NC_011751.1_prot_WP_001099522.1_598
4	5	0.56	lcl|AP010960.1_prot_BAI34552.1_578	*	*	lcl|CP003109.1_prot_AEZ39302.1_667	lcl|NC_011415.1_prot_WP_000479155.1_2057	*	*	lcl|NC_011751.1_prot_WP_000479141.1_1412,lcl|NC_011751.1_prot_WP_000479145.1_620
4	5	0.557	lcl|AP010960.1_prot_BAI35002.1_1052,lcl|AP010960.1_prot_BAI36471.1_2611	*	*	lcl|CP003109.1_prot_AEZ40514.1_1879	lcl|NC_011415.1_prot_WP_000693848.1_1687	*	lcl|CP000036.1_prot_ABB65635.1_900	*
4	5	0.549	lcl|AP010960.1_prot_BAI34543.1_569	*	*	lcl|CP003109.1_prot_AEZ39295.1_660	lcl|NC_011415.1_prot_WP_001358225.1_2064,lcl|NC_011415.1_prot_WP_001358225.1_602	*	*	lcl|NC_011751.1_prot_WP_001513196.1_1405
4	5	0.549	lcl|AP010960.1_prot_BAI34554.1_580	*	*	lcl|CP003109.1_prot_AEZ39305.1_670	lcl|NC_011415.1_prot_WP_000840305.1_611,lcl|NC_011415.1_prot_WP_000840353.1_2055	*	*	lcl|NC_011751.1_prot_WP_000840287.1_622
4	5	0.538	*	lcl|NC_004337.2_prot_NP_707739.2_1718,lcl|NC_004337.2_prot_NP_706639.1_649	*	lcl|CP003109.1_prot_AEZ39564.1_929	*	*	lcl|CP000036.1_prot_ABB66241.1_1509	lcl|NC_011751.1_prot_WP_001297778.1_1806
4	5	0.455	lcl|AP010960.1_prot_ECO111_1850_1850,lcl|AP010960.1_prot_ECO111_4292_4292	*	lcl|NC_000913.3_prot_YP_009518758.1_684	lcl|CP003109.1_prot_AEZ40371.1_1736	lcl|NC_011415.1_prot_ECSE_RS03975_765	*	*	*
4	5	0.304	lcl|AP010960.1_prot_BAI38809.1_5082	*	*	lcl|CP003109.1_prot_AEZ42025.1_3390	*	lcl|NC_010498.1_prot_WP_000609175.1_2210	*	lcl|NC_011751.1_prot_WP_000612626.1_3290,lcl|NC_011751.1_prot_WP_000612591.1_4769
4	5	0.301	lcl|AP010960.1_prot_BAI35506.1_1580	*	lcl|NC_000913.3_prot_NP_415892.1_1360,lcl|NC_000913.3_prot_NP_416063.1_1532	*	lcl|NC_011415.1_prot_WP_000086513.1_620	*	*	lcl|NC_011751.1_prot_WP_000086527.1_1795
4	5	0.29	*	*	lcl|NC_000913.3_prot_YP_588439.1_539	lcl|CP003109.1_prot_AEZ39281.1_646	lcl|NC_011415.1_prot_WP_000971068.1_589	*	*	lcl|NC_011751.1_prot_WP_000971055.1_599,lcl|NC_011751.1_prot_WP_000971075.1_1390
4	5	0.286	*	lcl|NC_004337.2_prot_NP_708755.1_2694	*	lcl|CP003109.1_prot_AEZ42044.1_3409	*	lcl|NC_010498.1_prot_WP_000270974.1_1038	*	lcl|NC_011751.1_prot_WP_000270962.1_4772,lcl|NC_011751.1_prot_WP_000271010.1_3348
4	5	0.188	lcl|AP010960.1_prot_BAI35161.1_1214	*	lcl|NC_000913.3_prot_NP_417114.1_2603	*	*	lcl|NC_010498.1_prot_WP_000164164.1_2215	*	lcl|NC_011751.1_prot_WP_001296390.1_3354,lcl|NC_011751.1_prot_WP_001297234.1_4777
4	5	0.177	*	*	lcl|NC_000913.3_prot_NP_414811.1_272	lcl|CP003109.1_prot_AEZ42045.1_3410	*	lcl|NC_010498.1_prot_WP_000221530.1_1037	*	lcl|NC_011751.1_prot_WP_000221515.1_4773,lcl|NC_011751.1_prot_WP_000221523.1_3349
4	5	0.141	*	lcl|NC_004337.2_prot_NP_706640.1_650,lcl|NC_004337.2_prot_NP_707738.2_1717	*	lcl|CP003109.1_prot_AEZ39565.1_930	*	*	lcl|CP000036.1_prot_ABB66240.1_1508	lcl|NC_011751.1_prot_WP_001161009.1_1805
4	5	0.133	*	*	*	*	lcl|NC_011415.1_prot_WP_001164107.1_2579,lcl|NC_011415.1_prot_WP_001164130.1_1870	lcl|NC_010498.1_prot_WP_000972099.1_4176	lcl|CP000036.1_prot_ABB66016.1_1283	lcl|NC_011751.1_prot_WP_001000826.1_894
4	4	1	*	*	lcl|NC_000913.3_prot_YP_010051179.1_857	*	lcl|NC_011415.1_prot_WP_001406719.1_940	lcl|NC_010498.1_prot_WP_001406719.1_2219	*	lcl|NC_011751.1_prot_WP_001406719.1_1060
4	4	0.987	*	*	lcl|NC_000913.3_prot_YP_009518772.1_1281	*	lcl|NC_011415.1_prot_WP_122985272.1_1340	lcl|NC_010498.1_prot_WP_120795382.1_1769	*	lcl|NC_011751.1_prot_WP_120795382.1_1585
4	4	0.98	*	*	lcl|NC_000913.3_prot_YP_009518806.1_2555	*	lcl|NC_011415.1_prot_WP_001303621.1_2876	lcl|NC_010498.1_prot_WP_001303621.1_2650	*	lcl|NC_011751.1_prot_WP_001303621.1_2869
4	4	0.98	*	*	lcl|NC_000913.3_prot_YP_010051195.1_2890	*	lcl|NC_011415.1_prot_WP_001297404.1_3219	lcl|NC_010498.1_prot_WP_001297404.1_2984	*	lcl|NC_011751.1_prot_WP_001297404.1_3254
4	4	0.979	*	*	lcl|NC_000913.3_prot_YP_010051185.1_1520	*	lcl|NC_011415.1_prot_WP_211180496.1_1625	lcl|NC_010498.1_prot_WP_212734532.1_1573	*	lcl|NC_011751.1_prot_WP_212735797.1_1783
4	4	0.977	*	*	lcl|NC_000913.3_prot_YP_010283910.1_1668	*	lcl|NC_011415.1_prot_WP_240806354.1_1798	lcl|NC_010498.1_prot_WP_240806354.1_1464	*	lcl|NC_011751.1_prot_WP_240806354.1_1949
4	4	0.974	*	*	lcl|NC_000913.3_prot_NP_414818.1_280	lcl|CP003109.1_prot_AEZ38982.1_347	lcl|NC_011415.1_prot_WP_000667026.1_301	*	*	lcl|NC_011751.1_prot_WP_000667052.1_314
4	4	0.972	*	*	lcl|NC_000913.3_prot_YP_009518832.1_4238	*	lcl|NC_011415.1_prot_WP_120795393.1_4575	lcl|NC_010498.1_prot_WP_120795393.1_4643	*	lcl|NC_011751.1_prot_WP_120795393.1_4830
4	4	0.972	*	*	lcl|NC_000913.3_prot_YP_010051200.1_3044	*	lcl|NC_011415.1_prot_WP_211180508.1_3386	lcl|NC_010498.1_prot_WP_212734158.1_3278	*	lcl|NC_011751.1_prot_WP_212735802.1_3525
4	4	0.971	*	*	lcl|NC_000913.3_prot_YP_009518759.1_701	*	lcl|NC_011415.1_prot_WP_001305582.1_781	lcl|NC_010498.1_prot_WP_001305582.1_699	*	lcl|NC_011751.1_prot_WP_001513234.1_787
4	4	0.97	*	*	lcl|NC_000913.3_prot_NP_414817.1_279	lcl|CP003109.1_prot_AEZ38981.1_346	lcl|NC_011415.1_prot_WP_000121326.1_300	*	*	lcl|NC_011751.1_prot_WP_000122401.1_313
4	4	0.969	*	*	lcl|NC_000913.3_prot_YP_002791239.1_1269	*	lcl|NC_011415.1_prot_WP_000221855.1_1328	lcl|NC_010498.1_prot_WP_000221855.1_1785	*	lcl|NC_011751.1_prot_WP_000221855.1_1573
4	4	0.968	*	*	*	lcl|CP003109.1_prot_AEZ39826.1_1191	lcl|NC_011415.1_prot_WP_000979516.1_1075	lcl|NC_010498.1_prot_WP_000979516.1_2050	*	lcl|NC_011751.1_prot_WP_000979516.1_1182
4	4	0.968	*	*	lcl|NC_000913.3_prot_NP_415525.2_984	*	lcl|NC_011415.1_prot_WP_001273658.1_1065	lcl|NC_010498.1_prot_WP_001273658.1_2060	*	lcl|NC_011751.1_prot_WP_001273658.1_1172
4	4	0.968	*	*	lcl|NC_000913.3_prot_YP_009518826.1_3650	*	lcl|NC_011415.1_prot_WP_120795392.1_3982	lcl|NC_010498.1_prot_WP_122134670.1_3924	*	lcl|NC_011751.1_prot_WP_122134670.1_4163
4	4	0.967	*	*	lcl|NC_000913.3_prot_NP_414819.1_281	lcl|CP003109.1_prot_AEZ38983.1_348	lcl|NC_011415.1_prot_WP_000643328.1_302	*	*	lcl|NC_011751.1_prot_WP_000643334.1_315
4	4	0.967	*	*	lcl|NC_000913.3_prot_NP_417492.1_2968	lcl|CP003109.1_prot_AEZ42129.1_3494	*	lcl|NC_010498.1_prot_WP_012311669.1_3199	*	lcl|NC_011751.1_prot_WP_001295629.1_3452
4	4	0.967	*	*	lcl|NC_000913.3_prot_YP_002791242.1_1787	*	lcl|NC_011415.1_prot_WP_001219350.1_1966	lcl|NC_010498.1_prot_WP_001219350.1_1341	*	lcl|NC_011751.1_prot_WP_001219350.1_2068
4	4	0.967	*	*	lcl|NC_000913.3_prot_YP_002791245.1_1902	*	lcl|NC_011415.1_prot_WP_010723106.1_2139	lcl|NC_010498.1_prot_WP_010723106.1_1229	*	lcl|NC_011751.1_prot_WP_010723106.1_2180
4	4	0.964	*	*	lcl|NC_000913.3_prot_NP_418245.1_3737	lcl|CP003109.1_prot_AEZ42949.1_4314	*	lcl|NC_010498.1_prot_WP_000395844.1_4013	*	lcl|NC_011751.1_prot_WP_000395844.1_4251
4	4	0.963	*	*	lcl|NC_000913.3_prot_YP_002791258.1_3107	*	lcl|NC_011415.1_prot_WP_010723222.1_3453	lcl|NC_010498.1_prot_WP_010723222.1_3341	*	lcl|NC_011751.1_prot_WP_010723222.1_3591
4	4	0.963	*	*	lcl|NC_000913.3_prot_YP_009518775.1_1330	*	lcl|NC_011415.1_prot_WP_001296046.1_1389	lcl|NC_010498.1_prot_WP_001296046.1_1721	*	lcl|NC_011751.1_prot_WP_001296046.1_1621
4	4	0.963	lcl|AP010960.1_prot_BAI36848.1_3022	*	lcl|NC_000913.3_prot_NP_416774.2_2252	*	*	lcl|NC_010498.1_prot_WP_059327135.1_2364	*	lcl|NC_011751.1_prot_WP_001306461.1_2592
4	4	0.962	*	*	*	lcl|CP003109.1_prot_AEZ42963.1_4328	*	lcl|NC_010498.1_prot_WP_000751627.1_4027	lcl|CP000036.1_prot_ABB68284.1_3552	lcl|NC_011751.1_prot_ECUMN_RS22545_4265
4	4	0.962	*	*	lcl|NC_000913.3_prot_YP_009518761.1_968	*	lcl|NC_011415.1_prot_WP_071524879.1_1049	lcl|NC_010498.1_prot_WP_071528143.1_2076	*	lcl|NC_011751.1_prot_WP_071524879.1_1156
4	4	0.962	lcl|AP010960.1_prot_BAI36952.1_3134	*	lcl|NC_000913.3_prot_NP_416900.1_2380	*	lcl|NC_011415.1_prot_WP_001341600.1_2708	lcl|NC_010498.1_prot_WP_000442954.1_2480	*	*
4	4	0.961	*	*	lcl|NC_000913.3_prot_NP_414876.1_336	lcl|CP003109.1_prot_AEZ39055.1_420	*	lcl|NC_010498.1_prot_WP_024175817.1_364	*	lcl|NC_011751.1_prot_WP_001445686.1_383
4	4	0.96	*	*	lcl|NC_000913.3_prot_YP_010051203.1_3424	*	lcl|NC_011415.1_prot_WP_001296785.1_3750	lcl|NC_010498.1_prot_WP_001296785.1_3647	*	lcl|NC_011751.1_prot_WP_001315057.1_3911
4	4	0.96	lcl|AP010960.1_prot_BAI36953.1_3135	*	lcl|NC_000913.3_prot_NP_416901.1_2381	*	lcl|NC_011415.1_prot_WP_000020401.1_2710	lcl|NC_010498.1_prot_WP_000020390.1_2482	*	*
4	4	0.959	*	*	lcl|NC_000913.3_prot_NP_415079.1_535	lcl|CP003109.1_prot_AEZ39277.1_642	lcl|NC_011415.1_prot_WP_001053030.1_585	*	*	lcl|NC_011751.1_prot_WP_001053016.1_595
4	4	0.958	*	*	lcl|NC_000913.3_prot_YP_009518760.1_789	*	lcl|NC_011415.1_prot_WP_120795379.1_871	lcl|NC_010498.1_prot_WP_120795379.1_797	*	lcl|NC_011751.1_prot_WP_120795379.1_941
4	4	0.958	*	*	lcl|NC_000913.3_prot_YP_009518802.1_2213	*	lcl|NC_011415.1_prot_WP_001300064.1_2506	lcl|NC_010498.1_prot_WP_001300064.1_2322	*	lcl|NC_011751.1_prot_WP_001300064.1_2549
4	4	0.958	*	*	lcl|NC_000913.3_prot_YP_009518812.1_2839	*	lcl|NC_011415.1_prot_WP_120795390.1_3159	lcl|NC_010498.1_prot_WP_120795390.1_2921	*	lcl|NC_011751.1_prot_WP_120795390.1_3190
4	4	0.958	*	*	lcl|NC_000913.3_prot_YP_010051184.1_1406	*	lcl|NC_011415.1_prot_WP_212591405.1_1491	lcl|NC_010498.1_prot_WP_212591405.1_1695	*	lcl|NC_011751.1_prot_WP_212591405.1_1649
4	4	0.958	*	*	lcl|NC_000913.3_prot_YP_010051212.1_3620	*	lcl|NC_011415.1_prot_WP_211180519.1_3951	lcl|NC_010498.1_prot_WP_211180519.1_3895	*	lcl|NC_011751.1_prot_WP_211180519.1_4133
4	4	0.957	*	*	lcl|NC_000913.3_prot_YP_002791243.1_1788	*	lcl|NC_011415.1_prot_WP_001386836.1_1967	lcl|NC_010498.1_prot_WP_001386836.1_1340	*	lcl|NC_011751.1_prot_WP_001386836.1_2069
4	4	0.956	lcl|AP010960.1_prot_BAI38311.1_4560	*	*	*	lcl|NC_011415.1_prot_WP_000088114.1_4012	lcl|NC_010498.1_prot_WP_000088123.1_3950	*	lcl|NC_011751.1_prot_WP_000088124.1_4189
4	4	0.955	*	lcl|NC_004337.2_prot_NP_706944.1_951	lcl|NC_000913.3_prot_NP_415548.1_1006	lcl|CP003109.1_prot_AEZ39863.1_1228	lcl|NC_011415.1_prot_WP_000611858.1_1088	*	*	*
4	4	0.954	lcl|AP010960.1_prot_BAI38022.1_4254	*	lcl|NC_000913.3_prot_NP_417903.1_3382	*	lcl|NC_011415.1_prot_WP_000634159.1_3709	*	*	lcl|NC_011751.1_prot_WP_000634154.1_3846
4	4	0.954	lcl|AP010960.1_prot_BAI38921.1_5206	*	*	*	lcl|NC_011415.1_prot_WP_000801473.1_4597	*	lcl|CP000036.1_prot_ABB68818.1_4087	lcl|NC_011751.1_prot_WP_000801481.1_4860
4	4	0.953	*	*	lcl|NC_000913.3_prot_YP_010283914.1_2500	*	lcl|NC_011415.1_prot_WP_001385884.1_2822	lcl|NC_010498.1_prot_WP_004974226.1_2596	*	lcl|NC_011751.1_prot_WP_242880333.1_2815
4	4	0.952	lcl|AP010960.1_prot_BAI35452.1_1525	*	lcl|NC_000913.3_prot_NP_415714.1_1172	*	lcl|NC_011415.1_prot_WP_000615067.1_1233	*	lcl|CP000036.1_prot_ABB66472.1_1740	*
4	4	0.951	*	lcl|NC_004337.2_prot_NP_707101.2_1102	*	lcl|CP003109.1_prot_AEZ40027.1_1392	*	lcl|NC_010498.1_prot_WP_000060153.1_1891	*	lcl|NC_011751.1_prot_WP_000060131.1_1478
4	4	0.951	lcl|AP010960.1_prot_BAI35156.1_1209	*	*	*	*	lcl|NC_010498.1_prot_WP_012311993.1_2044	lcl|CP000036.1_prot_ABB66620.1_1888	lcl|NC_011751.1_prot_WP_001305896.1_1189
4	4	0.948	*	*	lcl|NC_000913.3_prot_NP_417687.1_3165	lcl|CP003109.1_prot_AEZ42319.1_3684	lcl|NC_011415.1_prot_WP_000445144.1_3503	*	*	lcl|NC_011751.1_prot_WP_000445164.1_3641
4	4	0.948	lcl|AP010960.1_prot_BAI38021.1_4253	*	lcl|NC_000913.3_prot_b3443_3378	*	lcl|NC_011415.1_prot_WP_000988496.1_3707	*	*	lcl|NC_011751.1_prot_WP_000988504.1_3844
4	4	0.947	lcl|AP010960.1_prot_BAI36954.1_3136	*	lcl|NC_000913.3_prot_NP_416902.1_2382	*	lcl|NC_011415.1_prot_WP_000084573.1_2711	lcl|NC_010498.1_prot_WP_000283880.1_2483	*	*
4	4	0.945	lcl|AP010960.1_prot_BAI35921.1_2045	*	*	lcl|CP003109.1_prot_AEZ40522.1_1887	lcl|NC_011415.1_prot_WP_000005552.1_1699	*	*	lcl|NC_011751.1_prot_WP_000005552.1_1848
4	4	0.943	*	*	lcl|NC_000913.3_prot_YP_009518750.1_385	*	lcl|NC_011415.1_prot_WP_122367828.1_413	lcl|NC_010498.1_prot_WP_122991693.1_411	*	lcl|NC_011751.1_prot_WP_120795376.1_428
4	4	0.943	lcl|AP010960.1_prot_BAI34345.1_360	*	*	lcl|CP003109.1_prot_AEZ39034.1_399	lcl|NC_011415.1_prot_WP_001042114.1_348	*	*	lcl|NC_011751.1_prot_WP_001042106.1_362
4	4	0.943	lcl|AP010960.1_prot_BAI36955.1_3137	*	lcl|NC_000913.3_prot_NP_416903.1_2383	*	lcl|NC_011415.1_prot_WP_000716421.1_2712	lcl|NC_010498.1_prot_WP_000716373.1_2484	*	*
4	4	0.943	lcl|AP010960.1_prot_BAI37262.1_3456	*	lcl|NC_000913.3_prot_NP_417216.1_2696	*	lcl|NC_011415.1_prot_WP_000847987.1_2997	*	lcl|CP000036.1_prot_ABB67310.1_2578	*
4	4	0.942	lcl|AP010960.1_prot_BAI38353.1_4602	*	*	lcl|CP003109.1_prot_AEZ42927.1_4292	lcl|NC_011415.1_prot_WP_000996706.1_4054	lcl|NC_010498.1_prot_WP_000996698.1_3992	*	*
4	4	0.942	lcl|AP010960.1_prot_BAI38879.1_5162	*	*	lcl|CP003109.1_prot_AEZ43443.1_4808	*	lcl|NC_010498.1_prot_WP_000168557.1_4610	lcl|CP000036.1_prot_ABB68774.1_4043	*
4	4	0.941	lcl|AP010960.1_prot_BAI35922.1_2046	*	*	lcl|CP003109.1_prot_AEZ40523.1_1888	lcl|NC_011415.1_prot_WP_012565101.1_1700	*	*	lcl|NC_011751.1_prot_WP_000876984.1_1849
4	4	0.939	lcl|AP010960.1_prot_BAI37264.1_3458	*	lcl|NC_000913.3_prot_NP_417218.1_2698	*	lcl|NC_011415.1_prot_WP_001278994.1_2999	*	lcl|CP000036.1_prot_ABB67308.1_2576	*
4	4	0.938	*	lcl|NC_004337.2_prot_NP_707097.2_1098	*	lcl|CP003109.1_prot_AEZ40023.1_1388	*	lcl|NC_010498.1_prot_WP_000576819.1_1895	*	lcl|NC_011751.1_prot_WP_000576823.1_1474
4	4	0.938	lcl|AP010960.1_prot_BAI37266.1_3460	*	lcl|NC_000913.3_prot_NP_417220.1_2700	*	lcl|NC_011415.1_prot_WP_000104439.1_3001	*	lcl|CP000036.1_prot_ABB67306.1_2574	*
4	4	0.936	lcl|AP010960.1_prot_BAI37382.1_3581	*	lcl|NC_000913.3_prot_NP_417329.1_2810	*	lcl|NC_011415.1_prot_WP_000362702.1_3117	*	*	lcl|NC_011751.1_prot_WP_000362669.1_3139
4	4	0.936	lcl|AP010960.1_prot_BAI37649.1_3867	*	lcl|NC_000913.3_prot_NP_417515.1_2991	*	lcl|NC_011415.1_prot_WP_001272149.1_3331	*	lcl|CP000036.1_prot_ABB67419.1_2687	*
4	4	0.935	lcl|AP010960.1_prot_BAI34348.1_363	*	*	lcl|CP003109.1_prot_AEZ39036.1_401	lcl|NC_011415.1_prot_WP_000750340.1_351	*	*	lcl|NC_011751.1_prot_WP_000750344.1_365
4	4	0.934	*	*	lcl|NC_000913.3_prot_NP_415080.1_536	lcl|CP003109.1_prot_AEZ39278.1_643	lcl|NC_011415.1_prot_WP_000224919.1_586	*	*	lcl|NC_011751.1_prot_WP_000224914.1_596
4	4	0.934	*	*	lcl|NC_000913.3_prot_NP_416750.2_2227	lcl|CP003109.1_prot_AEZ41335.1_2700	*	lcl|NC_010498.1_prot_WP_001361551.1_2339	lcl|CP000036.1_prot_ABB66628.1_1896	*
4	4	0.934	*	*	lcl|NC_000913.3_prot_YP_004831120.1_4029	*	lcl|NC_011415.1_prot_WP_000797656.1_4388	lcl|NC_010498.1_prot_WP_000797658.1_4385	*	lcl|NC_011751.1_prot_WP_000797657.1_4549
4	4	0.934	*	lcl|NC_004337.2_prot_NP_707098.1_1099	*	lcl|CP003109.1_prot_AEZ40024.1_1389	*	lcl|NC_010498.1_prot_WP_000904007.1_1894	*	lcl|NC_011751.1_prot_WP_000904003.1_1475
4	4	0.934	*	lcl|NC_004337.2_prot_NP_707100.1_1101	*	lcl|CP003109.1_prot_AEZ40026.1_1391	*	lcl|NC_010498.1_prot_WP_001261263.1_1892	*	lcl|NC_011751.1_prot_WP_001261267.1_1477
4	4	0.932	*	lcl|NC_004337.2_prot_NP_707099.1_1100	*	lcl|CP003109.1_prot_AEZ40025.1_1390	*	lcl|NC_010498.1_prot_WP_000173310.1_1893	*	lcl|NC_011751.1_prot_WP_000173317.1_1476
4	4	0.932	lcl|AP010960.1_prot_BAI36920.1_3095	*	*	lcl|CP003109.1_prot_AEZ41443.1_2808	lcl|NC_011415.1_prot_WP_001197016.1_2671	*	*	lcl|NC_011751.1_prot_WP_001197026.1_2666
4	4	0.931	*	lcl|NC_004337.2_prot_NP_709982.1_3893	lcl|NC_000913.3_prot_YP_026285.1_4132	lcl|CP003109.1_prot_AEZ43374.1_4739	*	*	lcl|CP000036.1_prot_ABB68653.1_3922	*
4	4	0.931	lcl|AP010960.1_prot_BAI34688.1_722	*	lcl|NC_000913.3_prot_NP_415232.1_683	lcl|CP003109.1_prot_AEZ39448.1_813	lcl|NC_011415.1_prot_WP_000832338.1_764	*	*	*
4	4	0.93	lcl|AP010960.1_prot_BAI36506.1_2651	*	lcl|NC_000913.3_prot_YP_009518797.1_1986	lcl|CP003109.1_prot_AEZ41010.1_2375	*	lcl|NC_010498.1_prot_WP_000988600.1_1018	*	*
4	4	0.929	lcl|AP010960.1_prot_BAI34924.1_969	*	lcl|NC_000913.3_prot_NP_415421.1_877	*	lcl|NC_011415.1_prot_WP_001190374.1_960	*	lcl|CP000036.1_prot_ABB66756.1_2024	*
4	4	0.928	lcl|AP010960.1_prot_BAI34347.1_362	*	*	lcl|CP003109.1_prot_AEZ39035.1_400	lcl|NC_011415.1_prot_WP_000818900.1_350	*	*	lcl|NC_011751.1_prot_WP_000818889.1_364
4	4	0.924	*	*	lcl|NC_000913.3_prot_YP_001165314.1_1146	*	lcl|NC_011415.1_prot_WP_000122462.1_1206	lcl|NC_010498.1_prot_WP_000120099.1_1924	*	lcl|NC_011751.1_prot_WP_000120098.1_1444
4	4	0.919	*	lcl|NC_004337.2_prot_NP_706233.1_264	lcl|NC_000913.3_prot_NP_414768.1_228	lcl|CP003109.1_prot_AEZ38886.1_251	*	*	*	lcl|NC_011751.1_prot_ECUMN_RS25920_296
4	4	0.917	lcl|AP010960.1_prot_BAI38574.1_4829	*	lcl|NC_000913.3_prot_NP_418441.1_3933	*	lcl|NC_011415.1_prot_ECSE_RS22410_4287	*	*	lcl|NC_011751.1_prot_WP_000632935.1_4453
4	4	0.915	lcl|AP010960.1_prot_BAI35763.1_1862	*	lcl|NC_000913.3_prot_YP_009518782.1_1457	*	lcl|NC_011415.1_prot_ECSE_RS08075_1552	*	lcl|CP000036.1_prot_ABB66196.1_1464	*
4	4	0.914	lcl|AP010960.1_prot_BAI35855.1_1968	*	*	lcl|CP003109.1_prot_AEZ40099.1_1464	*	lcl|NC_010498.1_prot_WP_000020541.1_1119	*	lcl|NC_011751.1_prot_WP_000020541.1_1295
4	4	0.913	*	*	lcl|NC_000913.3_prot_YP_009518831.1_4237	*	lcl|NC_011415.1_prot_WP_001301448.1_4574	lcl|NC_010498.1_prot_WP_012311725.1_4642	*	lcl|NC_011751.1_prot_WP_001301448.1_4829
4	4	0.913	lcl|AP010960.1_prot_BAI34236.1_247	*	lcl|NC_000913.3_prot_NP_414760.1_222	lcl|CP003109.1_prot_AEZ38878.1_243	lcl|NC_011415.1_prot_WP_000615982.1_242	*	*	*
4	4	0.911	lcl|AP010960.1_prot_BAI35645.1_1732	*	lcl|NC_000913.3_prot_NP_415862.4_1334	lcl|CP003109.1_prot_AEZ40248.1_1613	lcl|NC_011415.1_prot_WP_000079604.1_1393	*	*	*
4	4	0.91	lcl|AP010960.1_prot_BAI36642.1_2802	*	*	lcl|CP003109.1_prot_AEZ41092.1_2457	lcl|NC_011415.1_prot_WP_001220181.1_2366	lcl|NC_010498.1_prot_WP_001259172.1_937	*	*
4	4	0.908	*	*	lcl|NC_000913.3_prot_YP_009518784.1_1483	*	lcl|NC_011415.1_prot_WP_120795387.1_1578	lcl|NC_010498.1_prot_WP_122083086.1_1619	*	lcl|NC_011751.1_prot_WP_122134692.1_1731
4	4	0.908	lcl|AP010960.1_prot_BAI35334.1_1398	*	lcl|NC_000913.3_prot_NP_415639.1_1095	*	*	lcl|NC_010498.1_prot_WP_000723291.1_1955	*	lcl|NC_011751.1_prot_WP_000720220.1_1279
4	4	0.908	lcl|AP010960.1_prot_BAI38360.1_4609	lcl|NC_004337.2_prot_NP_709587.1_3509	*	lcl|CP003109.1_prot_AEZ42934.1_4299	*	*	lcl|CP000036.1_prot_ABB68257.1_3525	*
4	4	0.906	*	*	lcl|NC_000913.3_prot_NP_414861.2_322	*	lcl|NC_011415.1_prot_WP_000290613.1_354	lcl|NC_010498.1_prot_WP_000290600.1_349	*	lcl|NC_011751.1_prot_WP_000290601.1_368
4	4	0.905	lcl|AP010960.1_prot_BAI34226.1_235	*	*	lcl|CP003109.1_prot_AEZ38861.1_226	lcl|NC_011415.1_prot_WP_001142958.1_229	*	*	lcl|NC_011751.1_prot_WP_001142963.1_229
4	4	0.904	*	*	lcl|NC_000913.3_prot_NP_415215.1_670	*	*	lcl|NC_010498.1_prot_WP_000851059.1_675	lcl|CP000036.1_prot_ABB65242.1_506	lcl|NC_011751.1_prot_WP_000851058.1_762
4	4	0.903	lcl|AP010960.1_prot_BAI35204.1_1263	*	*	*	*	lcl|NC_010498.1_prot_WP_001266790.1_3028	lcl|CP000036.1_prot_ABB68768.1_4037	lcl|NC_011751.1_prot_WP_001223352.1_3316
4	4	0.9	*	*	lcl|NC_000913.3_prot_YP_010051182.1_1267	*	lcl|NC_011415.1_prot_WP_211180493.1_1326	lcl|NC_010498.1_prot_WP_023143869.1_1787	*	lcl|NC_011751.1_prot_WP_023148853.1_1571
4	4	0.896	lcl|AP010960.1_prot_BAI34023.1_22	*	*	lcl|CP003109.1_prot_AEZ38656.1_21	lcl|NC_011415.1_prot_WP_000181237.1_20	*	*	lcl|NC_011751.1_prot_WP_000129324.1_22
4	4	0.895	lcl|AP010960.1_prot_BAI35915.1_2038	*	*	lcl|CP003109.1_prot_AEZ40967.1_2332	*	lcl|NC_010498.1_prot_WP_001003379.1_1116	*	lcl|NC_011751.1_prot_WP_001003381.1_1842
4	4	0.89	lcl|AP010960.1_prot_BAI37263.1_3457	*	lcl|NC_000913.3_prot_NP_417217.1_2697	*	lcl|NC_011415.1_prot_WP_000590388.1_2998	*	lcl|CP000036.1_prot_ABB67309.1_2577	*
4	4	0.888	lcl|AP010960.1_prot_BAI38302.1_4547	lcl|NC_004337.2_prot_NP_709475.2_3399	lcl|NC_000913.3_prot_NP_418176.1_3669	*	lcl|NC_011415.1_prot_WP_000489871.1_4001	*	*	*
