# Species	Genes	Alg.-Conn.	536.fasta	ABU83972.fasta	APEC01.fasta	CFT073.fasta	E2348:69.fasta	ED1a.fasta	S88.fasta	SE15.fasta	UTI89.fasta
2	2	1	*	*	lcl|NZ_CP028310.1_prot_CF007_RS21805_4332	*	*	*	lcl|CU928161.2_prot_CAR05988.1_4613	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_CF007_RS21955_4362	*	*	lcl|NC_011745.1_prot_ECED1_RS28665_4964	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_CF007_RS22320_1150	lcl|NZ_CP051263.1_prot_HGG68_RS25390_1260	*	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_CF007_RS22495_4361	*	*	lcl|NC_011745.1_prot_ECED1_RS30820_4963	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_CF007_RS22500_4366	*	*	*	*	lcl|NC_013654.1_prot_ECSF_RS26670_4262	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_CF007_RS22585_2563	*	lcl|NC_011601.1_prot_E2348C_RS29390_446	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000027659.1_3923	*	*	*	lcl|CU928161.2_prot_CAR03507.1_2135	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000032581.1_3824	*	*	*	*	lcl|NC_013654.1_prot_WP_000031247.1_3729	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000040631.1_1042	*	*	*	lcl|CU928161.2_prot_CAR03491.1_2119	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000057871.1_983	*	lcl|NC_011601.1_prot_WP_000057871.1_988	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000060034.1_2120	*	lcl|NC_011601.1_prot_WP_000060032.1_2318	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000089321.1_2127	*	*	lcl|NC_011745.1_prot_WP_000665405.1_304	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000123123.1_1039	*	*	*	lcl|CU928161.2_prot_CAR03494.1_2122	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000154342.1_1559	*	*	*	*	lcl|NC_013654.1_prot_WP_001118418.1_532	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000156561.1_2126	*	lcl|NC_011601.1_prot_E2348C_RS27155_2324	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000208650.1_982	*	lcl|NC_011601.1_prot_WP_000208660.1_987	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000217670.1_3919	*	*	*	lcl|CU928161.2_prot_CAR03510.1_2138	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000221855.1_1356	*	lcl|NC_011601.1_prot_WP_000221852.1_1526	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000280578.1_2121	*	lcl|NC_011601.1_prot_WP_000280584.1_2319	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000555341.1_4363	*	*	lcl|NC_011745.1_prot_WP_000239862.1_4965	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000557703.1_3920	*	*	*	lcl|CU928161.2_prot_CAR03509.1_2137	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000648976.1_735	*	*	*	*	lcl|NC_013654.1_prot_WP_000648958.1_678	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000736582.1_1041	*	*	*	lcl|CU928161.2_prot_CAR03492.1_2120	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000742328.1_985	*	lcl|NC_011601.1_prot_WP_000742307.1_990	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000944218.1_3825	*	*	*	*	lcl|NC_013654.1_prot_WP_001532065.1_3730	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_000988633.1_1037	*	*	*	lcl|CU928161.2_prot_CAR03496.1_2124	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001001770.1_1045	*	*	*	lcl|CU928161.2_prot_CAR03488.1_2116	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001005232.1_2122	*	lcl|NC_011601.1_prot_WP_000660943.1_2320	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001030845.1_2123	*	lcl|NC_011601.1_prot_WP_001030842.1_2321	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001030934.1_660	*	*	*	*	lcl|NC_013654.1_prot_WP_001030943.1_597	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001032315.1_1051	*	lcl|NC_011601.1_prot_WP_001032314.1_2786	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001038079.1_986	*	lcl|NC_011601.1_prot_WP_001038051.1_991	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001054872.1_734	*	*	*	*	lcl|NC_013654.1_prot_WP_001054880.1_677	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001086388.1_3892	*	*	*	*	lcl|NC_013654.1_prot_WP_001068515.1_3819	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001097274.1_4095	*	*	lcl|NC_011745.1_prot_WP_000495231.1_285	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001120143.1_1507	*	lcl|NC_011601.1_prot_WP_001120147.1_1658	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001123438.1_1444	*	lcl|NC_011601.1_prot_WP_029694377.1_1603	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001145126.1_796	*	lcl|NC_011601.1_prot_WP_001183948.1_3490	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001147814.1_1187	*	*	lcl|NC_011745.1_prot_WP_001020662.1_1739	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001221526.1_1166	*	lcl|NC_011601.1_prot_WP_012578888.1_1268	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001248567.1_1035	*	*	*	lcl|CU928161.2_prot_ECS88_2212_2126	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001295357.1_984	*	lcl|NC_011601.1_prot_WP_001295357.1_989	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001295358.1_988	*	lcl|NC_011601.1_prot_WP_000681079.1_993	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001308179.1_3918	*	*	*	lcl|CU928161.2_prot_CAR03512.1_2140	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001329085.1_4384	*	*	*	*	lcl|NC_013654.1_prot_WP_001329085.1_4343	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_001372824.1_987	*	lcl|NC_011601.1_prot_WP_001316256.1_992	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_022645125.1_4061	*	lcl|NC_011601.1_prot_WP_000190964.1_4808	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_024176422.1_1036	*	*	*	lcl|CU928161.2_prot_CAR03497.1_2125	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_032329248.1_2076	*	*	*	lcl|CU928161.2_prot_CAR03417.1_2045	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_039023171.1_661	*	*	*	*	lcl|NC_013654.1_prot_WP_001295869.1_598	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_113975511.1_2119	*	lcl|NC_011601.1_prot_WP_000481297.1_2317	*	*	*	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_120795393.1_4385	*	*	*	*	lcl|NC_013654.1_prot_WP_120795393.1_4344	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_208933215.1_659	*	*	*	*	lcl|NC_013654.1_prot_WP_001295868.1_596	*
2	2	1	*	*	lcl|NZ_CP028310.1_prot_WP_225103931.1_1043	*	*	*	lcl|CU928161.2_prot_CAR03490.2_2118	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44740.1_120	*	*	*	*	lcl|CU928161.2_prot_CAR01487.1_120	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44838.1_219	*	lcl|NZ_CP051263.1_prot_HGG68_RS23590_4667	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44843.1_224	*	*	lcl|NC_011601.1_prot_E2348C_RS27525_3347	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44857.1_238	*	lcl|NZ_CP051263.1_prot_WP_000682723.1_248	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44859.1_240	*	lcl|NZ_CP051263.1_prot_WP_000680181.1_249	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44860.1_241	*	lcl|NZ_CP051263.1_prot_WP_001239911.1_250	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44865.1_246	*	lcl|NZ_CP051263.1_prot_WP_001313577.1_255	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44867.1_248	*	lcl|NZ_CP051263.1_prot_WP_000019301.1_257	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44868.1_249	*	lcl|NZ_CP051263.1_prot_WP_001305362.1_258	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44884.1_266	*	lcl|NZ_CP051263.1_prot_WP_001305346.1_275	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44886.1_267	*	lcl|NZ_CP051263.1_prot_WP_000684812.1_276	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44887.1_268	*	lcl|NZ_CP051263.1_prot_WP_001051732.1_277	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44888.1_269	*	lcl|NZ_CP051263.1_prot_WP_000345753.1_278	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44889.1_270	*	lcl|NZ_CP051263.1_prot_WP_000497518.1_279	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44890.1_271	*	lcl|NZ_CP051263.1_prot_WP_000134160.1_280	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44891.1_272	*	lcl|NZ_CP051263.1_prot_WP_001032962.1_281	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44892.1_273	*	lcl|NZ_CP051263.1_prot_WP_001305344.1_282	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44913.1_294	*	lcl|NZ_CP051263.1_prot_HGG68_RS23700_4689	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44915.1_296	*	lcl|NZ_CP051263.1_prot_WP_001270785.1_303	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44921.1_302	*	lcl|NZ_CP051263.1_prot_WP_000823141.1_309	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44922.1_303	*	lcl|NZ_CP051263.1_prot_WP_000835430.1_310	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44923.1_304	*	lcl|NZ_CP051263.1_prot_WP_001304895.1_311	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44925.1_306	*	lcl|NZ_CP051263.1_prot_WP_000862929.1_314	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44927.1_308	*	lcl|NZ_CP051263.1_prot_HGG68_RS01590_315	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44928.1_309	*	lcl|NZ_CP051263.1_prot_WP_001304892.1_316	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44966.1_347	*	*	*	*	lcl|CU928161.2_prot_CAR03782.2_2409	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN44967.1_348	*	*	*	*	lcl|CU928161.2_prot_CAR03781.1_2408	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45003.1_384	*	*	*	*	lcl|CU928161.2_prot_CAR01663.1_293	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45056.1_437	*	*	*	*	lcl|CU928161.2_prot_CAR01720.1_350	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45117.1_498	*	*	*	*	lcl|CU928161.2_prot_CAR01779.1_409	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45210.1_590	*	*	*	*	lcl|CU928161.2_prot_ECS88_0599_572	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45320.1_701	*	*	*	*	lcl|CU928161.2_prot_CAR02060.1_688	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45333.1_714	*	*	*	*	lcl|CU928161.2_prot_CAR02073.2_701	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45371.1_752	*	lcl|NZ_CP051263.1_prot_HGG68_RS03790_740	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45643.1_1024	*	lcl|NZ_CP051263.1_prot_HGG68_RS05405_1067	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45644.1_1025	*	lcl|NZ_CP051263.1_prot_WP_000198473.1_1068	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45645.1_1026	*	lcl|NZ_CP051263.1_prot_WP_000091661.1_1069	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45646.1_1027	*	lcl|NZ_CP051263.1_prot_WP_000020241.1_1070	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45647.1_1028	*	lcl|NZ_CP051263.1_prot_WP_001304728.1_1071	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45648.1_1029	*	lcl|NZ_CP051263.1_prot_WP_000597705.1_1072	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45649.1_1030	*	lcl|NZ_CP051263.1_prot_WP_000185758.1_1073	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45650.1_1031	*	lcl|NZ_CP051263.1_prot_WP_000670561.1_1074	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45651.1_1032	*	lcl|NZ_CP051263.1_prot_WP_000930891.1_1075	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45652.1_1033	*	lcl|NZ_CP051263.1_prot_WP_000115634.1_1076	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45653.1_1034	*	lcl|NZ_CP051263.1_prot_WP_001304725.1_1077	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45654.1_1035	*	lcl|NZ_CP051263.1_prot_WP_001077063.1_1078	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45655.1_1036	*	lcl|NZ_CP051263.1_prot_WP_001350104.1_1079	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45656.1_1037	*	lcl|NZ_CP051263.1_prot_WP_000132059.1_1080	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45657.1_1038	*	lcl|NZ_CP051263.1_prot_WP_001148680.1_1081	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45658.1_1039	*	lcl|NZ_CP051263.1_prot_WP_001443202.1_1082	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45659.1_1040	*	lcl|NZ_CP051263.1_prot_WP_001304723.1_1083	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45660.1_1041	*	lcl|NZ_CP051263.1_prot_WP_000273204.1_1084	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45661.1_1042	*	lcl|NZ_CP051263.1_prot_WP_000833175.1_1085	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45669.1_1050	*	lcl|NZ_CP051263.1_prot_HGG68_RS05530_1092	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45670.1_1051	*	lcl|NZ_CP051263.1_prot_HGG68_RS05535_1093	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45671.1_1052	*	lcl|NZ_CP051263.1_prot_HGG68_RS05540_1094	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45672.1_1053	*	lcl|NZ_CP051263.1_prot_HGG68_RS25355_1095	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45673.1_1054	*	lcl|NZ_CP051263.1_prot_HGG68_RS05545_1096	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45674.1_1055	*	*	*	lcl|NC_011745.1_prot_ECED1_RS24640_4714	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45682.1_1063	*	lcl|NZ_CP051263.1_prot_WP_001375214.1_1102	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45683.1_1064	*	lcl|NZ_CP051263.1_prot_WP_000019322.1_1103	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45684.1_1065	*	lcl|NZ_CP051263.1_prot_WP_000120459.1_1104	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45685.1_1066	*	lcl|NZ_CP051263.1_prot_WP_000489610.1_1105	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45710.1_1091	*	*	*	lcl|NC_011745.1_prot_WP_000451007.1_981	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45711.1_1092	*	*	*	lcl|NC_011745.1_prot_WP_001141095.1_1696	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45712.1_1093	*	*	*	lcl|NC_011745.1_prot_WP_000268548.1_883	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45719.1_1100	*	*	*	*	*	*	lcl|NC_007946.1_prot_WP_000224227.1_867
2	2	1	*	lcl|CP001671.1_prot_ADN45723.1_1104	*	*	lcl|NC_011601.1_prot_WP_001411721.1_4042	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45731.1_1112	*	*	*	lcl|NC_011745.1_prot_WP_016237410.1_2480	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45735.1_1116	*	*	*	*	lcl|CU928161.2_prot_CAR01904.2_533	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45765.1_1146	*	*	*	lcl|NC_011745.1_prot_ECED1_RS05350_1026	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45794.1_1175	*	lcl|NZ_CP051263.1_prot_WP_001304572.1_1147	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45916.1_1297	*	lcl|NZ_CP051263.1_prot_WP_229023555.1_1359	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45917.1_1298	*	lcl|NZ_CP051263.1_prot_WP_000951713.1_1361	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45929.1_1310	*	*	*	*	lcl|CU928161.2_prot_CAR02492.1_1120	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45989.1_1370	*	*	*	*	lcl|CU928161.2_prot_CAR02557.1_1185	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45990.1_1371	*	*	*	*	lcl|CU928161.2_prot_CAR02558.2_1186	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45991.1_1372	*	*	*	*	lcl|CU928161.2_prot_CAR02559.1_1187	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45993.1_1374	*	*	*	*	lcl|CU928161.2_prot_CAR02561.1_1189	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN45995.1_1376	*	*	*	*	lcl|CU928161.2_prot_ECS88_1236_1190	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46046.1_1427	*	*	*	*	lcl|CU928161.2_prot_CAR02610.2_1238	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46054.1_1435	*	*	*	*	lcl|CU928161.2_prot_CAR02618.1_1246	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46106.1_1488	*	*	*	*	lcl|CU928161.2_prot_CAR02732.1_1360	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46174.1_1555	*	lcl|NZ_CP051263.1_prot_WP_001304402.1_1631	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46175.1_1556	*	lcl|NZ_CP051263.1_prot_HGG68_RS08225_1632	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46195.1_1576	*	*	*	*	lcl|CU928161.2_prot_CAR02821.1_1449	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46237.1_1618	*	*	*	*	lcl|CU928161.2_prot_ECS88_1549_1493	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46241.1_1622	*	lcl|NZ_CP051263.1_prot_WP_000446996.1_1700	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46242.1_1623	*	lcl|NZ_CP051263.1_prot_WP_011076396.1_1701	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46243.1_1624	*	lcl|NZ_CP051263.1_prot_WP_001304385.1_1702	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46244.1_1625	*	lcl|NZ_CP051263.1_prot_WP_001127502.1_1703	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46360.1_1741	*	*	lcl|NC_011601.1_prot_WP_000653700.1_2743	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46382.1_1763	*	*	lcl|NC_011601.1_prot_WP_001143306.1_2764	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46383.1_1764	*	*	lcl|NC_011601.1_prot_WP_000094313.1_2765	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46400.1_1781	*	*	*	lcl|NC_011745.1_prot_WP_001142076.1_854	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46402.1_1783	*	*	lcl|NC_011601.1_prot_WP_000217022.1_1904	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46403.1_1784	*	*	*	*	lcl|CU928161.2_prot_CAR04068.1_2697	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46516.1_1897	*	*	*	*	lcl|CU928161.2_prot_CAR03082.1_1710	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46558.1_1939	*	lcl|NZ_CP051263.1_prot_WP_000750708.1_1975	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46596.1_1977	*	*	*	*	lcl|CU928161.2_prot_ECS88_1854_1788	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46631.1_2012	*	*	*	*	lcl|CU928161.2_prot_CAR03198.2_1826	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46773.1_2154	*	*	*	*	lcl|CU928161.2_prot_ECS88_2046_1968	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46801.1_2182	*	*	*	lcl|NC_011745.1_prot_ECED1_RS11560_2228	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46823.1_2204	*	*	*	*	lcl|CU928161.2_prot_ECS88_2072_1991	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN46879.1_2260	*	*	*	*	*	lcl|NC_013654.1_prot_WP_000520320.1_1977	*
2	2	1	*	lcl|CP001671.1_prot_ADN46884.1_2265	*	*	*	*	*	*	lcl|NC_007946.1_prot_WP_000052607.1_2167
2	2	1	*	lcl|CP001671.1_prot_ADN47183.1_2564	*	lcl|NZ_CP051263.1_prot_WP_000100043.1_2639	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47184.1_2565	*	lcl|NZ_CP051263.1_prot_WP_001537816.1_2640	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47185.1_2566	*	lcl|NZ_CP051263.1_prot_WP_001181152.1_2642	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47186.1_2567	*	lcl|NZ_CP051263.1_prot_WP_001224626.1_2643	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47484.1_2865	lcl|NZ_CP028310.1_prot_WP_000611932.1_2704	*	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47569.1_2950	*	lcl|NZ_CP051263.1_prot_WP_000910915.1_3098	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47570.1_2951	*	lcl|NZ_CP051263.1_prot_WP_000106189.1_3099	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47572.1_2953	*	lcl|NZ_CP051263.1_prot_WP_000539869.1_3101	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47738.1_3119	*	*	*	*	lcl|CU928161.2_prot_CAR04526.2_3154	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47739.1_3120	*	lcl|NZ_CP051263.1_prot_HGG68_RS16600_3289	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47741.1_3122	*	lcl|NZ_CP051263.1_prot_WP_001110186.1_3290	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47742.1_3123	*	lcl|NZ_CP051263.1_prot_WP_000109148.1_3291	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47743.1_3124	*	lcl|NZ_CP051263.1_prot_WP_001322949.1_3292	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47756.1_3137	*	lcl|NZ_CP051263.1_prot_WP_000291746.1_3307	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47766.1_3147	*	lcl|NZ_CP051263.1_prot_WP_001296384.1_3299	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47781.1_3162	*	lcl|NZ_CP051263.1_prot_HGG68_RS16790_3328	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47784.1_3165	*	lcl|NZ_CP051263.1_prot_WP_000221540.1_3332	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47792.1_3173	*	*	*	lcl|NC_011745.1_prot_ECED1_RS25195_4819	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47800.1_3181	*	lcl|NZ_CP051263.1_prot_WP_001285596.1_3354	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47805.1_3186	*	lcl|NZ_CP051263.1_prot_WP_000208383.1_3359	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47806.1_3187	*	lcl|NZ_CP051263.1_prot_HGG68_RS16945_3360	*	*	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN47835.1_3216	*	*	*	lcl|NC_011745.1_prot_WP_001334343.1_3509	*	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN48112.1_3493	*	*	*	*	lcl|CU928161.2_prot_CAR04854.1_3480	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN48137.1_3518	*	*	*	*	lcl|CU928161.2_prot_ECS88_3653_3505	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN48261.1_3642	*	*	*	*	lcl|CU928161.2_prot_CAR05003.1_3629	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN48372.1_3753	*	*	*	*	lcl|CU928161.2_prot_CAR05117.1_3743	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN48374.1_3755	*	*	*	*	lcl|CU928161.2_prot_ECS88_3909_3746	*	*
2	2	1	*	lcl|CP001671.1_prot_ADN48418.1_3799	*	*	*	*	lcl|CU928161.2_prot_CAR05166.2_3792	*	*
