# Species	Genes	Alg.-Conn.	11128.fasta	11368.fasta	12009.fasta	55989.fasta	ATCC8739.fasta	BW2952.fasta	DH10B.fasta	E24377A.fasta	HS.fasta	IAI1.fasta	MG1655.fasta	NCTC86.fasta	SE11.fasta	W3110.fasta
3	3	0.957	*	*	*	*	lcl|NZ_CP022959.1_prot_WP_000064004.1_90	*	*	lcl|CP000800.1_prot_ABV17534.1_3936	*	lcl|NC_011741.1_prot_WP_000063997.1_3647	*	*	*	*
3	3	0.957	*	*	*	lcl|NZ_CP028304.1_prot_WP_000206292.1_2200	*	*	*	lcl|CP000800.1_prot_ABV19824.1_2123	*	*	*	*	lcl|NC_011415.1_prot_WP_000206291.1_2225	*
3	3	0.956	*	*	*	lcl|NZ_CP028304.1_prot_WP_000774516.1_2196	*	*	*	lcl|CP000800.1_prot_ABV17157.1_2119	*	*	*	*	lcl|NC_011415.1_prot_WP_000774515.1_2221	*
3	3	0.956	*	*	*	lcl|NZ_CP028304.1_prot_WP_001283997.1_2199	*	*	*	lcl|CP000800.1_prot_ABV18665.1_2122	*	*	*	*	lcl|NC_011415.1_prot_WP_001283998.1_2224	*
3	3	0.955	*	lcl|AP010953.1_prot_BAI28595.1_5466	*	*	*	*	*	lcl|CP000800.1_prot_ABV17499.1_4637	*	*	*	lcl|NZ_CP019778.1_prot_WP_000823243.1_4711	*	*
3	3	0.954	*	*	*	lcl|NZ_CP028304.1_prot_WP_000131873.1_2208	*	*	*	lcl|CP000800.1_prot_ABV19521.1_2129	*	*	*	*	lcl|NC_011415.1_prot_WP_000131875.1_2235	*
3	3	0.954	*	*	*	lcl|NZ_CP028304.1_prot_WP_000431205.1_2229	*	*	*	lcl|CP000800.1_prot_ABV21095.1_2148	*	*	*	*	lcl|NC_011415.1_prot_WP_000431150.1_2258	*
3	3	0.953	lcl|AP010960.1_prot_BAI35402.1_1469	lcl|AP010953.1_prot_BAI26861.1_3664	lcl|AP010958.1_prot_BAI30066.1_1230	*	*	*	*	*	*	*	*	*	*	*
3	3	0.953	lcl|AP010960.1_prot_BAI38657.1_4919	lcl|AP010953.1_prot_BAI24940.1_1641	lcl|AP010958.1_prot_BAI30856.1_2059	*	*	*	*	*	*	*	*	*	*	*
3	3	0.952	*	*	*	*	*	lcl|NC_012759.1_prot_BWG_RS23130_272	lcl|NC_010473.1_prot_ECDH10B_RS23575_315	*	*	*	*	*	*	lcl|AP009048.1_prot_BAE76143.1_352
3	3	0.952	*	*	lcl|AP010958.1_prot_BAI32104.1_3357	lcl|NZ_CP028304.1_prot_WP_001296334.1_3099	*	*	*	lcl|CP000800.1_prot_ABV16539.1_2969	*	*	*	*	*	*
3	3	0.951	*	*	*	lcl|NZ_CP028304.1_prot_WP_000057010.1_2213	*	*	*	lcl|CP000800.1_prot_ABV19499.1_2132	*	*	*	*	lcl|NC_011415.1_prot_WP_000057009.1_2240	*
3	3	0.951	*	*	*	lcl|NZ_CP028304.1_prot_WP_001296361.1_3252	*	*	*	lcl|CP000800.1_prot_ABV18691.1_3143	*	*	*	lcl|NZ_CP019778.1_prot_WP_001178592.1_3198	*	*
3	3	0.95	lcl|AP010960.1_prot_ECO111_3212_3212	lcl|AP010953.1_prot_ECO26_3535_3535	lcl|AP010958.1_prot_ECO103_3005_3005	*	*	*	*	*	*	*	*	*	*	*
3	3	0.949	*	*	*	*	*	lcl|NC_012759.1_prot_BWG_RS09900_1909	lcl|NC_010473.1_prot_ECDH10B_RS10940_2114	*	*	*	*	*	*	lcl|AP009048.1_prot_BAA15823.2_1988
3	3	0.948	lcl|AP010960.1_prot_BAI35163.1_1216	lcl|AP010953.1_prot_BAI24576.1_1265	lcl|AP010958.1_prot_BAI32520.1_3809	*	*	*	*	*	*	*	*	*	*	*
3	3	0.947	*	lcl|AP010953.1_prot_BAI25858.1_2617	lcl|AP010958.1_prot_BAI29651.1_797	lcl|NZ_CP028304.1_prot_WP_001554175.1_1080	*	*	*	*	*	*	*	*	*	*
3	3	0.947	lcl|AP010960.1_prot_BAI38655.1_4917	lcl|AP010953.1_prot_BAI24938.1_1639	lcl|AP010958.1_prot_BAI30858.1_2061	*	*	*	*	*	*	*	*	*	*	*
3	3	0.946	*	*	*	lcl|NZ_CP028304.1_prot_WP_000100753.1_2234	*	*	*	lcl|CP000800.1_prot_ABV18849.1_2151	*	*	*	*	lcl|NC_011415.1_prot_WP_000100754.1_2264	*
3	3	0.946	lcl|AP010960.1_prot_BAI35915.1_2038	lcl|AP010953.1_prot_BAI25461.1_2203	lcl|AP010958.1_prot_BAI30198.1_1364	*	*	*	*	*	*	*	*	*	*	*
3	3	0.943	*	lcl|AP010953.1_prot_BAI23623.1_276	*	lcl|NZ_CP028304.1_prot_WP_000367237.1_365	lcl|NZ_CP022959.1_prot_WP_000367228.1_3500	*	*	*	*	*	*	*	*	*
3	3	0.943	lcl|AP010960.1_prot_BAI35171.1_1225	lcl|AP010953.1_prot_BAI24587.1_1278	lcl|AP010958.1_prot_BAI32509.1_3794	*	*	*	*	*	*	*	*	*	*	*
3	3	0.941	*	*	*	*	*	lcl|NC_012759.1_prot_BWG_RS25305_4264	lcl|NC_010473.1_prot_ECDH10B_RS25810_4414	*	*	*	*	*	lcl|NC_011415.1_prot_WP_000077643.1_266	*
3	3	0.941	lcl|AP010960.1_prot_BAI35859.1_1972	lcl|AP010953.1_prot_BAI25076.1_1778	lcl|AP010958.1_prot_BAI31148.1_2361	*	*	*	*	*	*	*	*	*	*	*
3	3	0.941	lcl|AP010960.1_prot_BAI37543.1_3758	lcl|AP010953.1_prot_BAI28407.1_5265	lcl|AP010958.1_prot_BAI32347.1_3624	*	*	*	*	*	*	*	*	*	*	*
3	3	0.939	lcl|AP010960.1_prot_BAI35351.1_1415	lcl|AP010953.1_prot_BAI25901.1_2662	lcl|AP010958.1_prot_BAI30019.1_1180	*	*	*	*	*	*	*	*	*	*	*
3	3	0.938	*	*	lcl|AP010958.1_prot_BAI32108.1_3361	lcl|NZ_CP028304.1_prot_WP_001243155.1_3103	*	*	*	lcl|CP000800.1_prot_ABV18571.1_2973	*	*	*	*	*	*
3	3	0.936	lcl|AP010960.1_prot_BAI38623.1_4883	*	lcl|AP010958.1_prot_BAI29384.1_517	lcl|NZ_CP028304.1_prot_WP_001191669.1_397	*	*	*	*	*	*	*	*	*	*
3	3	0.934	lcl|AP010960.1_prot_BAI37553.1_3768	lcl|AP010953.1_prot_BAI28397.1_5255	lcl|AP010958.1_prot_BAI32357.1_3634	*	*	*	*	*	*	*	*	*	*	*
3	3	0.934	lcl|AP010960.1_prot_ECO111_1964_1964	lcl|AP010953.1_prot_ECO26_1786_1786	lcl|AP010958.1_prot_ECO103_1702_1702	*	*	*	*	*	*	*	*	*	*	*
3	3	0.933	*	*	*	*	*	lcl|NC_012759.1_prot_WP_011443601.1_2763	lcl|NC_010473.1_prot_WP_000067507.1_2976	*	*	*	*	*	*	lcl|AP009048.1_prot_BAE76929.1_2836
3	3	0.932	lcl|AP010960.1_prot_ECO111_3594_3594	lcl|AP010953.1_prot_ECO26_3937_3937	lcl|AP010958.1_prot_ECO103_3426_3426	*	*	*	*	*	*	*	*	*	*	*
3	3	0.931	lcl|AP010960.1_prot_BAI35170.1_1224	lcl|AP010953.1_prot_BAI24586.1_1277	lcl|AP010958.1_prot_BAI32508.1_3793	*	*	*	*	*	*	*	*	*	*	*
3	3	0.93	*	*	*	lcl|NZ_CP028304.1_prot_WP_001757698.1_4614	*	*	*	lcl|CP000800.1_prot_ABV18491.1_3223	*	*	*	lcl|NZ_CP019778.1_prot_WP_001075495.1_4466	*	*
3	3	0.929	*	lcl|AP010953.1_prot_BAI26006.1_2767	*	lcl|NZ_CP028304.1_prot_WP_000021715.1_1112	*	*	*	*	*	*	*	*	lcl|NC_011415.1_prot_WP_000021668.1_1843	*
3	3	0.929	*	lcl|AP010953.1_prot_BAI26897.1_3700	lcl|AP010958.1_prot_BAI29389.1_522	lcl|NZ_CP028304.1_prot_WP_000066917.1_404	*	*	*	*	*	*	*	*	*	*
3	3	0.929	lcl|AP010960.1_prot_BAI37541.1_3756	lcl|AP010953.1_prot_BAI28409.1_5267	lcl|AP010958.1_prot_BAI32345.1_3622	*	*	*	*	*	*	*	*	*	*	*
3	3	0.926	lcl|AP010960.1_prot_BAI35841.1_1949	lcl|AP010953.1_prot_BAI25851.1_2610	lcl|AP010958.1_prot_BAI30497.1_1685	*	*	*	*	*	*	*	*	*	*	*
3	3	0.926	lcl|AP010960.1_prot_BAI36305.1_2441	*	lcl|AP010958.1_prot_BAI30903.1_2107	*	*	*	*	*	*	*	*	*	lcl|NC_011415.1_prot_WP_001406052.1_2091	*
3	3	0.926	lcl|AP010960.1_prot_BAI38585.1_4840	lcl|AP010953.1_prot_BAI28282.1_5133	*	lcl|NZ_CP028304.1_prot_WP_000431664.1_4454	*	*	*	*	*	*	*	*	*	*
3	3	0.925	lcl|AP010960.1_prot_BAI35180.1_1237	lcl|AP010953.1_prot_BAI24596.1_1290	lcl|AP010958.1_prot_BAI32502.1_3786	*	*	*	*	*	*	*	*	*	*	*
3	3	0.924	lcl|AP010960.1_prot_BAI37525.1_3740	lcl|AP010953.1_prot_BAI28425.1_5283	lcl|AP010958.1_prot_BAI32329.1_3606	*	*	*	*	*	*	*	*	*	*	*
3	3	0.923	*	*	*	*	lcl|NZ_CP022959.1_prot_WP_000201405.1_1313	*	*	lcl|CP000800.1_prot_ABV20468.1_2568	*	lcl|NC_011741.1_prot_WP_000201411.1_2394	*	*	*	*
3	3	0.921	*	*	*	lcl|NZ_CP028304.1_prot_WP_048266343.1_4837	*	*	*	lcl|CP000800.1_prot_ABV16546.1_3220	*	*	*	lcl|NZ_CP019778.1_prot_WP_001564054.1_4473	*	*
3	3	0.919	lcl|AP010960.1_prot_ECO111_1965_1965	lcl|AP010953.1_prot_ECO26_1785_1785	lcl|AP010958.1_prot_ECO103_1703_1703	*	*	*	*	*	*	*	*	*	*	*
3	3	0.918	*	lcl|AP010953.1_prot_BAI26427.1_3218	lcl|AP010958.1_prot_BAI30917.1_2124	*	*	*	*	*	*	*	*	*	lcl|NC_011415.1_prot_WP_000457711.1_2101	*
3	3	0.918	lcl|AP010960.1_prot_BAI37555.1_3770	lcl|AP010953.1_prot_BAI28395.1_5253	lcl|AP010958.1_prot_BAI32359.1_3636	*	*	*	*	*	*	*	*	*	*	*
3	3	0.917	*	*	*	*	*	lcl|NC_012759.1_prot_BWG_RS01110_215	lcl|NC_010473.1_prot_ECDH10B_RS01005_193	*	*	*	*	*	*	lcl|AP009048.1_prot_BAE76046.1_208
3	3	0.914	lcl|AP010960.1_prot_BAI37534.1_3749	lcl|AP010953.1_prot_BAI28416.1_5274	lcl|AP010958.1_prot_BAI32338.1_3615	*	*	*	*	*	*	*	*	*	*	*
3	3	0.912	*	*	*	*	*	lcl|NC_012759.1_prot_BWG_RS02290_445	lcl|NC_010473.1_prot_ECDH10B_RS02520_488	*	*	*	*	*	*	lcl|AP009048.1_prot_BAE76314.1_526
3	3	0.912	lcl|AP010960.1_prot_BAI36548.1_2700	*	lcl|AP010958.1_prot_BAI29617.1_763	*	*	lcl|NC_012759.1_prot_WP_000566997.1_3950	*	*	*	*	*	*	*	*
3	3	0.91	lcl|AP010960.1_prot_BAI35865.1_1978	lcl|AP010953.1_prot_BAI25070.1_1772	lcl|AP010958.1_prot_BAI30524.1_1715	*	*	*	*	*	*	*	*	*	*	*
3	3	0.91	lcl|AP010960.1_prot_ECO111_4942_4942	lcl|AP010953.1_prot_ECO26_5184_5184	lcl|AP010958.1_prot_ECO103_4817_4817	*	*	*	*	*	*	*	*	*	*	*
3	3	0.908	lcl|AP010960.1_prot_BAI35019.1_1069	lcl|AP010953.1_prot_BAI24444.1_1128	lcl|AP010958.1_prot_BAI31050.1_2261	*	*	*	*	*	*	*	*	*	*	*
3	3	0.907	*	*	*	*	*	*	*	lcl|CP000800.1_prot_ABV20230.1_4666	*	lcl|NC_011741.1_prot_ECIAI1_RS24480_4301	*	lcl|NZ_CP019778.1_prot_B0915_RS25775_4743	*	*
3	3	0.907	lcl|AP010960.1_prot_BAI35099.1_1151	lcl|AP010953.1_prot_BAI24903.1_1604	lcl|AP010958.1_prot_BAI31609.1_2842	*	*	*	*	*	*	*	*	*	*	*
3	3	0.905	lcl|AP010960.1_prot_BAI37852.1_4077	lcl|AP010953.1_prot_BAI27528.1_4356	*	lcl|NZ_CP028304.1_prot_WP_000048611.1_3625	*	*	*	*	*	*	*	*	*	*
3	3	0.905	lcl|AP010960.1_prot_BAI37853.1_4078	lcl|AP010953.1_prot_BAI27529.1_4357	*	lcl|NZ_CP028304.1_prot_WP_000137057.1_3626	*	*	*	*	*	*	*	*	*	*
3	3	0.904	lcl|AP010960.1_prot_BAI35001.1_1051	lcl|AP010953.1_prot_BAI26412.1_3203	*	*	*	*	*	*	*	*	*	*	lcl|NC_011415.1_prot_WP_000846364.1_2259	*
3	3	0.904	lcl|AP010960.1_prot_BAI37344.1_3540	lcl|AP010953.1_prot_BAI27076.1_3885	*	lcl|NZ_CP028304.1_prot_WP_001066226.1_3117	*	*	*	*	*	*	*	*	*	*
3	3	0.903	lcl|AP010960.1_prot_BAI38579.1_4834	lcl|AP010953.1_prot_BAI28277.1_5126	*	lcl|NZ_CP028304.1_prot_WP_000858558.1_4448	*	*	*	*	*	*	*	*	*	*
3	3	0.901	lcl|AP010960.1_prot_BAI35158.1_1211	lcl|AP010953.1_prot_BAI24571.1_1260	*	*	*	*	*	*	*	*	*	lcl|NZ_CP019778.1_prot_WP_000282209.1_949	*	*
3	3	0.901	lcl|AP010960.1_prot_BAI37854.1_4079	lcl|AP010953.1_prot_BAI27530.1_4358	*	lcl|NZ_CP028304.1_prot_WP_000132912.1_3627	*	*	*	*	*	*	*	*	*	*
3	3	0.901	lcl|AP010960.1_prot_BAI38584.1_4839	lcl|AP010953.1_prot_BAI28281.1_5132	*	lcl|NZ_CP028304.1_prot_WP_001195410.1_4453	*	*	*	*	*	*	*	*	*	*
3	3	0.9	*	*	*	lcl|NZ_CP028304.1_prot_WP_000661082.1_2222	*	*	*	lcl|CP000800.1_prot_ABV17434.1_2142	*	*	*	*	lcl|NC_011415.1_prot_WP_001002789.1_2252	*
3	3	0.899	lcl|AP010960.1_prot_BAI36464.1_2604	lcl|AP010953.1_prot_BAI25895.1_2655	lcl|AP010958.1_prot_BAI31202.1_2417	*	*	*	*	*	*	*	*	*	*	*
3	3	0.899	lcl|AP010960.1_prot_BAI37856.1_4081	lcl|AP010953.1_prot_BAI27532.1_4360	*	lcl|NZ_CP028304.1_prot_WP_208887314.1_3629	*	*	*	*	*	*	*	*	*	*
3	3	0.898	lcl|AP010960.1_prot_BAI35233.1_1295	lcl|AP010953.1_prot_BAI24649.1_1347	*	lcl|NZ_CP028304.1_prot_WP_001015715.1_4641	*	*	*	*	*	*	*	*	*	*
3	3	0.898	lcl|AP010960.1_prot_BAI37851.1_4076	lcl|AP010953.1_prot_BAI27527.1_4355	*	lcl|NZ_CP028304.1_prot_WP_000787058.1_3624	*	*	*	*	*	*	*	*	*	*
3	3	0.898	lcl|AP010960.1_prot_BAI37855.1_4080	lcl|AP010953.1_prot_BAI27531.1_4359	*	lcl|NZ_CP028304.1_prot_WP_001296455.1_3628	*	*	*	*	*	*	*	*	*	*
3	3	0.898	lcl|AP010960.1_prot_BAI38582.1_4837	lcl|AP010953.1_prot_BAI28279.1_5130	*	lcl|NZ_CP028304.1_prot_WP_001027853.1_4451	*	*	*	*	*	*	*	*	*	*
3	3	0.896	*	lcl|AP010953.1_prot_BAI24653.1_1351	lcl|AP010958.1_prot_BAI32482.1_3764	*	*	*	*	*	*	*	*	lcl|NZ_CP019778.1_prot_WP_023910471.1_1226	*	*
3	3	0.896	lcl|AP010960.1_prot_BAI35232.1_1294	lcl|AP010953.1_prot_BAI24648.1_1346	*	lcl|NZ_CP028304.1_prot_WP_001287500.1_4642	*	*	*	*	*	*	*	*	*	*
3	3	0.896	lcl|AP010960.1_prot_BAI37858.1_4083	lcl|AP010953.1_prot_BAI27534.1_4362	*	lcl|NZ_CP028304.1_prot_WP_001296457.1_3631	*	*	*	*	*	*	*	*	*	*
3	3	0.895	*	lcl|AP010953.1_prot_BAI24958.1_1659	lcl|AP010958.1_prot_BAI30085.1_1249	*	*	*	*	*	*	*	*	lcl|NZ_CP019778.1_prot_WP_000380879.1_1349	*	*
3	3	0.895	lcl|AP010960.1_prot_BAI35230.1_1292	lcl|AP010953.1_prot_BAI24646.1_1344	*	lcl|NZ_CP028304.1_prot_WP_000074472.1_4644	*	*	*	*	*	*	*	*	*	*
3	3	0.895	lcl|AP010960.1_prot_BAI38581.1_4836	lcl|AP010953.1_prot_BAI28278.1_5129	*	lcl|NZ_CP028304.1_prot_WP_000406332.1_4450	*	*	*	*	*	*	*	*	*	*
3	3	0.895	lcl|AP010960.1_prot_ECO111_3542_3542	lcl|AP010953.1_prot_BAI27078.1_3887	*	lcl|NZ_CP028304.1_prot_WP_000810555.1_3119	*	*	*	*	*	*	*	*	*	*
3	3	0.892	lcl|AP010960.1_prot_BAI36240.1_2376	lcl|AP010953.1_prot_BAI25945.1_2706	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000281538.1_1894	*	*	*	*
3	3	0.89	lcl|AP010960.1_prot_BAI38656.1_4918	lcl|AP010953.1_prot_BAI24939.1_1640	lcl|AP010958.1_prot_BAI30857.1_2060	*	*	*	*	*	*	*	*	*	*	*
3	3	0.886	lcl|AP010960.1_prot_BAI36228.1_2364	lcl|AP010953.1_prot_BAI25933.1_2694	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_001345525.1_1882	*	*	*	*
3	3	0.885	lcl|AP010960.1_prot_BAI35095.1_1147	lcl|AP010953.1_prot_BAI24895.1_1596	lcl|AP010958.1_prot_BAI33869.1_5194	*	*	*	*	*	*	*	*	*	*	*
3	3	0.885	lcl|AP010960.1_prot_BAI35176.1_1230	lcl|AP010953.1_prot_BAI24592.1_1283	lcl|AP010958.1_prot_BAI32513.1_3800	*	*	*	*	*	*	*	*	*	*	*
3	3	0.884	lcl|AP010960.1_prot_BAI37857.1_4082	lcl|AP010953.1_prot_BAI27533.1_4361	*	lcl|NZ_CP028304.1_prot_WP_001296456.1_3630	*	*	*	*	*	*	*	*	*	*
3	3	0.883	lcl|AP010960.1_prot_BAI36578.1_2730	lcl|AP010953.1_prot_BAI24156.1_831	*	lcl|NZ_CP028304.1_prot_WP_000002139.1_1396	*	*	*	*	*	*	*	*	*	*
3	3	0.882	lcl|AP010960.1_prot_BAI38583.1_4838	lcl|AP010953.1_prot_BAI28280.1_5131	*	lcl|NZ_CP028304.1_prot_WP_000245632.1_4452	*	*	*	*	*	*	*	*	*	*
3	3	0.881	lcl|AP010960.1_prot_BAI35009.1_1059	lcl|AP010953.1_prot_BAI25215.1_1936	*	*	*	*	*	*	*	*	*	lcl|NZ_CP019778.1_prot_WP_000224216.1_1498	*	*
3	3	0.881	lcl|AP010960.1_prot_BAI37515.1_3730	lcl|AP010953.1_prot_BAI28391.1_5249	lcl|AP010958.1_prot_BAI32363.1_3640	*	*	*	*	*	*	*	*	*	*	*
3	3	0.88	lcl|AP010960.1_prot_BAI36543.1_2695	lcl|AP010953.1_prot_BAI26566.1_3359	*	*	*	lcl|NC_012759.1_prot_WP_000783735.1_3955	*	*	*	*	*	*	*	*
3	3	0.879	lcl|AP010960.1_prot_BAI37535.1_3750	lcl|AP010953.1_prot_BAI28415.1_5273	lcl|AP010958.1_prot_BAI32339.1_3616	*	*	*	*	*	*	*	*	*	*	*
3	3	0.878	*	lcl|AP010953.1_prot_BAI24957.1_1658	lcl|AP010958.1_prot_BAI30084.1_1248	*	*	*	*	*	*	*	*	lcl|NZ_CP019778.1_prot_WP_033559983.1_1348	*	*
3	3	0.878	lcl|AP010960.1_prot_BAI35231.1_1293	lcl|AP010953.1_prot_BAI24647.1_1345	*	lcl|NZ_CP028304.1_prot_WP_001296374.1_4643	*	*	*	*	*	*	*	*	*	*
3	3	0.878	lcl|AP010960.1_prot_ECO111_4039_4039	lcl|AP010953.1_prot_ECO26_4318_4318	*	*	lcl|NZ_CP022959.1_prot_CJZ69_RS02630_501	*	*	*	*	*	*	*	*	*
3	3	0.877	*	*	*	*	*	lcl|NC_012759.1_prot_WP_000254999.1_4234	lcl|NC_010473.1_prot_WP_000254999.1_4384	*	*	*	*	*	*	lcl|AP009048.1_prot_4210
3	3	0.877	lcl|AP010960.1_prot_BAI37520.1_3735	lcl|AP010953.1_prot_BAI28430.1_5288	lcl|AP010958.1_prot_BAI32324.1_3601	*	*	*	*	*	*	*	*	*	*	*
3	3	0.876	lcl|AP010960.1_prot_BAI36800.1_2970	lcl|AP010953.1_prot_BAI26397.1_3188	*	*	*	lcl|NC_012759.1_prot_WP_001235459.1_3954	*	*	*	*	*	*	*	*
3	3	0.875	lcl|AP010960.1_prot_BAI35435.1_1506	lcl|AP010953.1_prot_BAI24990.1_1691	*	*	*	*	*	*	*	*	*	*	lcl|NC_011415.1_prot_WP_000874954.1_1215	*
3	3	0.874	lcl|AP010960.1_prot_BAI36499.1_2644	*	lcl|AP010958.1_prot_BAI31253.1_2476	lcl|NZ_CP028304.1_prot_WP_000846703.1_2368	*	*	*	*	*	*	*	*	*	*
3	3	0.873	*	lcl|AP010953.1_prot_BAI24877.1_1578	*	*	lcl|NZ_CP022959.1_prot_WP_001198860.1_2991	lcl|NC_012759.1_prot_WP_001198861.1_3931	*	*	*	*	*	*	*	*
3	3	0.872	*	*	*	*	*	lcl|NC_012759.1_prot_BWG_RS15710_3031	lcl|NC_010473.1_prot_ECDH10B_RS16810_3250	*	*	*	*	*	*	lcl|AP009048.1_prot_BAE77181.1_3097
3	3	0.872	lcl|AP010960.1_prot_BAI35135.1_1188	lcl|AP010953.1_prot_BAI25893.1_2653	*	*	*	*	*	*	*	*	*	*	lcl|NC_011415.1_prot_WP_000813258.1_1674	*
3	3	0.871	lcl|AP010960.1_prot_BAI37848.1_4073	lcl|AP010953.1_prot_BAI27524.1_4352	*	*	lcl|NZ_CP022959.1_prot_WP_000838307.1_466	*	*	*	*	*	*	*	*	*
3	3	0.868	lcl|AP010960.1_prot_ECO111_4319_4319	lcl|AP010953.1_prot_ECO26_4595_4595	*	*	*	*	*	lcl|CP000800.1_prot_ABV20163.1_3805	*	*	*	*	*	*
3	3	0.867	lcl|AP010960.1_prot_BAI35156.1_1209	lcl|AP010953.1_prot_BAI24569.1_1258	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000009225.1_1041	*	*	*	*
3	3	0.867	lcl|AP010960.1_prot_BAI35427.1_1495	lcl|AP010953.1_prot_BAI24980.1_1681	*	*	*	*	*	lcl|CP000800.1_prot_ABV17835.1_1247	*	*	*	*	*	*
3	3	0.866	*	*	*	*	*	lcl|NC_012759.1_prot_BWG_RS25235_3922	*	lcl|CP000800.1_prot_ABV20895.1_998	*	*	*	*	lcl|NC_011415.1_prot_WP_000955480.1_2625	*
3	3	0.865	lcl|AP010960.1_prot_BAI34566.1_593	lcl|AP010953.1_prot_BAI23968.1_638	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000092528.1_525	*	*	*	*
3	3	0.865	lcl|AP010960.1_prot_BAI36231.1_2367	lcl|AP010953.1_prot_BAI25936.1_2697	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000357163.1_1885	*	*	*	*
3	3	0.864	*	*	lcl|AP010958.1_prot_BAI31285.1_2509	*	lcl|NZ_CP022959.1_prot_WP_000154259.1_3312	*	*	*	*	lcl|NC_011741.1_prot_WP_001365893.1_2057	*	*	*	*
3	3	0.864	lcl|AP010960.1_prot_ECO111_1821_1821	lcl|AP010953.1_prot_ECO26_2030_2030	*	*	*	*	*	*	*	*	*	*	*	lcl|AP009048.1_prot_1426
3	3	0.863	lcl|AP010960.1_prot_BAI36238.1_2374	lcl|AP010953.1_prot_BAI25943.1_2704	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000581608.1_1892	*	*	*	*
3	3	0.863	lcl|AP010960.1_prot_BAI36239.1_2375	lcl|AP010953.1_prot_BAI25944.1_2705	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000575881.1_1893	*	*	*	*
3	3	0.862	lcl|AP010960.1_prot_BAI36236.1_2372	lcl|AP010953.1_prot_BAI25941.1_2702	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_001307257.1_1890	*	*	*	*
3	3	0.862	lcl|AP010960.1_prot_BAI36237.1_2373	lcl|AP010953.1_prot_BAI25942.1_2703	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000741723.1_1891	*	*	*	*
3	3	0.861	lcl|AP010960.1_prot_BAI36230.1_2366	lcl|AP010953.1_prot_BAI25935.1_2696	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000633897.1_1884	*	*	*	*
3	3	0.861	lcl|AP010960.1_prot_BAI36234.1_2370	lcl|AP010953.1_prot_BAI25939.1_2700	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000242979.1_1888	*	*	*	*
3	3	0.861	lcl|AP010960.1_prot_BAI37516.1_3731	lcl|AP010953.1_prot_BAI28392.1_5250	lcl|AP010958.1_prot_BAI32362.1_3639	*	*	*	*	*	*	*	*	*	*	*
3	3	0.861	lcl|AP010960.1_prot_BAI37524.1_3739	lcl|AP010953.1_prot_BAI28426.1_5284	lcl|AP010958.1_prot_BAI32328.1_3605	*	*	*	*	*	*	*	*	*	*	*
3	3	0.857	lcl|AP010960.1_prot_BAI36235.1_2371	lcl|AP010953.1_prot_BAI25940.1_2701	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000490383.1_1889	*	*	*	*
3	3	0.857	lcl|AP010960.1_prot_BAI37531.1_3746	lcl|AP010953.1_prot_BAI28419.1_5277	lcl|AP010958.1_prot_BAI32335.1_3612	*	*	*	*	*	*	*	*	*	*	*
3	3	0.856	*	lcl|AP010953.1_prot_BAI24959.1_1660	lcl|AP010958.1_prot_BAI30086.1_1250	*	*	*	*	*	*	*	*	lcl|NZ_CP019778.1_prot_WP_001403033.1_1350	*	*
3	3	0.856	lcl|AP010960.1_prot_BAI35220.1_1280	lcl|AP010953.1_prot_BAI24636.1_1332	*	*	*	*	*	*	*	*	*	lcl|NZ_CP019778.1_prot_WP_001287878.1_4504	*	*
3	3	0.856	lcl|AP010960.1_prot_BAI35234.1_1296	lcl|AP010953.1_prot_BAI24650.1_1348	*	lcl|NZ_CP028304.1_prot_CF013_RS23345_4640	*	*	*	*	*	*	*	*	*	*
3	3	0.855	*	*	*	*	*	lcl|NC_012759.1_prot_BWG_RS02315_449	lcl|NC_010473.1_prot_ECDH10B_RS02545_492	*	*	*	*	*	*	lcl|AP009048.1_prot_BAE76317.1_530
3	3	0.855	lcl|AP010960.1_prot_BAI36232.1_2368	lcl|AP010953.1_prot_BAI25937.1_2698	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_001096087.1_1886	*	*	*	*
3	3	0.855	lcl|AP010960.1_prot_BAI36233.1_2369	lcl|AP010953.1_prot_BAI25938.1_2699	*	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_000777723.1_1887	*	*	*	*
3	3	0.847	*	*	lcl|AP010958.1_prot_BAI32918.1_4210	*	*	*	*	*	*	lcl|NC_011741.1_prot_WP_042014162.1_3491	*	*	lcl|NC_011415.1_prot_WP_001259388.1_3746	*
3	3	0.845	lcl|AP010960.1_prot_BAI37346.1_3544	lcl|AP010953.1_prot_BAI27079.1_3888	*	lcl|NZ_CP028304.1_prot_WP_001296342.1_3120	*	*	*	*	*	*	*	*	*	*
