# Species	Genes	Alg.-Conn.	D:SotonD1.fasta	E:11023.fasta	E:150.fasta	E:Bour.fasta	E:SW3.fasta	E:SotonE4.fasta	E:SotonE8.fasta	F:SW4.fasta	F:SW5.fasta	F:SotonF3.fasta
10	10	0.965	lcl|NC_020967.1_prot_WP_009872825.1_682	lcl|CP001890.1_prot_ADH21145.1_691	lcl|CP001886.1_prot_ADH17451.1_690	lcl|NC_020971.1_prot_WP_014541294.1_683	lcl|NC_017952.1_prot_WP_014541294.1_681	lcl|NC_020969.1_prot_WP_014541294.1_682	lcl|NC_020942.1_prot_WP_014541294.1_685	lcl|NC_017951.1_prot_WP_009872825.1_682	lcl|NC_017953.1_prot_WP_009872825.1_682	lcl|NC_020964.1_prot_WP_009872825.1_681
10	10	0.965	lcl|NC_020967.1_prot_WP_009873892.1_572	lcl|CP001890.1_prot_ADH21030.1_576	lcl|CP001886.1_prot_ADH17335.1_574	lcl|NC_020971.1_prot_WP_009873892.1_573	lcl|NC_017952.1_prot_WP_009873892.1_571	lcl|NC_020969.1_prot_WP_009873892.1_572	lcl|NC_020942.1_prot_WP_009873892.1_575	lcl|NC_017951.1_prot_WP_009873892.1_572	lcl|NC_017953.1_prot_WP_009873892.1_572	lcl|NC_020964.1_prot_WP_015506369.1_571
10	10	0.964	lcl|NC_020967.1_prot_WP_009871759.1_420	lcl|CP001890.1_prot_ADH20874.1_420	lcl|CP001886.1_prot_ADH17179.1_418	lcl|NC_020971.1_prot_WP_009871759.1_421	lcl|NC_017952.1_prot_WP_009871759.1_419	lcl|NC_020969.1_prot_WP_009871759.1_420	lcl|NC_020942.1_prot_WP_009871759.1_423	lcl|NC_017951.1_prot_WP_009871759.1_420	lcl|NC_017953.1_prot_WP_009871759.1_420	lcl|NC_020964.1_prot_WP_009871759.1_419
10	10	0.964	lcl|NC_020967.1_prot_WP_009871888.1_544	lcl|CP001890.1_prot_ADH21002.1_548	lcl|CP001886.1_prot_ADH17307.1_546	lcl|NC_020971.1_prot_WP_009871888.1_545	lcl|NC_017952.1_prot_WP_009871888.1_543	lcl|NC_020969.1_prot_WP_009871888.1_544	lcl|NC_020942.1_prot_WP_009871888.1_547	lcl|NC_017951.1_prot_WP_009871888.1_544	lcl|NC_017953.1_prot_WP_009871888.1_544	lcl|NC_020964.1_prot_WP_009871888.1_543
10	10	0.964	lcl|NC_020967.1_prot_WP_009872187.1_828	lcl|CP001890.1_prot_ADH21302.1_848	lcl|CP001886.1_prot_ADH17610.1_849	lcl|NC_020971.1_prot_WP_009872187.1_829	lcl|NC_017952.1_prot_WP_009872187.1_827	lcl|NC_020969.1_prot_WP_009872187.1_828	lcl|NC_020942.1_prot_WP_009872187.1_832	lcl|NC_017951.1_prot_WP_009872187.1_828	lcl|NC_017953.1_prot_WP_009872187.1_828	lcl|NC_020964.1_prot_WP_009872187.1_827
10	10	0.964	lcl|NC_020967.1_prot_WP_009872193.1_834	lcl|CP001890.1_prot_ADH21308.1_854	lcl|CP001886.1_prot_ADH17616.1_855	lcl|NC_020971.1_prot_WP_009872193.1_835	lcl|NC_017952.1_prot_WP_009872193.1_833	lcl|NC_020969.1_prot_WP_009872193.1_834	lcl|NC_020942.1_prot_WP_009872193.1_838	lcl|NC_017951.1_prot_WP_009872193.1_834	lcl|NC_017953.1_prot_WP_009872193.1_834	lcl|NC_020964.1_prot_WP_009872193.1_833
10	10	0.964	lcl|NC_020967.1_prot_WP_009872803.1_650	lcl|CP001890.1_prot_ADH21111.1_657	lcl|CP001886.1_prot_ADH17417.1_656	lcl|NC_020971.1_prot_WP_009872803.1_651	lcl|NC_017952.1_prot_WP_009872803.1_649	lcl|NC_020969.1_prot_WP_009872803.1_650	lcl|NC_020942.1_prot_WP_009872803.1_653	lcl|NC_017951.1_prot_WP_009871998.1_650	lcl|NC_017953.1_prot_WP_009872803.1_650	lcl|NC_020964.1_prot_WP_009872803.1_649
10	10	0.964	lcl|NC_020967.1_prot_WP_009872823.1_678	lcl|CP001890.1_prot_ADH21141.1_687	lcl|CP001886.1_prot_ADH17447.1_686	lcl|NC_020971.1_prot_WP_009872823.1_679	lcl|NC_017952.1_prot_WP_009872823.1_677	lcl|NC_020969.1_prot_WP_009872823.1_678	lcl|NC_020942.1_prot_WP_009872823.1_681	lcl|NC_017951.1_prot_WP_009872823.1_678	lcl|NC_017953.1_prot_WP_009872823.1_678	lcl|NC_020964.1_prot_WP_009872823.1_677
10	10	0.964	lcl|NC_020967.1_prot_WP_009872871.1_738	lcl|CP001890.1_prot_ADH21203.1_749	lcl|CP001886.1_prot_ADH17511.1_750	lcl|NC_020971.1_prot_WP_009872871.1_739	lcl|NC_017952.1_prot_WP_009872871.1_737	lcl|NC_020969.1_prot_WP_015506521.1_738	lcl|NC_020942.1_prot_WP_009872871.1_742	lcl|NC_017951.1_prot_WP_009872871.1_738	lcl|NC_017953.1_prot_WP_009872871.1_738	lcl|NC_020964.1_prot_WP_009872871.1_737
10	10	0.964	lcl|NC_020967.1_prot_WP_009873197.1_699	lcl|CP001890.1_prot_ADH21162.1_708	lcl|CP001886.1_prot_ADH17469.1_708	lcl|NC_020971.1_prot_WP_009873197.1_700	lcl|NC_017952.1_prot_WP_009873197.1_698	lcl|NC_020969.1_prot_WP_009873197.1_699	lcl|NC_020942.1_prot_WP_009873197.1_702	lcl|NC_017951.1_prot_WP_009872839.1_699	lcl|NC_017953.1_prot_WP_009872839.1_699	lcl|NC_020964.1_prot_WP_009872839.1_698
10	10	0.964	lcl|NC_020967.1_prot_WP_009873198.1_701	lcl|CP001890.1_prot_ADH21164.1_710	lcl|CP001886.1_prot_ADH17471.1_710	lcl|NC_020971.1_prot_WP_009872841.1_702	lcl|NC_017952.1_prot_WP_009872841.1_700	lcl|NC_020969.1_prot_WP_009872841.1_701	lcl|NC_020942.1_prot_WP_009872841.1_704	lcl|NC_017951.1_prot_WP_009872841.1_701	lcl|NC_017953.1_prot_WP_009872841.1_701	lcl|NC_020964.1_prot_WP_009872841.1_700
10	10	0.963	lcl|NC_020967.1_prot_WP_009871434.1_88	lcl|CP001890.1_prot_ADH20544.1_90	lcl|CP001886.1_prot_ADH16852.1_91	lcl|NC_020971.1_prot_WP_009871434.1_88	lcl|NC_017952.1_prot_WP_009871434.1_88	lcl|NC_020969.1_prot_WP_009871434.1_88	lcl|NC_020942.1_prot_WP_009871434.1_89	lcl|NC_017951.1_prot_WP_009871434.1_88	lcl|NC_017953.1_prot_WP_009871434.1_88	lcl|NC_020964.1_prot_WP_009871434.1_88
10	10	0.963	lcl|NC_020967.1_prot_WP_009871735.1_396	lcl|CP001890.1_prot_ADH20850.1_396	lcl|CP001886.1_prot_ADH17155.1_394	lcl|NC_020971.1_prot_WP_009872616.1_397	lcl|NC_017952.1_prot_WP_009872616.1_395	lcl|NC_020969.1_prot_WP_009872616.1_396	lcl|NC_020942.1_prot_WP_009872616.1_399	lcl|NC_017951.1_prot_WP_009871735.1_396	lcl|NC_017953.1_prot_WP_009871735.1_396	lcl|NC_020964.1_prot_WP_009871735.1_395
10	10	0.963	lcl|NC_020967.1_prot_WP_009872407.1_143	lcl|CP001890.1_prot_ADH20601.1_147	lcl|CP001886.1_prot_ADH16908.1_147	lcl|NC_020971.1_prot_BOUR_RS00725_144	lcl|NC_017952.1_prot_WP_009872407.1_143	lcl|NC_020969.1_prot_WP_009872407.1_143	lcl|NC_020942.1_prot_WP_009872407.1_144	lcl|NC_017951.1_prot_WP_009872407.1_143	lcl|NC_017953.1_prot_WP_009872407.1_143	lcl|NC_020964.1_prot_WP_009872407.1_143
10	10	0.963	lcl|NC_020967.1_prot_WP_009872414.1_151	lcl|CP001890.1_prot_ADH20609.1_155	lcl|CP001886.1_prot_ADH16916.1_155	lcl|NC_020971.1_prot_WP_015430210.1_152	lcl|NC_017952.1_prot_WP_009872414.1_151	lcl|NC_020969.1_prot_WP_009872414.1_151	lcl|NC_020942.1_prot_WP_009872414.1_152	lcl|NC_017951.1_prot_WP_009872414.1_151	lcl|NC_017953.1_prot_WP_009872414.1_151	lcl|NC_020964.1_prot_WP_009871495.1_151
10	10	0.963	lcl|NC_020967.1_prot_WP_009872676.1_477	lcl|CP001890.1_prot_ADH20934.1_480	lcl|CP001886.1_prot_ADH17239.1_478	lcl|NC_020971.1_prot_WP_009872676.1_478	lcl|NC_017952.1_prot_WP_009872676.1_476	lcl|NC_020969.1_prot_WP_009872676.1_477	lcl|NC_020942.1_prot_WP_009872676.1_480	lcl|NC_017951.1_prot_WP_009872676.1_477	lcl|NC_017953.1_prot_WP_009872676.1_477	lcl|NC_020964.1_prot_WP_009872676.1_476
10	10	0.963	lcl|NC_020967.1_prot_WP_009873103.1_324	lcl|CP001890.1_prot_ADH20781.1_327	lcl|CP001886.1_prot_ADH17086.1_325	lcl|NC_020971.1_prot_WP_009872556.1_325	lcl|NC_017952.1_prot_WP_009872556.1_323	lcl|NC_020969.1_prot_WP_009872556.1_324	lcl|NC_020942.1_prot_WP_009872556.1_327	lcl|NC_017951.1_prot_WP_009873103.1_324	lcl|NC_017953.1_prot_WP_009873103.1_324	lcl|NC_020964.1_prot_WP_009873103.1_323
10	10	0.963	lcl|NC_020967.1_prot_WP_009873404.1_811	lcl|CP001890.1_prot_ADH21283.1_829	lcl|CP001886.1_prot_ADH17591.1_830	lcl|NC_020971.1_prot_WP_009873404.1_812	lcl|NC_017952.1_prot_WP_009873404.1_810	lcl|NC_020969.1_prot_WP_009873404.1_811	lcl|NC_020942.1_prot_WP_009873404.1_815	lcl|NC_017951.1_prot_WP_009873404.1_811	lcl|NC_017953.1_prot_WP_009873404.1_811	lcl|NC_020964.1_prot_WP_009873404.1_810
10	10	0.962	lcl|NC_020967.1_prot_WP_009871481.1_136	lcl|CP001890.1_prot_ADH20594.1_140	lcl|CP001886.1_prot_ADH16901.1_140	lcl|NC_020971.1_prot_WP_009871481.1_137	lcl|NC_017952.1_prot_WP_014541752.1_136	lcl|NC_020969.1_prot_WP_009871481.1_136	lcl|NC_020942.1_prot_WP_009871481.1_137	lcl|NC_017951.1_prot_WP_009871481.1_136	lcl|NC_017953.1_prot_WP_014736661.1_136	lcl|NC_020964.1_prot_WP_009871481.1_136
10	10	0.962	lcl|NC_020967.1_prot_WP_009872024.1_674	lcl|CP001890.1_prot_ADH21137.1_683	lcl|CP001886.1_prot_ADH17443.1_682	lcl|NC_020971.1_prot_WP_009872024.1_675	lcl|NC_017952.1_prot_WP_009872024.1_673	lcl|NC_020969.1_prot_WP_009872024.1_674	lcl|NC_020942.1_prot_WP_009872024.1_677	lcl|NC_017951.1_prot_WP_009872024.1_674	lcl|NC_017953.1_prot_WP_009872024.1_674	lcl|NC_020964.1_prot_WP_009872024.1_673
10	10	0.962	lcl|NC_020967.1_prot_WP_009872400.1_132	lcl|CP001890.1_prot_ADH20590.1_136	lcl|CP001886.1_prot_ADH16897.1_136	lcl|NC_020971.1_prot_WP_010725083.1_133	lcl|NC_017952.1_prot_WP_009872400.1_132	lcl|NC_020969.1_prot_WP_009872400.1_132	lcl|NC_020942.1_prot_WP_009872400.1_133	lcl|NC_017951.1_prot_WP_009872400.1_132	lcl|NC_017953.1_prot_WP_009872400.1_132	lcl|NC_020964.1_prot_WP_009872400.1_132
10	10	0.962	lcl|NC_020967.1_prot_WP_009872412.1_149	lcl|CP001890.1_prot_ADH20607.1_153	lcl|CP001886.1_prot_ADH16914.1_153	lcl|NC_020971.1_prot_WP_015430209.1_150	lcl|NC_017952.1_prot_WP_009872412.1_149	lcl|NC_020969.1_prot_WP_015506507.1_149	lcl|NC_020942.1_prot_WP_015506224.1_150	lcl|NC_017951.1_prot_WP_009872412.1_149	lcl|NC_017953.1_prot_WP_014541237.1_149	lcl|NC_020964.1_prot_WP_010725093.1_149
10	10	0.962	lcl|NC_020967.1_prot_WP_009873118.1_379	lcl|CP001890.1_prot_ADH20835.1_381	lcl|CP001886.1_prot_ADH17140.1_379	lcl|NC_020971.1_prot_WP_009872602.1_380	lcl|NC_017952.1_prot_WP_009872602.1_378	lcl|NC_020969.1_prot_WP_009872602.1_379	lcl|NC_020942.1_prot_WP_009872602.1_382	lcl|NC_017951.1_prot_WP_009873118.1_379	lcl|NC_017953.1_prot_WP_009873118.1_379	lcl|NC_020964.1_prot_WP_009873118.1_378
10	10	0.962	lcl|NC_020967.1_prot_WP_009873173.1_638	lcl|CP001890.1_prot_ADH21096.1_642	lcl|CP001886.1_prot_ADH17402.1_641	lcl|NC_020971.1_prot_WP_009873173.1_639	lcl|NC_017952.1_prot_WP_009873173.1_637	lcl|NC_020969.1_prot_WP_009873173.1_638	lcl|NC_020942.1_prot_WP_009873173.1_641	lcl|NC_017951.1_prot_WP_009873173.1_638	lcl|NC_017953.1_prot_WP_009873173.1_638	lcl|NC_020964.1_prot_WP_009873173.1_637
10	10	0.962	lcl|NC_020967.1_prot_WP_009873199.1_702	lcl|CP001890.1_prot_ADH21165.1_711	lcl|CP001886.1_prot_ADH17472.1_711	lcl|NC_020971.1_prot_WP_014541298.1_703	lcl|NC_017952.1_prot_WP_014541298.1_701	lcl|NC_020969.1_prot_WP_014541298.1_702	lcl|NC_020942.1_prot_WP_014541298.1_705	lcl|NC_017951.1_prot_WP_009872842.1_702	lcl|NC_017953.1_prot_WP_009872842.1_702	lcl|NC_020964.1_prot_WP_009872842.1_701
10	10	0.961	lcl|NC_020967.1_prot_WP_009872308.1_8	lcl|CP001890.1_prot_ADH20463.1_9	lcl|CP001886.1_prot_ADH16769.1_8	lcl|NC_020971.1_prot_WP_009872308.1_8	lcl|NC_017952.1_prot_WP_014541796.1_8	lcl|NC_020969.1_prot_WP_014541796.1_8	lcl|NC_020942.1_prot_WP_014541796.1_8	lcl|NC_017951.1_prot_WP_009872308.1_8	lcl|NC_017953.1_prot_WP_009872308.1_8	lcl|NC_020964.1_prot_WP_009872308.1_8
10	10	0.961	lcl|NC_020967.1_prot_WP_009873121.1_385	lcl|CP001890.1_prot_ADH20841.1_387	lcl|CP001886.1_prot_ADH17146.1_385	lcl|NC_020971.1_prot_WP_014541263.1_386	lcl|NC_017952.1_prot_WP_014541263.1_384	lcl|NC_020969.1_prot_WP_014541263.1_385	lcl|NC_020942.1_prot_WP_014541263.1_388	lcl|NC_017951.1_prot_WP_009873121.1_385	lcl|NC_017953.1_prot_WP_009873121.1_385	lcl|NC_020964.1_prot_WP_009873121.1_384
10	10	0.96	lcl|NC_020967.1_prot_WP_009871467.1_122	lcl|CP001890.1_prot_ADH20579.1_125	lcl|CP001886.1_prot_ADH16886.1_125	lcl|NC_020971.1_prot_WP_009871467.1_123	lcl|NC_017952.1_prot_WP_009871467.1_122	lcl|NC_020969.1_prot_WP_009871467.1_122	lcl|NC_020942.1_prot_WP_009871467.1_123	lcl|NC_017951.1_prot_WP_009871467.1_122	lcl|NC_017953.1_prot_WP_009871467.1_122	lcl|NC_020964.1_prot_WP_009871467.1_122
10	10	0.96	lcl|NC_020967.1_prot_WP_009871693.1_352	lcl|CP001890.1_prot_ADH20808.1_354	lcl|CP001886.1_prot_ADH17113.1_352	lcl|NC_020971.1_prot_WP_009871693.1_353	lcl|NC_017952.1_prot_WP_009871693.1_351	lcl|NC_020969.1_prot_WP_009871693.1_352	lcl|NC_020942.1_prot_WP_009871693.1_355	lcl|NC_017951.1_prot_WP_009871693.1_352	lcl|NC_017953.1_prot_WP_009871693.1_352	lcl|NC_020964.1_prot_WP_009871693.1_351
10	10	0.96	lcl|NC_020967.1_prot_WP_009871730.1_390	lcl|CP001890.1_prot_ADH20845.1_391	lcl|CP001886.1_prot_ADH17150.1_389	lcl|NC_020971.1_prot_WP_014541267.1_391	lcl|NC_017952.1_prot_WP_014541267.1_389	lcl|NC_020969.1_prot_WP_014541267.1_390	lcl|NC_020942.1_prot_WP_014541267.1_393	lcl|NC_017951.1_prot_WP_009871730.1_390	lcl|NC_017953.1_prot_WP_009871730.1_390	lcl|NC_020964.1_prot_WP_009871730.1_389
10	10	0.96	lcl|NC_020967.1_prot_WP_009872038.1_688	lcl|CP001890.1_prot_ADH21151.1_697	lcl|CP001886.1_prot_ADH17458.1_697	lcl|NC_020971.1_prot_WP_009872038.1_689	lcl|NC_017952.1_prot_WP_009872038.1_687	lcl|NC_020969.1_prot_WP_009872038.1_688	lcl|NC_020942.1_prot_WP_009872038.1_691	lcl|NC_017951.1_prot_WP_009872038.1_688	lcl|NC_017953.1_prot_WP_009872038.1_688	lcl|NC_020964.1_prot_WP_009872038.1_687
10	10	0.959	lcl|NC_020967.1_prot_WP_009871719.1_378	lcl|CP001890.1_prot_ADH20834.1_380	lcl|CP001886.1_prot_ADH17139.1_378	lcl|NC_020971.1_prot_WP_014541260.1_379	lcl|NC_017952.1_prot_WP_014541260.1_377	lcl|NC_020969.1_prot_WP_014541260.1_378	lcl|NC_020942.1_prot_WP_014541260.1_381	lcl|NC_017951.1_prot_WP_009871719.1_378	lcl|NC_017953.1_prot_WP_009871719.1_378	lcl|NC_020964.1_prot_WP_009871719.1_377
10	10	0.959	lcl|NC_020967.1_prot_WP_009873060.1_170	lcl|CP001890.1_prot_ADH20626.1_172	lcl|CP001886.1_prot_ADH16932.1_171	lcl|NC_020971.1_prot_WP_009873060.1_171	lcl|NC_017952.1_prot_WP_009873060.1_170	lcl|NC_020969.1_prot_WP_009873060.1_170	lcl|NC_020942.1_prot_WP_009871512.1_174	lcl|NC_017951.1_prot_WP_009873060.1_170	lcl|NC_017953.1_prot_WP_009873060.1_170	lcl|NC_020964.1_prot_WP_009873060.1_169
10	10	0.959	lcl|NC_020967.1_prot_WP_009873119.1_380	lcl|CP001890.1_prot_ADH20836.1_382	lcl|CP001886.1_prot_ADH17141.1_380	lcl|NC_020971.1_prot_WP_009872603.1_381	lcl|NC_017952.1_prot_WP_009872603.1_379	lcl|NC_020969.1_prot_WP_009872603.1_380	lcl|NC_020942.1_prot_WP_009872603.1_383	lcl|NC_017951.1_prot_WP_009873119.1_380	lcl|NC_017953.1_prot_WP_009873119.1_380	lcl|NC_020964.1_prot_WP_009873119.1_379
10	10	0.959	lcl|NC_020967.1_prot_WP_014736618.1_372	lcl|CP001890.1_prot_ADH20828.1_374	lcl|CP001886.1_prot_ADH17133.1_372	lcl|NC_020971.1_prot_WP_014541258.1_373	lcl|NC_017952.1_prot_WP_014541258.1_371	lcl|NC_020969.1_prot_WP_014541258.1_372	lcl|NC_020942.1_prot_WP_014541258.1_375	lcl|NC_017951.1_prot_WP_014736618.1_372	lcl|NC_017953.1_prot_WP_014736618.1_372	lcl|NC_020964.1_prot_WP_014736618.1_371
10	10	0.958	lcl|NC_020967.1_prot_WP_009871774.1_435	lcl|CP001890.1_prot_ADH20889.1_435	lcl|CP001886.1_prot_ADH17194.1_433	lcl|NC_020971.1_prot_WP_009871774.1_436	lcl|NC_017952.1_prot_WP_009871774.1_434	lcl|NC_020969.1_prot_WP_009871774.1_435	lcl|NC_020942.1_prot_WP_009871774.1_438	lcl|NC_017951.1_prot_WP_009871774.1_435	lcl|NC_017953.1_prot_WP_009871774.1_435	lcl|NC_020964.1_prot_WP_009871774.1_434
10	10	0.958	lcl|NC_020967.1_prot_WP_009873098.1_311	lcl|CP001890.1_prot_ADH20768.1_314	lcl|CP001886.1_prot_ADH17073.1_312	lcl|NC_020971.1_prot_WP_009871653.1_312	lcl|NC_017952.1_prot_WP_009871653.1_310	lcl|NC_020969.1_prot_WP_009871653.1_311	lcl|NC_020942.1_prot_WP_009871653.1_314	lcl|NC_017951.1_prot_WP_009873098.1_311	lcl|NC_017953.1_prot_WP_009873098.1_311	lcl|NC_020964.1_prot_WP_009873098.1_310
10	10	0.957	lcl|NC_020967.1_prot_WP_009872337.1_41	lcl|CP001890.1_prot_ADH20496.1_42	lcl|CP001886.1_prot_ADH16803.1_42	lcl|NC_020971.1_prot_WP_009872337.1_41	lcl|NC_017952.1_prot_WP_009872337.1_41	lcl|NC_020969.1_prot_WP_009872337.1_41	lcl|NC_020942.1_prot_WP_009872337.1_41	lcl|NC_017951.1_prot_WP_009872337.1_41	lcl|NC_017953.1_prot_WP_009872337.1_41	lcl|NC_020964.1_prot_WP_009872337.1_41
10	10	0.956	lcl|NC_020967.1_prot_WP_009872387.1_118	lcl|CP001890.1_prot_ADH20575.1_121	lcl|CP001886.1_prot_ADH16882.1_121	lcl|NC_020971.1_prot_WP_015430208.1_119	lcl|NC_017952.1_prot_WP_009872387.1_118	lcl|NC_020969.1_prot_WP_009872387.1_118	lcl|NC_020942.1_prot_WP_009872387.1_119	lcl|NC_017951.1_prot_WP_009872387.1_118	lcl|NC_017953.1_prot_WP_009872387.1_118	lcl|NC_020964.1_prot_WP_009872387.1_118
10	10	0.956	lcl|NC_020967.1_prot_WP_009872694.1_498	lcl|CP001890.1_prot_ADH20955.1_501	lcl|CP001886.1_prot_ADH17260.1_499	lcl|NC_020971.1_prot_WP_009872694.1_499	lcl|NC_017952.1_prot_WP_009872694.1_497	lcl|NC_020969.1_prot_WP_009872694.1_498	lcl|NC_020942.1_prot_WP_009872694.1_501	lcl|NC_017951.1_prot_WP_009872694.1_498	lcl|NC_017953.1_prot_WP_009872694.1_498	lcl|NC_020964.1_prot_WP_009872694.1_497
10	10	0.956	lcl|NC_020967.1_prot_WP_009873042.1_91	lcl|CP001890.1_prot_ADH20547.1_93	lcl|CP001886.1_prot_ADH16855.1_94	lcl|NC_020971.1_prot_WP_014541228.1_91	lcl|NC_017952.1_prot_WP_014541228.1_91	lcl|NC_020969.1_prot_WP_014541228.1_91	lcl|NC_020942.1_prot_WP_014541228.1_92	lcl|NC_017951.1_prot_WP_009873042.1_91	lcl|NC_017953.1_prot_WP_009873042.1_91	lcl|NC_020964.1_prot_WP_009873042.1_91
10	10	0.956	lcl|NC_020967.1_prot_WP_015506444.1_393	lcl|CP001890.1_prot_ADH20848.1_394	lcl|CP001886.1_prot_ADH17153.1_392	lcl|NC_020971.1_prot_WP_014541270.1_394	lcl|NC_017952.1_prot_WP_014541270.1_392	lcl|NC_020969.1_prot_WP_014541270.1_393	lcl|NC_020942.1_prot_WP_015506250.1_396	lcl|NC_017951.1_prot_WP_009871733.1_393	lcl|NC_017953.1_prot_WP_009871733.1_393	lcl|NC_020964.1_prot_WP_009871733.1_392
10	10	0.955	lcl|NC_020967.1_prot_SOTOND1_RS02520_487	lcl|CP001890.1_prot_ADH20944.1_490	lcl|CP001886.1_prot_ADH17249.1_488	lcl|NC_020971.1_prot_BOUR_RS02520_488	lcl|NC_017952.1_prot_ESW3_RS02515_486	lcl|NC_020969.1_prot_SOTONE4_RS02515_487	lcl|NC_020942.1_prot_SOTONE8_RS02555_490	lcl|NC_017951.1_prot_FSW4_RS02515_487	lcl|NC_017953.1_prot_FSW5_RS02515_487	lcl|NC_020964.1_prot_SOTONF3_RS02515_486
10	10	0.955	lcl|NC_020967.1_prot_WP_009873240.1_892	lcl|CP001890.1_prot_ADH21368.1_914	lcl|CP001886.1_prot_ADH17676.1_915	lcl|NC_020971.1_prot_WP_009873240.1_892	lcl|NC_017952.1_prot_WP_014541781.1_890	lcl|NC_020969.1_prot_WP_014541781.1_891	lcl|NC_020942.1_prot_WP_014541781.1_896	lcl|NC_017951.1_prot_WP_009873240.1_891	lcl|NC_017953.1_prot_WP_009873240.1_891	lcl|NC_020964.1_prot_WP_009873240.1_891
10	10	0.954	lcl|NC_020967.1_prot_WP_009872615.1_394	lcl|CP001890.1_prot_ADH20849.1_395	lcl|CP001886.1_prot_ADH17154.1_393	lcl|NC_020971.1_prot_WP_009872615.1_395	lcl|NC_017952.1_prot_WP_009872615.1_393	lcl|NC_020969.1_prot_WP_009872615.1_394	lcl|NC_020942.1_prot_WP_009872615.1_397	lcl|NC_017951.1_prot_WP_009872615.1_394	lcl|NC_017953.1_prot_WP_009872615.1_394	lcl|NC_020964.1_prot_SOTONF3_RS02030_393
10	10	0.954	lcl|NC_020967.1_prot_WP_009872926.1_803	lcl|CP001890.1_prot_ADH21275.1_821	lcl|CP001886.1_prot_ADH17583.1_822	lcl|NC_020971.1_prot_WP_009872926.1_804	lcl|NC_017952.1_prot_WP_009872926.1_802	lcl|NC_020969.1_prot_WP_009872926.1_803	lcl|NC_020942.1_prot_WP_043019048.1_807	lcl|NC_017951.1_prot_WP_009872926.1_803	lcl|NC_017953.1_prot_WP_009872926.1_803	lcl|NC_020964.1_prot_WP_009872926.1_802
10	10	0.954	lcl|NC_020967.1_prot_WP_015506443.1_376	lcl|CP001890.1_prot_ADH20832.1_378	lcl|CP001886.1_prot_ADH17137.1_376	lcl|NC_020971.1_prot_WP_009872599.1_377	lcl|NC_017952.1_prot_WP_009872599.1_375	lcl|NC_020969.1_prot_WP_009872599.1_376	lcl|NC_020942.1_prot_WP_009872599.1_379	lcl|NC_017951.1_prot_WP_009871717.1_376	lcl|NC_017953.1_prot_WP_009871717.1_376	lcl|NC_020964.1_prot_WP_009871717.1_375
10	10	0.949	lcl|NC_020967.1_prot_WP_014541832.1_817	lcl|CP001890.1_prot_ADH21289.1_835	lcl|CP001886.1_prot_ADH17597.1_836	lcl|NC_020971.1_prot_WP_014541832.1_818	lcl|NC_017952.1_prot_WP_014541832.1_816	lcl|NC_020969.1_prot_WP_014541832.1_817	lcl|NC_020942.1_prot_WP_014541832.1_821	lcl|NC_017951.1_prot_WP_014541832.1_817	lcl|NC_017953.1_prot_WP_014541832.1_817	lcl|NC_020964.1_prot_WP_014541832.1_816
10	10	0.948	lcl|NC_020967.1_prot_WP_009871448.1_102	lcl|CP001890.1_prot_ADH20558.1_104	lcl|CP001886.1_prot_ADH16866.1_105	lcl|NC_020971.1_prot_WP_014541233.1_102	lcl|NC_017952.1_prot_WP_009871448.1_102	lcl|NC_020969.1_prot_WP_009871448.1_102	lcl|NC_020942.1_prot_WP_009871448.1_103	lcl|NC_017951.1_prot_WP_009871448.1_102	lcl|NC_017953.1_prot_WP_009871448.1_102	lcl|NC_020964.1_prot_WP_009871448.1_102
10	10	0.948	lcl|NC_020967.1_prot_WP_009872989.1_899	lcl|CP001890.1_prot_ADH21375.1_921	lcl|CP001886.1_prot_ADH17683.1_922	lcl|NC_020971.1_prot_WP_009872989.1_899	lcl|NC_017952.1_prot_WP_014541207.1_897	lcl|NC_020969.1_prot_WP_014541207.1_898	lcl|NC_020942.1_prot_WP_014541207.1_903	lcl|NC_017951.1_prot_WP_009872989.1_898	lcl|NC_017953.1_prot_WP_009872989.1_898	lcl|NC_020964.1_prot_WP_009872989.1_898
10	10	0.946	lcl|NC_020967.1_prot_WP_009873246.1_897	lcl|CP001890.1_prot_ADH21373.1_919	lcl|CP001886.1_prot_ADH17681.1_920	lcl|NC_020971.1_prot_WP_014541312.1_897	lcl|NC_017952.1_prot_WP_014541837.1_895	lcl|NC_020969.1_prot_WP_014541837.1_896	lcl|NC_020942.1_prot_WP_014541837.1_901	lcl|NC_017951.1_prot_WP_009873246.1_896	lcl|NC_017953.1_prot_WP_009873246.1_896	lcl|NC_020964.1_prot_WP_009873246.1_896
10	10	0.946	lcl|NC_020967.1_prot_WP_014541804.1_119	lcl|CP001890.1_prot_ADH20576.1_122	lcl|CP001886.1_prot_ADH16883.1_122	lcl|NC_020971.1_prot_WP_010725072.1_120	lcl|NC_017952.1_prot_WP_014541804.1_119	lcl|NC_020969.1_prot_WP_014541804.1_119	lcl|NC_020942.1_prot_WP_014541804.1_120	lcl|NC_017951.1_prot_WP_014541804.1_119	lcl|NC_017953.1_prot_WP_014541804.1_119	lcl|NC_020964.1_prot_WP_014541804.1_119
