# Species	Genes	Alg.-Conn.	ATCC17978.fasta	ATCC19606.fasta	MDR-TJ.fasta	MDR-ZJ06.fasta	NCGM237.fasta	PKAB07.fasta	TCDC-AB0715.fasta	TYTH-1.fasta	UNVERIFIED_AC12.fasta	ZW85-1.fasta
9	9	0.794	lcl|NZ_CP033110.1_prot_WP_000490937.1_676	lcl|NZ_CP058289.1_prot_WP_000490937.1_423	lcl|NC_017847.1_prot_WP_000490937.1_628	lcl|NC_017171.2_prot_WP_000490937.1_499	lcl|NZ_AP013357.1_prot_WP_000490937.1_643	lcl|CP006963.1_prot_AHJ94477.1_3030	lcl|CP002522.2_prot_ADX93686.1_3254	lcl|NC_018706.1_prot_WP_000490937.1_3278	*	lcl|NC_023028.1_prot_WP_000490937.1_624
9	9	0.786	*	lcl|NZ_CP058289.1_prot_WP_000956370.1_1416	lcl|NC_017847.1_prot_WP_000956371.1_1723	lcl|NC_017171.2_prot_WP_000956371.1_3167	lcl|NZ_AP013357.1_prot_WP_000956372.1_1819	lcl|CP006963.1_prot_AHJ93421.1_1965	lcl|CP002522.2_prot_ADX92549.1_2118	lcl|NC_018706.1_prot_WP_000956372.1_2267	lcl|CP007549.3_prot_AHX29613.1_2644	lcl|NC_023028.1_prot_P795_RS07925_1552
9	9	0.784	lcl|NZ_CP033110.1_prot_WP_000216805.1_3436	lcl|NZ_CP058289.1_prot_WP_000216804.1_3197	lcl|NC_017847.1_prot_WP_000216805.1_3511	lcl|NC_017171.2_prot_WP_000216805.1_1329	lcl|NZ_AP013357.1_prot_WP_000216805.1_3633	lcl|CP006963.1_prot_AHJ91679.1_211	lcl|CP002522.2_prot_ADX90642.1_203	*	lcl|CP007549.3_prot_AHX30351.1_3384	lcl|NC_023028.1_prot_WP_000216805.1_3234
9	9	0.783	lcl|NZ_CP033110.1_prot_WP_031945453.1_2946	lcl|NZ_CP058289.1_prot_WP_000143214.1_2733	lcl|NC_017847.1_prot_WP_000143214.1_2976	lcl|NC_017171.2_prot_WP_000143214.1_1864	lcl|NZ_AP013357.1_prot_WP_000143214.1_3090	lcl|CP006963.1_prot_AHJ92192.1_731	*	lcl|NC_018706.1_prot_WP_000143214.1_952	lcl|CP007549.3_prot_AHX28336.1_1367	lcl|NC_023028.1_prot_WP_023897262.1_2777
9	9	0.771	*	lcl|NZ_CP058289.1_prot_WP_002134755.1_2787	lcl|NC_017847.1_prot_WP_001987866.1_3048	lcl|NC_017171.2_prot_WP_001987866.1_1792	lcl|NZ_AP013357.1_prot_WP_001987866.1_3190	lcl|CP006963.1_prot_AHJ92122.1_658	lcl|CP002522.2_prot_ADX91105.1_676	lcl|NC_018706.1_prot_WP_001987866.1_880	lcl|CP007549.3_prot_AHX30324.1_3357	lcl|NC_023028.1_prot_WP_079279145.1_2831
9	9	0.766	lcl|NZ_CP033110.1_prot_WP_000462400.1_1366	lcl|NZ_CP058289.1_prot_WP_000462403.1_1132	lcl|NC_017847.1_prot_WP_000462405.1_1366	lcl|NC_017171.2_prot_WP_000462405.1_3529	lcl|NZ_AP013357.1_prot_WP_000462405.1_1407	lcl|CP006963.1_prot_AHJ93758.1_2307	*	lcl|NC_018706.1_prot_WP_000462405.1_2561	lcl|CP007549.3_prot_AHX30162.1_3195	lcl|NC_023028.1_prot_WP_000462393.1_1270
9	9	0.759	lcl|NZ_CP033110.1_prot_WP_000006595.1_1949	lcl|NZ_CP058289.1_prot_WP_000006577.1_1626	lcl|NC_017847.1_prot_WP_000006577.1_1950	lcl|NC_017171.2_prot_WP_000006577.1_2933	lcl|NZ_AP013357.1_prot_WP_000006577.1_2055	lcl|CP006963.1_prot_AHJ93191.1_1735	*	lcl|NC_018706.1_prot_WP_000006577.1_2040	lcl|CP007549.3_prot_AHX27201.1_232	lcl|NC_023028.1_prot_WP_000006586.1_1783
9	9	0.755	lcl|NZ_CP033110.1_prot_WP_000212295.1_2453	lcl|NZ_CP058289.1_prot_WP_000212311.1_2181	lcl|NC_017847.1_prot_WP_000212301.1_2434	lcl|NC_017171.2_prot_WP_000212307.1_2452	lcl|NZ_AP013357.1_prot_AB237_RS13160_2601	*	lcl|CP002522.2_prot_ADX91804.1_1376	lcl|NC_018706.1_prot_WP_000212301.1_1573	lcl|CP007549.3_prot_AHX28245.1_1276	lcl|NC_023028.1_prot_WP_000212307.1_2270
9	9	0.745	lcl|NZ_CP033110.1_prot_WP_128385858.1_2998	lcl|NZ_CP058289.1_prot_WP_000251994.1_2785	lcl|NC_017847.1_prot_WP_000240753.1_3046	lcl|NC_017171.2_prot_WP_000240750.1_1794	lcl|NZ_AP013357.1_prot_WP_227505775.1_3188	lcl|CP006963.1_prot_AHJ92124.1_660	lcl|CP002522.2_prot_ADX91107.1_678	lcl|NC_018706.1_prot_WP_000240751.1_882	*	lcl|NC_023028.1_prot_WP_023897295.1_2829
9	9	0.722	*	lcl|NZ_CP058289.1_prot_WP_000114045.1_2997	lcl|NC_017847.1_prot_WP_000635911.1_3267	lcl|NC_017171.2_prot_WP_000635911.1_1573	lcl|NZ_AP013357.1_prot_WP_000635911.1_3412	lcl|CP006963.1_prot_AHJ91897.1_431	lcl|CP002522.2_prot_ADX90889.1_461	lcl|NC_018706.1_prot_WP_000635911.1_661	lcl|CP007549.3_prot_AHX27091.1_122	lcl|NC_023028.1_prot_P795_RS15335_3030
9	9	0.719	lcl|NZ_CP033110.1_prot_WP_000063668.1_1766	lcl|NZ_CP058289.1_prot_WP_001104005.1_1468	lcl|NC_017847.1_prot_WP_000935397.1_1781	lcl|NC_017171.2_prot_WP_000935397.1_3107	lcl|NZ_AP013357.1_prot_WP_041114775.1_1881	lcl|CP006963.1_prot_AHJ93364.1_1908	lcl|CP002522.2_prot_ADX92491.1_2059	lcl|NC_018706.1_prot_WP_000935397.1_2209	lcl|CP007549.3_prot_AHX29318.1_2349	*
9	9	0.716	lcl|NZ_CP033110.1_prot_WP_000136117.1_2195	lcl|NZ_CP058289.1_prot_WP_000129808.1_1827	lcl|NC_017847.1_prot_ABTJ_RS10930_2141	lcl|NC_017171.2_prot_WP_000129807.1_2742	lcl|NZ_AP013357.1_prot_WP_000129807.1_2306	lcl|CP006963.1_prot_AHJ92998.1_1541	lcl|CP002522.2_prot_ADX92080.1_1651	*	lcl|CP007549.3_prot_AHX29833.1_2865	lcl|NC_023028.1_prot_WP_023896872.1_1975
9	9	0.716	lcl|NZ_CP033110.1_prot_WP_000542605.1_1698	lcl|NZ_CP058289.1_prot_WP_000542611.1_1395	*	lcl|NC_017171.2_prot_WP_000542600.1_3190	lcl|NZ_AP013357.1_prot_WP_033502895.1_1796	lcl|CP006963.1_prot_AHJ93445.1_1989	lcl|CP002522.2_prot_ADX92573.1_2142	lcl|NC_018706.1_prot_WP_000542600.1_2290	lcl|CP007549.3_prot_AHX29589.1_2620	lcl|NC_023028.1_prot_WP_000542607.1_1532
9	9	0.715	lcl|NZ_CP033110.1_prot_WP_005134990.1_1250	lcl|NZ_CP058289.1_prot_WP_000469224.1_1000	lcl|NC_017847.1_prot_WP_000469223.1_1227	lcl|NC_017171.2_prot_WP_000469223.1_3646	*	lcl|CP006963.1_prot_AHJ93886.1_2436	lcl|CP002522.2_prot_ADX93045.1_2614	lcl|NC_018706.1_prot_WP_000469223.1_2699	lcl|CP007549.3_prot_AHX30231.1_3264	lcl|NC_023028.1_prot_WP_000469224.1_1153
9	9	0.702	lcl|NZ_CP033110.1_prot_WP_001979799.1_2850	lcl|NZ_CP058289.1_prot_WP_001979799.1_2638	lcl|NC_017847.1_prot_WP_001979799.1_2881	lcl|NC_017171.2_prot_WP_001979799.1_1959	lcl|NZ_AP013357.1_prot_WP_001979799.1_2989	*	lcl|CP002522.2_prot_ADX91266.1_837	lcl|NC_018706.1_prot_WP_001979799.1_1047	lcl|CP007549.3_prot_AHX29666.1_2698	lcl|NC_023028.1_prot_WP_001979799.1_2681
9	9	0.584	lcl|NZ_CP033110.1_prot_WP_000647824.1_1458	lcl|NZ_CP058289.1_prot_WP_000647822.1_2260	lcl|NC_017847.1_prot_WP_000647826.1_2671	lcl|NC_017171.2_prot_WP_000647826.1_2283	lcl|NZ_AP013357.1_prot_WP_000647826.1_2752	lcl|CP006963.1_prot_AHJ92579.1_1118	lcl|CP002522.2_prot_ADX91581.1_1153	lcl|NC_018706.1_prot_WP_000647826.1_1359	lcl|CP007549.3_prot_AHX29711.1_2743	*
9	9	0.57	lcl|NZ_CP033110.1_prot_WP_069330038.1_112	lcl|NZ_CP058289.1_prot_HTZ92_RS18165_3552	lcl|NC_017847.1_prot_WP_000898324.1_110	lcl|NC_017171.2_prot_WP_000898324.1_1013	lcl|NZ_AP013357.1_prot_WP_041114726.1_130	lcl|CP006963.1_prot_AHJ95159.1_3712	lcl|CP002522.2_prot_ADX94188.1_3756	*	lcl|CP007549.3_prot_AHX28032.1_1063	lcl|NC_023028.1_prot_WP_023896060.1_113
9	9	0.565	lcl|NZ_CP033110.1_prot_WP_000690470.1_1247	lcl|NZ_CP058289.1_prot_WP_000690466.1_997	lcl|NC_017847.1_prot_ABTJ_RS06340_1224	lcl|NC_017171.2_prot_WP_000690470.1_3649	*	lcl|CP006963.1_prot_AHJ93889.1_2439	lcl|CP002522.2_prot_ADX93048.1_2617	lcl|NC_018706.1_prot_WP_000690470.1_2702	lcl|CP007549.3_prot_AHX30228.1_3261	lcl|NC_023028.1_prot_WP_005131306.1_1150
9	9	0.547	lcl|NZ_CP033110.1_prot_WP_000423653.1_1255	lcl|NZ_CP058289.1_prot_WP_000423653.1_1005	lcl|NC_017847.1_prot_WP_000423647.1_1232	lcl|NC_017171.2_prot_ABZJ_RS18800_3641	*	lcl|CP006963.1_prot_AHJ93881.1_2431	lcl|CP002522.2_prot_ADX93040.1_2609	lcl|NC_018706.1_prot_WP_000423647.1_2694	lcl|CP007549.3_prot_AHX30236.1_3269	lcl|NC_023028.1_prot_WP_000423653.1_1158
9	9	0.532	lcl|NZ_CP033110.1_prot_WP_001046199.1_2784	lcl|NZ_CP058289.1_prot_WP_001046227.1_2542	lcl|NC_017847.1_prot_WP_001046209.1_2814	lcl|NC_017171.2_prot_WP_001046209.1_2132	lcl|NZ_AP013357.1_prot_AB237_RS20245_2903	lcl|CP006963.1_prot_AHJ92428.1_967	lcl|CP002522.2_prot_ADX91434.1_1005	lcl|NC_018706.1_prot_M3Q_RS19305_1208	*	lcl|NC_023028.1_prot_WP_023897210.1_2612
9	9	0.506	lcl|NZ_CP033110.1_prot_WP_001228338.1_1351	lcl|NZ_CP058289.1_prot_WP_001228338.1_1117	*	lcl|NC_017171.2_prot_WP_001228338.1_3544	lcl|NZ_AP013357.1_prot_WP_001228338.1_1392	lcl|CP006963.1_prot_AHJ93773.1_2322	lcl|CP002522.2_prot_ADX92941.1_2510	lcl|NC_018706.1_prot_WP_001228338.1_2576	lcl|CP007549.3_prot_AHX29911.1_2943	lcl|NC_023028.1_prot_P795_RS06445_1255
9	9	0.485	lcl|NZ_CP033110.1_prot_WP_001153333.1_1072	*	lcl|NC_017847.1_prot_WP_000845355.1_1717	lcl|NC_017171.2_prot_WP_000845355.1_3173	lcl|NZ_AP013357.1_prot_WP_000845355.1_1813	lcl|CP006963.1_prot_AHJ93427.1_1971	lcl|CP002522.2_prot_ADX92556.1_2125	lcl|NC_018706.1_prot_WP_000845355.1_2273	lcl|CP007549.3_prot_AHX29607.1_2638	lcl|NC_023028.1_prot_WP_001153333.1_972
8	15	0.846	lcl|NZ_CP033110.1_prot_WP_000886807.1_2462,lcl|NZ_CP033110.1_prot_WP_049594838.1_2187	lcl|NZ_CP058289.1_prot_WP_000886807.1_1819,lcl|NZ_CP058289.1_prot_WP_000886807.1_2190	lcl|NC_017847.1_prot_WP_000886779.1_2443,lcl|NC_017847.1_prot_WP_000886809.1_2133	lcl|NC_017171.2_prot_WP_000886809.1_2750,lcl|NC_017171.2_prot_WP_000886820.1_2443	lcl|NZ_AP013357.1_prot_WP_000886779.1_2610,lcl|NZ_AP013357.1_prot_WP_000886809.1_2298	*	lcl|CP002522.2_prot_ADX91795.1_1367,lcl|CP002522.2_prot_ADX92088.1_1659	lcl|NC_018706.1_prot_WP_000886779.1_1564	*	lcl|NC_023028.1_prot_WP_000886820.1_1967,lcl|NC_023028.1_prot_WP_023897026.1_2279
8	15	0.838	lcl|NZ_CP033110.1_prot_WP_000234449.1_1696,lcl|NZ_CP033110.1_prot_WP_005135215.1_1741	lcl|NZ_CP058289.1_prot_WP_000152487.1_1433,lcl|NZ_CP058289.1_prot_WP_000234419.1_1393	lcl|NC_017847.1_prot_WP_000152484.1_1746,lcl|NC_017847.1_prot_WP_000234437.1_1687	lcl|NC_017171.2_prot_WP_000152484.1_3142,lcl|NC_017171.2_prot_WP_000234437.1_3203	lcl|NZ_AP013357.1_prot_WP_000152484.1_1845,lcl|NZ_AP013357.1_prot_WP_000234437.1_1783	*	lcl|CP002522.2_prot_ADX92525.1_2093	lcl|NC_018706.1_prot_WP_000152484.1_2244,lcl|NC_018706.1_prot_WP_000234437.1_2303	*	lcl|NC_023028.1_prot_WP_023896644.1_1530,lcl|NC_023028.1_prot_WP_023896691.1_1600
8	15	0.64	*	lcl|NZ_CP058289.1_prot_WP_000370475.1_862	lcl|NC_017847.1_prot_WP_000370485.1_2679	lcl|NC_017171.2_prot_WP_000370485.1_2275,lcl|NC_017171.2_prot_WP_000370485.1_3455,lcl|NC_017171.2_prot_WP_001065785.1_3723	lcl|NZ_AP013357.1_prot_WP_000370477.1_1493,lcl|NZ_AP013357.1_prot_WP_000370477.1_1527,lcl|NZ_AP013357.1_prot_WP_000370485.1_2760,lcl|NZ_AP013357.1_prot_WP_002053039.1_1123	lcl|CP006963.1_prot_AHJ92573.1_1112,lcl|CP006963.1_prot_AHJ93672.1_2220	lcl|CP002522.2_prot_ADX91574.1_1146	lcl|NC_018706.1_prot_WP_000370485.1_1351	lcl|CP007549.3_prot_AHX28792.1_1823,lcl|CP007549.3_prot_AHX29703.1_2735	*
8	14	0.676	lcl|NZ_CP033110.1_prot_WP_001207475.1_1445	lcl|NZ_CP058289.1_prot_WP_001207471.1_2271	lcl|NC_017847.1_prot_WP_001207474.1_2687,lcl|NC_017847.1_prot_WP_001207480.1_1444	lcl|NC_017171.2_prot_WP_001207471.1_3460,lcl|NC_017171.2_prot_WP_001207474.1_2267	lcl|NZ_AP013357.1_prot_WP_001207453.1_1487,lcl|NZ_AP013357.1_prot_WP_001207453.1_1521,lcl|NZ_AP013357.1_prot_WP_001207474.1_2768,lcl|NZ_AP013357.1_prot_WP_004793763.1_1119	lcl|CP006963.1_prot_AHJ93676.1_2224	*	lcl|NC_018706.1_prot_WP_001207474.1_1343	lcl|CP007549.3_prot_AHX28796.1_1827,lcl|CP007549.3_prot_AHX29695.1_2727	*
8	13	0.753	lcl|NZ_CP033110.1_prot_WP_000529372.1_3407	*	lcl|NC_017847.1_prot_WP_000529372.1_3462,lcl|NC_017847.1_prot_WP_000529372.1_3486	lcl|NC_017171.2_prot_WP_000529372.1_1354,lcl|NC_017171.2_prot_WP_000529372.1_1378	lcl|NZ_AP013357.1_prot_WP_000529372.1_1975,lcl|NZ_AP013357.1_prot_WP_000529372.1_3608	lcl|CP006963.1_prot_AHJ91703.1_236	lcl|CP002522.2_prot_AEN92360.1_226,lcl|CP002522.2_prot_AEN92401.1_267	lcl|NC_018706.1_prot_WP_000529372.1_442,lcl|NC_018706.1_prot_WP_000529372.1_466	lcl|CP007549.3_prot_AHX30329.1_3362	*
8	12	0.745	lcl|NZ_CP033110.1_prot_WP_000034564.1_3405	*	lcl|NC_017847.1_prot_WP_000034564.1_3460,lcl|NC_017847.1_prot_WP_000034564.1_3484	lcl|NC_017171.2_prot_WP_000034564.1_1356,lcl|NC_017171.2_prot_WP_000034564.1_1380	lcl|NZ_AP013357.1_prot_WP_000034564.1_3606	lcl|CP006963.1_prot_AHJ91705.1_238	lcl|CP002522.2_prot_AEN92361.1_227,lcl|CP002522.2_prot_AEN92402.1_268	lcl|NC_018706.1_prot_WP_000034564.1_444,lcl|NC_018706.1_prot_WP_000034564.1_468	lcl|CP007549.3_prot_AHX30327.1_3360	*
8	11	0.122	lcl|NZ_CP033110.1_prot_WP_000046542.1_1496	lcl|NZ_CP058289.1_prot_WP_000046539.1_908	lcl|NC_017847.1_prot_WP_000046573.1_2631	lcl|NC_017171.2_prot_WP_000046563.1_3406,lcl|NC_017171.2_prot_WP_000046573.1_2323	lcl|NZ_AP013357.1_prot_WP_041114762.1_1174,lcl|NZ_AP013357.1_prot_WP_041114769.1_1573,lcl|NZ_AP013357.1_prot_WP_041114805.1_2713	*	lcl|CP002522.2_prot_ADX91621.1_1193	lcl|NC_018706.1_prot_WP_000046573.1_1394	*	lcl|NC_023028.1_prot_WP_023897112.1_2429
8	10	0.7	*	*	lcl|NC_017847.1_prot_WP_000524488.1_2649	lcl|NC_017171.2_prot_WP_000524488.1_2305,lcl|NC_017171.2_prot_WP_000524488.1_3425	lcl|NZ_AP013357.1_prot_WP_000524488.1_1155,lcl|NZ_AP013357.1_prot_WP_000524488.1_2729	lcl|CP006963.1_prot_AHJ92603.1_1142	lcl|CP002522.2_prot_ADX91603.1_1175	lcl|NC_018706.1_prot_WP_000524488.1_1376	lcl|CP007549.3_prot_AHX29732.1_2764	lcl|NC_023028.1_prot_WP_023897124.1_2443
8	10	0.697	*	*	lcl|NC_017847.1_prot_WP_000852265.1_2650	lcl|NC_017171.2_prot_WP_000502917.1_3426,lcl|NC_017171.2_prot_WP_000852265.1_2304	lcl|NZ_AP013357.1_prot_WP_000852265.1_1154,lcl|NZ_AP013357.1_prot_WP_000852265.1_2730	lcl|CP006963.1_prot_AHJ92602.1_1141	lcl|CP002522.2_prot_ADX91602.1_1174	lcl|NC_018706.1_prot_WP_000852265.1_1375	lcl|CP007549.3_prot_AHX29731.1_2763	lcl|NC_023028.1_prot_WP_023897126.1_2444
8	10	0.616	*	lcl|NZ_CP058289.1_prot_WP_000656411.1_2269	lcl|NC_017847.1_prot_WP_000656405.1_2685	lcl|NC_017171.2_prot_WP_000656405.1_2269	lcl|NZ_AP013357.1_prot_WP_000656405.1_1489,lcl|NZ_AP013357.1_prot_WP_000656405.1_1523,lcl|NZ_AP013357.1_prot_WP_000656405.1_2766	lcl|CP006963.1_prot_AHJ92567.1_1106	lcl|CP002522.2_prot_ADX91569.1_1141	lcl|NC_018706.1_prot_WP_000656405.1_1345	lcl|CP007549.3_prot_AHX29697.1_2729	*
8	10	0.164	lcl|NZ_CP033110.1_prot_WP_000187984.1_2538	lcl|NZ_CP058289.1_prot_WP_000187985.1_2267	lcl|NC_017847.1_prot_WP_000418954.1_2611,lcl|NC_017847.1_prot_WP_000187984.1_1447	lcl|NC_017171.2_prot_WP_000660939.1_2041	*	lcl|CP006963.1_prot_AHJ92329.1_868	lcl|CP002522.2_prot_ADX91732.1_1304	lcl|NC_018706.1_prot_WP_000418954.1_1414,lcl|NC_018706.1_prot_WP_000660939.1_1128	lcl|CP007549.3_prot_AHX28421.1_1452	*
8	10	0.131	*	lcl|NZ_CP058289.1_prot_WP_000218941.1_885	lcl|NC_017847.1_prot_WP_000301495.1_2656	lcl|NC_017171.2_prot_WP_000301495.1_2298,lcl|NC_017171.2_prot_WP_000301497.1_3432	lcl|NZ_AP013357.1_prot_WP_000301495.1_2736,lcl|NZ_AP013357.1_prot_WP_041114761.1_1148	lcl|CP006963.1_prot_AHJ92596.1_1135	lcl|CP002522.2_prot_ADX91596.1_1168	*	lcl|CP007549.3_prot_AHX29726.1_2758	lcl|NC_023028.1_prot_WP_023897129.1_2450
8	10	0.108	lcl|NZ_CP033110.1_prot_WP_000742756.1_925,lcl|NZ_CP033110.1_prot_EAV54_RS12755_2495	*	lcl|NC_017847.1_prot_ABTJ_RS06555_1265	lcl|NC_017171.2_prot_ABZJ_RS18740_3629	lcl|NZ_AP013357.1_prot_AB237_RS06715_1307	lcl|CP006963.1_prot_AHJ93860.1_2409	lcl|CP002522.2_prot_ADX91407.1_978,lcl|CP002522.2_prot_ADX92768.1_2338	lcl|NC_018706.1_prot_M3Q_RS13410_2661	lcl|CP007549.3_prot_AHX28626.1_1657	*
8	9	0.725	*	*	lcl|NC_017847.1_prot_WP_000835160.1_2627	lcl|NC_017171.2_prot_WP_000835160.1_2327	lcl|NZ_AP013357.1_prot_WP_000835160.1_1178	lcl|CP006963.1_prot_AHJ92624.1_1163,lcl|CP006963.1_prot_AHJ93666.1_2213	lcl|CP002522.2_prot_ADX91625.1_1197	lcl|NC_018706.1_prot_WP_000835160.1_1398	lcl|CP007549.3_prot_AHX27643.1_674	lcl|NC_023028.1_prot_WP_023897109.1_2425
8	9	0.724	*	*	lcl|NC_017847.1_prot_WP_000246244.1_998	lcl|NC_017171.2_prot_WP_000246244.1_193	lcl|NZ_AP013357.1_prot_WP_000246244.1_949	lcl|CP006963.1_prot_AHJ94119.1_2669,lcl|CP006963.1_prot_AHJ94180.1_2731	lcl|CP002522.2_prot_ADX93332.1_2900	lcl|NC_018706.1_prot_WP_000246244.1_2967	lcl|CP007549.3_prot_AHX27527.1_558	lcl|NC_023028.1_prot_WP_000246246.1_927
8	9	0.723	*	*	lcl|NC_017847.1_prot_WP_000253006.1_999	lcl|NC_017171.2_prot_WP_000253006.1_192	lcl|NZ_AP013357.1_prot_WP_000253006.1_950	lcl|CP006963.1_prot_AHJ94118.1_2668,lcl|CP006963.1_prot_AHJ94179.1_2730	lcl|CP002522.2_prot_ADX93331.1_2899	lcl|NC_018706.1_prot_WP_000253006.1_2966	lcl|CP007549.3_prot_AHX27528.1_559	lcl|NC_023028.1_prot_WP_023896348.1_928
8	9	0.723	*	lcl|NZ_CP058289.1_prot_WP_000913740.1_98	lcl|NC_017847.1_prot_WP_000914629.1_297	lcl|NC_017171.2_prot_WP_000914629.1_830	lcl|NZ_AP013357.1_prot_WP_041114735.1_311	lcl|CP006963.1_prot_AHJ94802.1_3355,lcl|CP006963.1_prot_AHJ94977.1_3530	lcl|CP002522.2_prot_ADX94009.1_3577	lcl|NC_018706.1_prot_WP_000914629.1_3611	lcl|CP007549.3_prot_AHX29486.1_2517	*
8	9	0.719	*	*	lcl|NC_017847.1_prot_WP_000721057.1_2630	lcl|NC_017171.2_prot_WP_000721057.1_2324	lcl|NZ_AP013357.1_prot_WP_000721057.1_1175	lcl|CP006963.1_prot_AHJ92621.1_1160,lcl|CP006963.1_prot_AHJ93669.1_2216	lcl|CP002522.2_prot_ADX91622.1_1194	lcl|NC_018706.1_prot_WP_000721057.1_1395	lcl|CP007549.3_prot_AHX27646.1_677	lcl|NC_023028.1_prot_WP_023897111.1_2428
8	9	0.703	*	*	lcl|NC_017847.1_prot_WP_000589038.1_2652	lcl|NC_017171.2_prot_WP_000589038.1_2302	lcl|NZ_AP013357.1_prot_WP_000589038.1_1152,lcl|NZ_AP013357.1_prot_WP_000589038.1_2732	lcl|CP006963.1_prot_AHJ92600.1_1139	lcl|CP002522.2_prot_ADX91600.1_1172	lcl|NC_018706.1_prot_WP_000589038.1_1373	lcl|CP007549.3_prot_AHX29729.1_2761	lcl|NC_023028.1_prot_WP_000589038.1_2446
8	9	0.701	*	*	lcl|NC_017847.1_prot_WP_000056390.1_2651	lcl|NC_017171.2_prot_WP_000056390.1_2303	lcl|NZ_AP013357.1_prot_WP_000056390.1_1153,lcl|NZ_AP013357.1_prot_WP_000056390.1_2731	lcl|CP006963.1_prot_AHJ92601.1_1140	lcl|CP002522.2_prot_ADX91601.1_1173	lcl|NC_018706.1_prot_WP_000056390.1_1374	lcl|CP007549.3_prot_AHX29730.1_2762	lcl|NC_023028.1_prot_WP_023897127.1_2445
8	9	0.7	lcl|NZ_CP033110.1_prot_WP_000854362.1_1007	lcl|NZ_CP058289.1_prot_WP_000853583.1_709	lcl|NC_017847.1_prot_WP_000853581.1_979	lcl|NC_017171.2_prot_WP_000853581.1_212	lcl|NZ_AP013357.1_prot_WP_000853581.1_930	lcl|CP006963.1_prot_AHJ95277.1_2688,lcl|CP006963.1_prot_AHJ95278.1_2750	*	lcl|NC_018706.1_prot_WP_000853581.1_2986	*	lcl|NC_023028.1_prot_WP_023896338.1_908
8	9	0.696	lcl|NZ_CP033110.1_prot_WP_000147327.1_1442,lcl|NZ_CP033110.1_prot_WP_049594848.1_2544	*	lcl|NC_017847.1_prot_WP_000147323.1_2690	lcl|NC_017171.2_prot_WP_000147323.1_2264	lcl|NZ_AP013357.1_prot_WP_000147323.1_2771	lcl|CP006963.1_prot_AHJ92562.1_1101	lcl|CP002522.2_prot_ADX91563.1_1135	lcl|NC_018706.1_prot_WP_000147323.1_1340	lcl|CP007549.3_prot_AHX29692.1_2724	*
8	9	0.692	*	*	lcl|NC_017847.1_prot_WP_001039309.1_2663	lcl|NC_017171.2_prot_WP_001005050.1_3439,lcl|NC_017171.2_prot_WP_001039309.1_2291	lcl|NZ_AP013357.1_prot_WP_001039309.1_2744	lcl|CP006963.1_prot_AHJ92589.1_1128	lcl|CP002522.2_prot_ADX91589.1_1161	lcl|NC_018706.1_prot_WP_001039309.1_1367	lcl|CP007549.3_prot_AHX29719.1_2751	lcl|NC_023028.1_prot_WP_023897133.1_2457
8	9	0.682	*	*	lcl|NC_017847.1_prot_WP_001136773.1_2661	lcl|NC_017171.2_prot_WP_000195750.1_3437,lcl|NC_017171.2_prot_WP_001136773.1_2293	lcl|NZ_AP013357.1_prot_WP_001136773.1_2741	lcl|CP006963.1_prot_AHJ92591.1_1130	lcl|CP002522.2_prot_ADX91591.1_1163	lcl|NC_018706.1_prot_WP_001136773.1_1369	lcl|CP007549.3_prot_AHX29721.1_2753	lcl|NC_023028.1_prot_WP_002132480.1_2455
8	9	0.68	*	*	lcl|NC_017847.1_prot_WP_000004550.1_2654	lcl|NC_017171.2_prot_WP_000004550.1_2300	lcl|NZ_AP013357.1_prot_WP_000004550.1_1150,lcl|NZ_AP013357.1_prot_WP_000004550.1_2734	lcl|CP006963.1_prot_AHJ92598.1_1137	lcl|CP002522.2_prot_ADX91598.1_1170	lcl|NC_018706.1_prot_WP_000004550.1_1371	lcl|CP007549.3_prot_AHX29728.1_2760	lcl|NC_023028.1_prot_WP_000004552.1_2448
8	9	0.673	*	*	lcl|NC_017847.1_prot_WP_000152657.1_2662	lcl|NC_017171.2_prot_WP_000152657.1_2292,lcl|NC_017171.2_prot_WP_000152665.1_3438	lcl|NZ_AP013357.1_prot_WP_000152657.1_2743	lcl|CP006963.1_prot_AHJ92590.1_1129	lcl|CP002522.2_prot_ADX91590.1_1162	lcl|NC_018706.1_prot_WP_000152657.1_1368	lcl|CP007549.3_prot_AHX29720.1_2752	lcl|NC_023028.1_prot_WP_000152660.1_2456
8	9	0.424	*	lcl|NZ_CP058289.1_prot_WP_000212562.1_883	lcl|NC_017847.1_prot_WP_000729387.1_2658	lcl|NC_017171.2_prot_WP_000729387.1_2296	lcl|NZ_AP013357.1_prot_WP_000729387.1_2738,lcl|NZ_AP013357.1_prot_WP_041114758.1_1146	lcl|CP006963.1_prot_AHJ92594.1_1133	lcl|CP002522.2_prot_ADX91594.1_1166	*	lcl|CP007549.3_prot_AHX29724.1_2756	lcl|NC_023028.1_prot_WP_000729387.1_2452
8	9	0.255	lcl|NZ_CP033110.1_prot_WP_049594855.1_3086	lcl|NZ_CP058289.1_prot_HTZ92_RS11950_2348	lcl|NC_017847.1_prot_WP_000482875.1_2526	lcl|NC_017171.2_prot_WP_000482875.1_2373	lcl|NZ_AP013357.1_prot_WP_000482875.1_2664	*	lcl|CP002522.2_prot_ADX91712.1_1284	lcl|NC_018706.1_prot_WP_000482875.1_1500	*	lcl|NC_023028.1_prot_P795_RS11020_2177,lcl|NC_023028.1_prot_WP_023897460.1_3340
