# Species	Genes	Alg.-Conn.	11128.fasta	11368.fasta	12009.fasta	E24377A.fasta	IAI1.fasta	SE11.fasta	Sb227.fasta	Ss046.fasta	W.fasta
7	7	0.842	lcl|AP010960.1_prot_BAI34364.1_379	lcl|AP010953.1_prot_BAI23723.1_379	lcl|AP010958.1_prot_BAI29194.1_325	lcl|CP000800.1_prot_ABV18153.1_350	lcl|NC_011741.1_prot_WP_000291546.1_329	lcl|NC_011415.1_prot_WP_000291549.1_369	*	*	lcl|NC_017635.1_prot_WP_000291549.1_416
7	7	0.842	lcl|AP010960.1_prot_BAI34517.1_542	lcl|AP010953.1_prot_BAI23878.1_542	lcl|AP010958.1_prot_BAI29349.1_482	lcl|CP000800.1_prot_ABV19315.1_526	lcl|NC_011741.1_prot_WP_000765849.1_492	lcl|NC_011415.1_prot_WP_000765839.1_532	*	*	lcl|NC_017635.1_prot_WP_000765839.1_579
7	7	0.842	lcl|AP010960.1_prot_BAI34823.1_866	lcl|AP010953.1_prot_BAI24248.1_932	lcl|AP010958.1_prot_BAI29692.1_841	lcl|CP000800.1_prot_ABV19920.1_829	lcl|NC_011741.1_prot_WP_000430035.1_822	lcl|NC_011415.1_prot_WP_000430036.1_862	*	*	lcl|NC_017635.1_prot_WP_000430036.1_846
7	7	0.842	lcl|AP010960.1_prot_BAI34864.1_907	lcl|AP010953.1_prot_BAI24282.1_966	lcl|AP010958.1_prot_BAI29734.1_883	lcl|CP000800.1_prot_ABV19350.1_866	lcl|NC_011741.1_prot_WP_000195961.1_858	lcl|NC_011415.1_prot_WP_000195961.1_898	*	*	lcl|NC_017635.1_prot_WP_000195961.1_882
7	7	0.842	lcl|AP010960.1_prot_BAI35769.1_1868	lcl|AP010953.1_prot_BAI25349.1_2076	lcl|AP010958.1_prot_BAI30429.1_1607	lcl|CP000800.1_prot_ABV18924.1_1580	lcl|NC_011741.1_prot_WP_000642407.1_1446	lcl|NC_011415.1_prot_WP_000642407.1_1558	*	*	lcl|NC_017635.1_prot_WP_000642407.1_1582
7	7	0.842	lcl|AP010960.1_prot_BAI35824.1_1932	lcl|AP010953.1_prot_BAI25400.1_2137	lcl|AP010958.1_prot_BAI30483.1_1666	lcl|CP000800.1_prot_ABV20326.1_1651	lcl|NC_011741.1_prot_WP_001296721.1_1513	lcl|NC_011415.1_prot_WP_001296721.1_1618	*	*	lcl|NC_017635.1_prot_WP_001296721.1_1642
7	7	0.842	lcl|AP010960.1_prot_BAI35924.1_2048	lcl|AP010953.1_prot_BAI25534.1_2283	lcl|AP010958.1_prot_BAI30529.1_1720	lcl|CP000800.1_prot_ABV17062.1_1700	lcl|NC_011741.1_prot_WP_001295394.1_1599	lcl|NC_011415.1_prot_WP_001295394.1_1702	*	*	lcl|NC_017635.1_prot_WP_001295394.1_1727
7	7	0.842	lcl|AP010960.1_prot_BAI36032.1_2159	lcl|AP010953.1_prot_BAI25665.1_2418	lcl|AP010958.1_prot_BAI30640.1_1833	lcl|CP000800.1_prot_ABV20457.1_1815	lcl|NC_011741.1_prot_WP_000795574.1_1710	lcl|NC_011415.1_prot_WP_000795607.1_1813	*	*	lcl|NC_017635.1_prot_WP_000795563.1_1838
7	7	0.842	lcl|AP010960.1_prot_BAI37412.1_3622	lcl|AP010953.1_prot_BAI27158.1_3973	lcl|AP010958.1_prot_BAI32196.1_3459	lcl|CP000800.1_prot_ABV20981.1_3053	lcl|NC_011741.1_prot_WP_000012163.1_2890	lcl|NC_011415.1_prot_WP_000012163.1_3154	*	*	lcl|NC_017635.1_prot_WP_000012163.1_3082
7	7	0.842	lcl|AP010960.1_prot_BAI37586.1_3802	lcl|AP010953.1_prot_BAI27264.1_4081	lcl|AP010958.1_prot_BAI32377.1_3657	lcl|CP000800.1_prot_ABV20405.1_3268	lcl|NC_011741.1_prot_WP_001297764.1_3010	lcl|NC_011415.1_prot_WP_001297764.1_3267	*	*	lcl|NC_017635.1_prot_WP_001297764.1_3195
7	7	0.842	lcl|AP010960.1_prot_BAI37587.1_3803	lcl|AP010953.1_prot_BAI27265.1_4082	lcl|AP010958.1_prot_BAI32378.1_3658	lcl|CP000800.1_prot_ABV19931.1_3269	lcl|NC_011741.1_prot_WP_000388786.1_3011	lcl|NC_011415.1_prot_WP_000388786.1_3268	*	*	lcl|NC_017635.1_prot_WP_000388786.1_3196
7	7	0.842	lcl|AP010960.1_prot_BAI37663.1_3883	lcl|AP010953.1_prot_BAI27341.1_4162	lcl|AP010958.1_prot_BAI32458.1_3740	lcl|CP000800.1_prot_ABV18091.1_3351	lcl|NC_011741.1_prot_WP_000935206.1_3091	lcl|NC_011415.1_prot_WP_000935206.1_3348	*	*	lcl|NC_017635.1_prot_WP_000935206.1_3276
7	7	0.842	lcl|AP010960.1_prot_BAI37731.1_3951	lcl|AP010953.1_prot_BAI27406.1_4232	lcl|AP010958.1_prot_BAI32585.1_3874	lcl|CP000800.1_prot_ABV19264.1_3433	lcl|NC_011741.1_prot_WP_001307405.1_3160	lcl|NC_011415.1_prot_WP_001307405.1_3417	*	*	lcl|NC_017635.1_prot_WP_001307405.1_3345
7	7	0.842	lcl|AP010960.1_prot_BAI37740.1_3961	lcl|AP010953.1_prot_BAI27416.1_4242	lcl|AP010958.1_prot_BAI32594.1_3884	lcl|CP000800.1_prot_ABV17790.1_3443	lcl|NC_011741.1_prot_WP_000022766.1_3170	lcl|NC_011415.1_prot_WP_000022766.1_3427	*	*	lcl|NC_017635.1_prot_WP_000022766.1_3355
7	7	0.842	lcl|AP010960.1_prot_BAI37743.1_3964	lcl|AP010953.1_prot_BAI27419.1_4245	lcl|AP010958.1_prot_BAI32597.1_3887	lcl|CP000800.1_prot_ABV20314.1_3446	lcl|NC_011741.1_prot_WP_000534351.1_3173	lcl|NC_011415.1_prot_WP_000534351.1_3430	*	*	lcl|NC_017635.1_prot_WP_000534351.1_3358
7	7	0.842	lcl|AP010960.1_prot_BAI38160.1_4398	lcl|AP010953.1_prot_BAI28177.1_5023	lcl|AP010958.1_prot_BAI33351.1_4656	lcl|CP000800.1_prot_ABV19951.1_3885	lcl|NC_011741.1_prot_WP_000279599.1_3598	lcl|NC_011415.1_prot_WP_000279599.1_3848	*	*	lcl|NC_017635.1_prot_WP_000279599.1_3783
7	7	0.842	lcl|AP010960.1_prot_BAI38168.1_4406	lcl|AP010953.1_prot_BAI28169.1_5015	lcl|AP010958.1_prot_BAI33343.1_4648	lcl|CP000800.1_prot_ABV18263.1_3893	lcl|NC_011741.1_prot_WP_000364883.1_3608	lcl|NC_011415.1_prot_WP_000364884.1_3858	*	*	lcl|NC_017635.1_prot_WP_000364883.1_3793
7	7	0.842	lcl|AP010960.1_prot_BAI38246.1_4487	lcl|AP010953.1_prot_BAI28075.1_4919	lcl|AP010958.1_prot_BAI33194.1_4493	lcl|CP000800.1_prot_ABV19822.1_3979	lcl|NC_011741.1_prot_WP_001349999.1_3688	lcl|NC_011415.1_prot_WP_001349999.1_3941	*	*	lcl|NC_017635.1_prot_WP_001349999.1_3892
7	7	0.842	lcl|AP010960.1_prot_BAI38440.1_4693	lcl|AP010953.1_prot_BAI27880.1_4717	lcl|AP010958.1_prot_BAI33003.1_4298	lcl|CP000800.1_prot_ABV18179.1_4188	lcl|NC_011741.1_prot_WP_000256396.1_3892	lcl|NC_011415.1_prot_WP_000256395.1_4148	*	*	lcl|NC_017635.1_prot_WP_000256396.1_4092
7	7	0.842	lcl|AP010960.1_prot_BAI38442.1_4695	lcl|AP010953.1_prot_BAI27878.1_4715	lcl|AP010958.1_prot_BAI33001.1_4296	lcl|CP000800.1_prot_ABV18813.1_4190	lcl|NC_011741.1_prot_WP_000723475.1_3894	lcl|NC_011415.1_prot_WP_000723472.1_4150	*	*	lcl|NC_017635.1_prot_WP_000723472.1_4094
7	7	0.842	lcl|AP010960.1_prot_BAI38443.1_4696	lcl|AP010953.1_prot_BAI27877.1_4714	lcl|AP010958.1_prot_BAI33000.1_4295	lcl|CP000800.1_prot_ABV16785.1_4191	lcl|NC_011741.1_prot_WP_001297066.1_3895	lcl|NC_011415.1_prot_WP_001297066.1_4151	*	*	lcl|NC_017635.1_prot_WP_001297066.1_4095
7	7	0.842	lcl|AP010960.1_prot_BAI38445.1_4698	lcl|AP010953.1_prot_BAI27875.1_4712	lcl|AP010958.1_prot_BAI32998.1_4293	lcl|CP000800.1_prot_ABV20781.1_4193	lcl|NC_011741.1_prot_WP_000380840.1_3897	lcl|NC_011415.1_prot_WP_000380841.1_4153	*	*	lcl|NC_017635.1_prot_WP_000380843.1_4097
7	7	0.842	lcl|AP010960.1_prot_BAI38447.1_4700	lcl|AP010953.1_prot_BAI27873.1_4710	lcl|AP010958.1_prot_BAI32996.1_4291	lcl|CP000800.1_prot_ABV17475.1_4195	lcl|NC_011741.1_prot_WP_000870916.1_3899	lcl|NC_011415.1_prot_WP_000870916.1_4155	*	*	lcl|NC_017635.1_prot_WP_000870916.1_4099
7	7	0.842	lcl|AP010960.1_prot_BAI38456.1_4709	lcl|AP010953.1_prot_BAI27864.1_4701	lcl|AP010958.1_prot_BAI32987.1_4282	lcl|CP000800.1_prot_ABV17049.1_4204	lcl|NC_011741.1_prot_WP_001162704.1_3908	lcl|NC_011415.1_prot_WP_001162704.1_4164	*	*	lcl|NC_017635.1_prot_WP_001162704.1_4108
7	7	0.842	lcl|AP010960.1_prot_BAI38833.1_5110	lcl|AP010953.1_prot_BAI28529.1_5393	lcl|AP010958.1_prot_BAI33703.1_5022	lcl|CP000800.1_prot_ABV19183.1_4563	lcl|NC_011741.1_prot_WP_000239579.1_4239	lcl|NC_011415.1_prot_WP_000239579.1_4507	*	*	lcl|NC_017635.1_prot_WP_000239579.1_4481
7	7	0.841	lcl|AP010960.1_prot_BAI34333.1_348	lcl|AP010953.1_prot_BAI23694.1_348	lcl|AP010958.1_prot_BAI29162.1_291	lcl|CP000800.1_prot_ABV20482.1_315	lcl|NC_011741.1_prot_WP_000131044.1_296	lcl|NC_011415.1_prot_WP_000131044.1_336	*	*	lcl|NC_017635.1_prot_WP_000131044.1_383
7	7	0.841	lcl|AP010960.1_prot_BAI34356.1_371	lcl|AP010953.1_prot_BAI23715.1_371	lcl|AP010958.1_prot_BAI29185.1_316	lcl|CP000800.1_prot_ABV20000.1_341	lcl|NC_011741.1_prot_WP_001275861.1_320	lcl|NC_011415.1_prot_WP_001275861.1_360	*	*	lcl|NC_017635.1_prot_WP_001275861.1_407
7	7	0.841	lcl|AP010960.1_prot_BAI34360.1_375	lcl|AP010953.1_prot_BAI23719.1_375	lcl|AP010958.1_prot_BAI29189.1_320	lcl|CP000800.1_prot_ABV17320.1_345	lcl|NC_011741.1_prot_WP_000952485.1_325	lcl|NC_011415.1_prot_WP_000952485.1_365	*	*	lcl|NC_017635.1_prot_WP_000952485.1_411
7	7	0.841	lcl|AP010960.1_prot_BAI35422.1_1490	lcl|AP010953.1_prot_BAI24975.1_1676	lcl|AP010958.1_prot_BAI30102.1_1266	lcl|CP000800.1_prot_ABV20518.1_1241	lcl|NC_011741.1_prot_WP_000858002.1_1151	lcl|NC_011415.1_prot_WP_000857995.1_1198	*	*	lcl|NC_017635.1_prot_WP_000857995.1_1231
7	7	0.841	lcl|AP010960.1_prot_BAI35611.1_1696	lcl|AP010953.1_prot_BAI25161.1_1880	lcl|AP010958.1_prot_BAI30304.1_1476	lcl|CP000800.1_prot_ABV17487.1_1450	lcl|NC_011741.1_prot_WP_000224659.1_1305	lcl|NC_011415.1_prot_WP_000224659.1_1356	*	*	lcl|NC_017635.1_prot_WP_000224652.1_1387
7	7	0.841	lcl|AP010960.1_prot_BAI35616.1_1703	lcl|AP010953.1_prot_BAI25167.1_1886	lcl|AP010958.1_prot_BAI30310.1_1482	lcl|CP000800.1_prot_ABV21022.1_1457	lcl|NC_011741.1_prot_WP_000057977.1_1311	lcl|NC_011415.1_prot_WP_000057977.1_1362	*	*	lcl|NC_017635.1_prot_WP_000057977.1_1393
7	7	0.841	lcl|AP010960.1_prot_BAI35691.1_1782	lcl|AP010953.1_prot_BAI25270.1_1992	lcl|AP010958.1_prot_BAI30349.1_1525	lcl|CP000800.1_prot_ABV16759.1_1499	lcl|NC_011741.1_prot_WP_000191072.1_1354	lcl|NC_011415.1_prot_WP_000191067.1_1463	*	*	lcl|NC_017635.1_prot_WP_000191072.1_1496
7	7	0.841	lcl|AP010960.1_prot_BAI35698.1_1789	lcl|AP010953.1_prot_BAI25277.1_1999	lcl|AP010958.1_prot_BAI30356.1_1532	lcl|CP000800.1_prot_ABV17991.1_1506	lcl|NC_011741.1_prot_WP_000973363.1_1361	lcl|NC_011415.1_prot_WP_000973371.1_1470	*	*	lcl|NC_017635.1_prot_WP_000973362.1_1503
7	7	0.841	lcl|AP010960.1_prot_BAI35838.1_1946	lcl|AP010953.1_prot_ECO26_2155_2155	lcl|AP010958.1_prot_BAI30495.1_1682	lcl|CP000800.1_prot_ABV17000.1_1666	lcl|NC_011741.1_prot_ECIAI1_RS07945_1529	lcl|NC_011415.1_prot_ECSE_RS08480_1634	*	*	lcl|NC_017635.1_prot_ECW_RS08610_1658
7	7	0.841	lcl|AP010960.1_prot_BAI35925.1_2049	lcl|AP010953.1_prot_BAI25535.1_2284	lcl|AP010958.1_prot_BAI30530.1_1721	lcl|CP000800.1_prot_ABV16517.1_1701	lcl|NC_011741.1_prot_WP_000598292.1_1600	lcl|NC_011415.1_prot_WP_000598292.1_1703	*	*	lcl|NC_017635.1_prot_WP_000598292.1_1728
7	7	0.841	lcl|AP010960.1_prot_BAI36038.1_2167	lcl|AP010953.1_prot_BAI25671.1_2426	lcl|AP010958.1_prot_BAI30646.1_1841	lcl|CP000800.1_prot_ABV21081.1_1823	lcl|NC_011741.1_prot_WP_000692135.1_1717	lcl|NC_011415.1_prot_WP_000692148.1_1820	*	*	lcl|NC_017635.1_prot_WP_000692135.1_1845
7	7	0.841	lcl|AP010960.1_prot_BAI37646.1_3864	lcl|AP010953.1_prot_BAI27325.1_4142	lcl|AP010958.1_prot_BAI32439.1_3719	lcl|CP000800.1_prot_ABV17017.1_3333	lcl|NC_011741.1_prot_WP_000469266.1_3071	lcl|NC_011415.1_prot_WP_000469266.1_3328	*	*	lcl|NC_017635.1_prot_WP_000469266.1_3256
7	7	0.841	lcl|AP010960.1_prot_BAI37739.1_3960	lcl|AP010953.1_prot_BAI27415.1_4241	lcl|AP010958.1_prot_BAI32593.1_3883	lcl|CP000800.1_prot_ABV20822.1_3442	lcl|NC_011741.1_prot_WP_001125710.1_3169	lcl|NC_011415.1_prot_WP_001114873.1_3426	*	*	lcl|NC_017635.1_prot_WP_001114869.1_3354
7	7	0.841	lcl|AP010960.1_prot_BAI38167.1_4405	lcl|AP010953.1_prot_BAI28170.1_5016	lcl|AP010958.1_prot_BAI33344.1_4649	lcl|CP000800.1_prot_ABV17167.1_3892	lcl|NC_011741.1_prot_WP_000164034.1_3607	lcl|NC_011415.1_prot_WP_000164033.1_3857	*	*	lcl|NC_017635.1_prot_WP_000164033.1_3792
7	7	0.841	lcl|AP010960.1_prot_BAI38169.1_4407	lcl|AP010953.1_prot_BAI28168.1_5014	lcl|AP010958.1_prot_BAI33342.1_4647	lcl|CP000800.1_prot_ABV18775.1_3894	lcl|NC_011741.1_prot_WP_000478193.1_3609	lcl|NC_011415.1_prot_WP_000478195.1_3859	*	*	lcl|NC_017635.1_prot_WP_000478193.1_3794
7	7	0.841	lcl|AP010960.1_prot_BAI38290.1_4535	lcl|AP010953.1_prot_BAI28032.1_4874	lcl|AP010958.1_prot_BAI33151.1_4450	lcl|CP000800.1_prot_ABV17413.1_4023	lcl|NC_011741.1_prot_WP_001295247.1_3735	lcl|NC_011415.1_prot_WP_001295247.1_3989	*	*	lcl|NC_017635.1_prot_WP_001295247.1_3939
7	7	0.841	lcl|AP010960.1_prot_ECO111_3956_3956	lcl|AP010953.1_prot_BAI27411.1_4237	lcl|AP010958.1_prot_ECO103_3879_3879	lcl|CP000800.1_prot_ABV17118.1_3438	lcl|NC_011741.1_prot_WP_000406214.1_3165	lcl|NC_011415.1_prot_WP_000406214.1_3422	*	*	lcl|NC_017635.1_prot_WP_000406214.1_3350
7	7	0.84	lcl|AP010960.1_prot_BAI34284.1_297	lcl|AP010953.1_prot_BAI23638.1_291	lcl|AP010958.1_prot_BAI29124.1_250	lcl|CP000800.1_prot_ABV18341.1_254	lcl|NC_011741.1_prot_WP_000528869.1_255	lcl|NC_011415.1_prot_WP_000528870.1_251	*	*	lcl|NC_017635.1_prot_WP_000528869.1_341
7	7	0.84	lcl|AP010960.1_prot_BAI34358.1_373	lcl|AP010953.1_prot_BAI23717.1_373	lcl|AP010958.1_prot_BAI29187.1_318	lcl|CP000800.1_prot_ABV18404.1_343	lcl|NC_011741.1_prot_WP_000076236.1_323	lcl|NC_011415.1_prot_WP_000076236.1_363	*	*	lcl|NC_017635.1_prot_WP_000076234.1_409
7	7	0.84	lcl|AP010960.1_prot_BAI34359.1_374	lcl|AP010953.1_prot_BAI23718.1_374	lcl|AP010958.1_prot_BAI29188.1_319	lcl|CP000800.1_prot_ABV17899.1_344	lcl|NC_011741.1_prot_WP_001299008.1_324	lcl|NC_011415.1_prot_WP_001299008.1_364	*	*	lcl|NC_017635.1_prot_WP_001295686.1_410
7	7	0.84	lcl|AP010960.1_prot_BAI34361.1_376	lcl|AP010953.1_prot_BAI23720.1_376	lcl|AP010958.1_prot_BAI29190.1_321	lcl|CP000800.1_prot_ABV18814.1_347	lcl|NC_011741.1_prot_WP_000658652.1_326	lcl|NC_011415.1_prot_WP_000658652.1_366	*	*	lcl|NC_017635.1_prot_WP_000658652.1_412
7	7	0.84	lcl|AP010960.1_prot_BAI34362.1_377	lcl|AP010953.1_prot_BAI23721.1_377	lcl|AP010958.1_prot_BAI29191.1_322	lcl|CP000800.1_prot_ABV19490.1_348	lcl|NC_011741.1_prot_WP_000616241.1_327	lcl|NC_011415.1_prot_WP_000616241.1_367	*	*	lcl|NC_017635.1_prot_WP_000616241.1_413
7	7	0.84	lcl|AP010960.1_prot_BAI34367.1_382	lcl|AP010953.1_prot_BAI23726.1_382	lcl|AP010958.1_prot_BAI29197.1_328	lcl|CP000800.1_prot_ABV20160.1_353	lcl|NC_011741.1_prot_WP_001306931.1_332	lcl|NC_011415.1_prot_WP_001306931.1_372	*	*	lcl|NC_017635.1_prot_WP_001306931.1_419
7	7	0.84	lcl|AP010960.1_prot_BAI35057.1_1108	lcl|AP010953.1_prot_BAI24852.1_1552	lcl|AP010958.1_prot_BAI29889.1_1042	lcl|CP000800.1_prot_ABV17588.1_1061	lcl|NC_011741.1_prot_WP_001062106.1_1017	lcl|NC_011415.1_prot_WP_001063132.1_1057	*	*	lcl|NC_017635.1_prot_WP_001063127.1_1090
7	7	0.84	lcl|AP010960.1_prot_BAI35146.1_1199	lcl|AP010953.1_prot_BAI24560.1_1248	lcl|AP010958.1_prot_BAI29901.1_1056	lcl|CP000800.1_prot_ABV17307.1_1075	lcl|NC_011741.1_prot_WP_001126780.1_1030	lcl|NC_011415.1_prot_WP_001126774.1_1070	*	*	lcl|NC_017635.1_prot_WP_001126777.1_1103
7	7	0.84	lcl|AP010960.1_prot_BAI35558.1_1638	lcl|AP010953.1_prot_BAI25107.1_1823	lcl|AP010958.1_prot_BAI30250.1_1420	lcl|CP000800.1_prot_ABV18233.1_1385	lcl|NC_011741.1_prot_WP_001056490.1_1245	lcl|NC_011415.1_prot_WP_001056491.1_1296	*	*	lcl|NC_017635.1_prot_WP_001056495.1_1327
7	7	0.84	lcl|AP010960.1_prot_BAI35693.1_1784	lcl|AP010953.1_prot_BAI25272.1_1994	lcl|AP010958.1_prot_BAI30351.1_1527	lcl|CP000800.1_prot_ABV20503.1_1501	lcl|NC_011741.1_prot_WP_001072837.1_1356	lcl|NC_011415.1_prot_WP_001072831.1_1465	*	*	lcl|NC_017635.1_prot_WP_001072831.1_1498
7	7	0.84	lcl|AP010960.1_prot_BAI35695.1_1786	lcl|AP010953.1_prot_BAI25274.1_1996	lcl|AP010958.1_prot_BAI30353.1_1529	lcl|CP000800.1_prot_ABV19008.1_1503	lcl|NC_011741.1_prot_WP_000206364.1_1358	lcl|NC_011415.1_prot_WP_000206374.1_1467	*	*	lcl|NC_017635.1_prot_WP_000206364.1_1500
7	7	0.84	lcl|AP010960.1_prot_BAI35699.1_1790	lcl|AP010953.1_prot_BAI25278.1_2000	lcl|AP010958.1_prot_BAI30357.1_1533	lcl|CP000800.1_prot_ABV16656.1_1507	lcl|NC_011741.1_prot_WP_000018413.1_1362	lcl|NC_011415.1_prot_WP_000018413.1_1471	*	*	lcl|NC_017635.1_prot_WP_000018413.1_1504
7	7	0.84	lcl|AP010960.1_prot_BAI35701.1_1792	lcl|AP010953.1_prot_BAI25280.1_2002	lcl|AP010958.1_prot_BAI30359.1_1535	lcl|CP000800.1_prot_ABV19346.1_1509	lcl|NC_011741.1_prot_WP_000632286.1_1364	lcl|NC_011415.1_prot_WP_000632286.1_1473	*	*	lcl|NC_017635.1_prot_WP_000632286.1_1506
7	7	0.84	lcl|AP010960.1_prot_BAI35827.1_1935	lcl|AP010953.1_prot_BAI25403.1_2140	lcl|AP010958.1_prot_BAI30485.1_1670	lcl|CP000800.1_prot_ABV18043.1_1654	lcl|NC_011741.1_prot_WP_000577184.1_1516	lcl|NC_011415.1_prot_WP_000577184.1_1621	*	*	lcl|NC_017635.1_prot_WP_000577184.1_1645
7	7	0.84	lcl|AP010960.1_prot_BAI35923.1_2047	lcl|AP010953.1_prot_BAI25533.1_2282	lcl|AP010958.1_prot_BAI30528.1_1719	lcl|CP000800.1_prot_ABV20572.1_1699	lcl|NC_011741.1_prot_WP_000836079.1_1598	lcl|NC_011415.1_prot_WP_000836059.1_1701	*	*	lcl|NC_017635.1_prot_WP_000836076.1_1726
7	7	0.84	lcl|AP010960.1_prot_BAI37378.1_3576	lcl|AP010953.1_prot_BAI27111.1_3920	lcl|AP010958.1_prot_BAI32154.1_3407	lcl|CP000800.1_prot_ABV20782.1_3015	lcl|NC_011741.1_prot_WP_001295154.1_2848	lcl|NC_011415.1_prot_WP_001347732.1_3111	*	*	lcl|NC_017635.1_prot_WP_001295154.1_3039
7	7	0.84	lcl|AP010960.1_prot_BAI37410.1_3620	lcl|AP010953.1_prot_BAI27156.1_3971	lcl|AP010958.1_prot_BAI32194.1_3457	lcl|CP000800.1_prot_ABV18886.1_3051	lcl|NC_011741.1_prot_WP_001280215.1_2888	lcl|NC_011415.1_prot_WP_001280192.1_3152	*	*	lcl|NC_017635.1_prot_WP_001280215.1_3080
7	7	0.84	lcl|AP010960.1_prot_BAI37583.1_3799	lcl|AP010953.1_prot_BAI27261.1_4078	lcl|AP010958.1_prot_BAI32374.1_3654	lcl|CP000800.1_prot_ABV17336.1_3265	lcl|NC_011741.1_prot_WP_001194677.1_3007	lcl|NC_011415.1_prot_WP_001194680.1_3264	*	*	lcl|NC_017635.1_prot_WP_001194682.1_3192
7	7	0.84	lcl|AP010960.1_prot_BAI37741.1_3962	lcl|AP010953.1_prot_BAI27417.1_4243	lcl|AP010958.1_prot_BAI32595.1_3885	lcl|CP000800.1_prot_ABV18770.1_3444	lcl|NC_011741.1_prot_WP_000098022.1_3171	lcl|NC_011415.1_prot_WP_000098017.1_3428	*	*	lcl|NC_017635.1_prot_WP_000098022.1_3356
7	7	0.84	lcl|AP010960.1_prot_BAI37746.1_3967	lcl|AP010953.1_prot_BAI27422.1_4248	lcl|AP010958.1_prot_BAI32600.1_3890	lcl|CP000800.1_prot_ABV17598.1_3449	lcl|NC_011741.1_prot_WP_000044768.1_3176	lcl|NC_011415.1_prot_WP_000044768.1_3433	*	*	lcl|NC_017635.1_prot_WP_000044768.1_3361
7	7	0.84	lcl|AP010960.1_prot_BAI38029.1_4261	lcl|AP010953.1_prot_BAI27710.1_4540	lcl|AP010958.1_prot_BAI32881.1_4173	lcl|CP000800.1_prot_ABV18790.1_3745	lcl|NC_011741.1_prot_WP_000803190.1_3459	lcl|NC_011415.1_prot_WP_000803193.1_3716	*	*	lcl|NC_017635.1_prot_WP_000803190.1_3644
7	7	0.84	lcl|AP010960.1_prot_BAI38161.1_4399	lcl|AP010953.1_prot_BAI28176.1_5022	lcl|AP010958.1_prot_BAI33350.1_4655	lcl|CP000800.1_prot_ABV19380.1_3886	lcl|NC_011741.1_prot_WP_000776890.1_3599	lcl|NC_011415.1_prot_WP_000776894.1_3849	*	*	lcl|NC_017635.1_prot_WP_000776892.1_3784
7	7	0.84	lcl|AP010960.1_prot_BAI38240.1_4481	lcl|AP010953.1_prot_BAI28081.1_4925	lcl|AP010958.1_prot_BAI33200.1_4499	lcl|CP000800.1_prot_ABV16616.1_3973	lcl|NC_011741.1_prot_WP_001172876.1_3682	lcl|NC_011415.1_prot_WP_001172876.1_3935	*	*	lcl|NC_017635.1_prot_WP_001172876.1_3886
7	7	0.84	lcl|AP010960.1_prot_BAI38261.1_4504	lcl|AP010953.1_prot_BAI28059.1_4903	lcl|AP010958.1_prot_BAI33179.1_4478	lcl|CP000800.1_prot_ABV20752.1_3994	lcl|NC_011741.1_prot_WP_001087147.1_3705	lcl|NC_011415.1_prot_WP_001087147.1_3958	*	*	lcl|NC_017635.1_prot_WP_001087147.1_3909
7	7	0.839	lcl|AP010960.1_prot_BAI34140.1_141	lcl|AP010953.1_prot_BAI23501.1_142	lcl|AP010958.1_prot_BAI29017.1_139	lcl|CP000800.1_prot_ABV17684.1_139	lcl|NC_011741.1_prot_WP_000153156.1_137	lcl|NC_011415.1_prot_WP_000153180.1_137	*	*	lcl|NC_017635.1_prot_WP_000153170.1_137
7	7	0.839	lcl|AP010960.1_prot_BAI34211.1_216	lcl|AP010953.1_prot_BAI23574.1_217	lcl|AP010958.1_prot_BAI29088.1_212	lcl|CP000800.1_prot_ABV20901.1_215	lcl|NC_011741.1_prot_WP_000908057.1_211	lcl|NC_011415.1_prot_WP_000908051.1_212	*	*	lcl|NC_017635.1_prot_WP_000908052.1_211
7	7	0.839	lcl|AP010960.1_prot_BAI34239.1_250	lcl|AP010953.1_prot_BAI23593.1_244	lcl|AP010958.1_prot_BAI29118.1_244	lcl|CP000800.1_prot_ABV17433.1_249	lcl|NC_011741.1_prot_WP_001030484.1_249	lcl|NC_011415.1_prot_WP_001030484.1_245	*	*	lcl|NC_017635.1_prot_WP_001030483.1_243
7	7	0.839	lcl|AP010960.1_prot_BAI34332.1_347	lcl|AP010953.1_prot_BAI23693.1_347	lcl|AP010958.1_prot_BAI29161.1_290	lcl|CP000800.1_prot_ABV17388.1_312	lcl|NC_011741.1_prot_WP_001351501.1_295	lcl|NC_011415.1_prot_WP_001351501.1_335	*	*	lcl|NC_017635.1_prot_WP_001295527.1_382
7	7	0.839	lcl|AP010960.1_prot_BAI34336.1_351	lcl|AP010953.1_prot_ECO26_0351_351	lcl|AP010958.1_prot_ECO103_0294_294	lcl|CP000800.1_prot_ABV18042.1_318	lcl|NC_011741.1_prot_WP_001084381.1_299	lcl|NC_011415.1_prot_WP_001089565.1_339	*	*	lcl|NC_017635.1_prot_WP_001089565.1_386
7	7	0.839	lcl|AP010960.1_prot_BAI34512.1_537	lcl|AP010953.1_prot_BAI23873.1_537	lcl|AP010958.1_prot_BAI29344.1_477	lcl|CP000800.1_prot_ABV17765.1_521	lcl|NC_011741.1_prot_WP_000460129.1_487	lcl|NC_011415.1_prot_WP_000460145.1_527	*	*	lcl|NC_017635.1_prot_WP_000460129.1_574
