# Species	Genes	Alg.-Conn.	AC30.fasta	ATCC17978.fasta	ATCC19606.fasta	BJAB0715.fasta	D1279779.fasta	MDR-TJ.fasta	NCGM237.fasta	PKAB07.fasta	TYTH-1.fasta
7	7	0.872	lcl|CP007577.1_prot_AHX65241.1_1574	*	lcl|NZ_CP058289.1_prot_WP_000101935.1_1925	lcl|NC_021733.1_prot_WP_000101926.1_1544	*	lcl|NC_017847.1_prot_WP_000101935.1_2240	lcl|NZ_AP013357.1_prot_WP_000101935.1_2405	lcl|CP006963.1_prot_AHJ92904.1_1446	lcl|NC_018706.1_prot_WP_000101935.1_1755
7	7	0.872	lcl|CP007577.1_prot_AHX66220.1_2554	*	*	lcl|NC_021733.1_prot_WP_001003671.1_1152	lcl|NC_020547.2_prot_WP_001003676.1_1155	lcl|NC_017847.1_prot_WP_001003671.1_2672	lcl|NZ_AP013357.1_prot_WP_001003671.1_2753	lcl|CP006963.1_prot_AHJ92578.1_1117	lcl|NC_018706.1_prot_WP_001003671.1_1358
7	7	0.869	lcl|CP007577.1_prot_AHX64140.1_473	*	lcl|NZ_CP058289.1_prot_WP_000114045.1_2997	lcl|NC_021733.1_prot_WP_038346654.1_440	*	lcl|NC_017847.1_prot_WP_000635911.1_3267	lcl|NZ_AP013357.1_prot_WP_000635911.1_3412	lcl|CP006963.1_prot_AHJ91897.1_431	lcl|NC_018706.1_prot_WP_000635911.1_661
7	7	0.868	lcl|CP007577.1_prot_AHX64108.1_441	lcl|NZ_CP033110.1_prot_EAV54_RS16335_3190	*	*	lcl|NC_020547.2_prot_ABD1_RS02180_422	lcl|NC_017847.1_prot_ABTJ_RS16460_3235	lcl|NZ_AP013357.1_prot_AB237_RS17135_3380	lcl|CP006963.1_prot_AHJ91929.1_463	lcl|NC_018706.1_prot_M3Q_RS03550_693
7	7	0.866	lcl|CP007577.1_prot_AHX64485.1_818	lcl|NZ_CP033110.1_prot_WP_000183704.1_1911	*	*	lcl|NC_020547.2_prot_WP_000183702.1_1708	lcl|NC_017847.1_prot_WP_000185062.1_1912	lcl|NZ_AP013357.1_prot_WP_000185062.1_2017	lcl|CP006963.1_prot_AHJ93230.1_1774	lcl|NC_018706.1_prot_WP_000185062.1_2078
7	7	0.866	lcl|CP007577.1_prot_AHX65592.1_1926	lcl|NZ_CP033110.1_prot_WP_000103761.1_3115	*	*	lcl|NC_020547.2_prot_WP_000103765.1_498	lcl|NC_017847.1_prot_WP_000103760.1_3160	lcl|NZ_AP013357.1_prot_WP_000103766.1_3305	lcl|CP006963.1_prot_AHJ92011.1_546	lcl|NC_018706.1_prot_WP_000103766.1_768
7	7	0.865	lcl|CP007577.1_prot_AHX66853.1_3187	lcl|NZ_CP033110.1_prot_WP_001159745.1_3445	lcl|NZ_CP058289.1_prot_WP_001159740.1_3206	lcl|NC_021733.1_prot_WP_001159736.1_212	*	lcl|NC_017847.1_prot_WP_001159739.1_3520	lcl|NZ_AP013357.1_prot_WP_001159739.1_3642	lcl|CP006963.1_prot_AHJ91670.1_202	*
7	7	0.859	lcl|CP007577.1_prot_AHX65235.1_1568	*	lcl|NZ_CP058289.1_prot_WP_001186963.1_1931	lcl|NC_021733.1_prot_WP_001183590.1_1538	*	lcl|NC_017847.1_prot_WP_001186963.1_2246	lcl|NZ_AP013357.1_prot_WP_001186963.1_2411	lcl|CP006963.1_prot_AHJ92898.1_1440	lcl|NC_018706.1_prot_WP_001186963.1_1749
7	7	0.858	lcl|CP007577.1_prot_AHX67079.1_3413	*	*	lcl|NC_021733.1_prot_WP_000721572.1_1188	lcl|NC_020547.2_prot_WP_000739552.1_1830	lcl|NC_017847.1_prot_WP_000721572.1_2633	lcl|NZ_AP013357.1_prot_WP_000721572.1_1171	lcl|CP006963.1_prot_AHJ92619.1_1158	lcl|NC_018706.1_prot_WP_000721572.1_1392
7	7	0.856	lcl|CP007577.1_prot_AHX65594.1_1928	lcl|NZ_CP033110.1_prot_WP_000681796.1_3113	*	*	lcl|NC_020547.2_prot_WP_000811661.1_500	lcl|NC_017847.1_prot_WP_000681797.1_3158	lcl|NZ_AP013357.1_prot_WP_000681797.1_3303	lcl|CP006963.1_prot_AHJ92013.1_548	lcl|NC_018706.1_prot_WP_000681797.1_770
7	7	0.853	lcl|CP007577.1_prot_AHX66118.1_2452	*	lcl|NZ_CP058289.1_prot_WP_000956370.1_1416	lcl|NC_021733.1_prot_WP_020752934.1_1254	*	lcl|NC_017847.1_prot_WP_000956371.1_1723	lcl|NZ_AP013357.1_prot_WP_000956372.1_1819	lcl|CP006963.1_prot_AHJ93421.1_1965	lcl|NC_018706.1_prot_WP_000956372.1_2267
7	7	0.821	lcl|CP007577.1_prot_AHX67095.1_3429	lcl|NZ_CP033110.1_prot_WP_000107496.1_2560	lcl|NZ_CP058289.1_prot_WP_000107496.1_2290	lcl|NC_021733.1_prot_WP_000107496.1_1296	*	lcl|NC_017847.1_prot_WP_000107496.1_2483	*	lcl|CP006963.1_prot_AHJ92665.1_1205	lcl|NC_018706.1_prot_M3Q_RS07725_1524
7	7	0.815	lcl|CP007577.1_prot_AHX66228.1_2562	lcl|NZ_CP033110.1_prot_WP_000401165.1_1465	*	lcl|NC_021733.1_prot_WP_000401163.1_1160	*	lcl|NC_017847.1_prot_WP_000401163.1_2664	lcl|NZ_AP013357.1_prot_WP_000401163.1_2745	lcl|CP006963.1_prot_AHJ92587.1_1126	lcl|NC_018706.1_prot_WP_000401163.1_1366
7	7	0.807	lcl|CP007577.1_prot_AHX66467.1_2801	*	*	lcl|NC_021733.1_prot_WP_000046989.1_1202	lcl|NC_020547.2_prot_WP_078377910.1_1071	lcl|NC_017847.1_prot_WP_000046989.1_2619	lcl|NZ_AP013357.1_prot_WP_000046989.1_2702	lcl|CP006963.1_prot_AHJ92630.1_1169	lcl|NC_018706.1_prot_WP_000046989.1_1406
7	7	0.773	lcl|CP007577.1_prot_AHX67125.1_3459	*	lcl|NZ_CP058289.1_prot_WP_002134755.1_2787	lcl|NC_021733.1_prot_WP_020752812.1_668	*	lcl|NC_017847.1_prot_WP_001987866.1_3048	lcl|NZ_AP013357.1_prot_WP_001987866.1_3190	lcl|CP006963.1_prot_AHJ92122.1_658	lcl|NC_018706.1_prot_WP_001987866.1_880
7	7	0.769	lcl|CP007577.1_prot_AHX63767.1_100	*	lcl|NZ_CP058289.1_prot_WP_000365670.1_3558	lcl|NC_021733.1_prot_WP_020753551.1_3674	lcl|NC_020547.2_prot_ABD1_RS16810_3334	lcl|NC_017847.1_prot_WP_000365664.1_116	*	lcl|CP006963.1_prot_AHJ95152.1_3705	lcl|NC_018706.1_prot_WP_000365666.1_95
7	7	0.728	*	lcl|NZ_CP033110.1_prot_WP_085943434.1_256	lcl|NZ_CP058289.1_prot_WP_085940424.1_52	lcl|NC_021733.1_prot_WP_085916955.1_3521	lcl|NC_020547.2_prot_WP_104133475.1_3181	lcl|NC_017847.1_prot_WP_085916955.1_247	lcl|NZ_AP013357.1_prot_WP_085940424.1_265	*	lcl|NC_018706.1_prot_WP_085916955.1_3668
7	7	0.727	*	lcl|NZ_CP033110.1_prot_WP_000492279.1_3420	*	lcl|NC_021733.1_prot_WP_005120638.1_238	lcl|NC_020547.2_prot_WP_000492274.1_204	lcl|NC_017847.1_prot_WP_000492275.1_3495	lcl|NZ_AP013357.1_prot_WP_000492275.1_3617	lcl|CP006963.1_prot_AHJ91694.1_226	lcl|NC_018706.1_prot_WP_000492275.1_433
7	7	0.719	lcl|CP007577.1_prot_AHX65166.1_1499	lcl|NZ_CP033110.1_prot_WP_000063668.1_1766	lcl|NZ_CP058289.1_prot_WP_001104005.1_1468	*	*	lcl|NC_017847.1_prot_WP_000935397.1_1781	lcl|NZ_AP013357.1_prot_WP_041114775.1_1881	lcl|CP006963.1_prot_AHJ93364.1_1908	lcl|NC_018706.1_prot_WP_000935397.1_2209
7	7	0.679	lcl|CP007577.1_prot_AHX65520.1_1853	lcl|NZ_CP033110.1_prot_WP_001237494.1_3613	lcl|NZ_CP058289.1_prot_WP_001237494.1_3420	lcl|NC_021733.1_prot_BJAB0715_RS00225_38	lcl|NC_020547.2_prot_WP_001237494.1_3456	lcl|NC_017847.1_prot_WP_001237494.1_3693	*	lcl|CP006963.1_prot_AHJ91508.1_39	*
7	7	0.568	*	lcl|NZ_CP033110.1_prot_WP_000889480.1_3001	lcl|NZ_CP058289.1_prot_WP_000889482.1_2788	lcl|NC_021733.1_prot_BJAB0715_RS03470_665	lcl|NC_020547.2_prot_WP_000889481.1_655	lcl|NC_017847.1_prot_ABTJ_RS20910_3049	lcl|NZ_AP013357.1_prot_AB237_RS20265_3191	*	lcl|NC_018706.1_prot_WP_025465496.1_879
7	7	0.49	lcl|CP007577.1_prot_AHX66112.1_2446	lcl|NZ_CP033110.1_prot_WP_001153333.1_1072	*	*	lcl|NC_020547.2_prot_WP_001153336.1_2453	lcl|NC_017847.1_prot_WP_000845355.1_1717	lcl|NZ_AP013357.1_prot_WP_000845355.1_1813	lcl|CP006963.1_prot_AHJ93427.1_1971	lcl|NC_018706.1_prot_WP_000845355.1_2273
7	7	0.357	lcl|CP007577.1_prot_AHX66092.1_2426	lcl|NZ_CP033110.1_prot_WP_000446080.1_2593	lcl|NZ_CP058289.1_prot_WP_000438219.1_2323	*	*	lcl|NC_017847.1_prot_WP_001094386.1_1698	lcl|NZ_AP013357.1_prot_WP_033502897.1_1794	lcl|CP006963.1_prot_AHJ93447.1_1991	lcl|NC_018706.1_prot_WP_001094386.1_2292
7	7	0.109	lcl|CP007577.1_prot_AHX64649.1_982	lcl|NZ_CP033110.1_prot_WP_000564781.1_3563	lcl|NZ_CP058289.1_prot_WP_000564784.1_3323	lcl|NC_021733.1_prot_WP_000381246.1_88	*	*	lcl|NZ_AP013357.1_prot_WP_000612008.1_3756	lcl|CP006963.1_prot_AHJ91558.1_90	lcl|NC_018706.1_prot_WP_000612008.1_286
7	7	0.0969	lcl|CP007577.1_prot_AHX67065.1_3399	lcl|NZ_CP033110.1_prot_WP_001045587.1_2664	lcl|NZ_CP058289.1_prot_WP_001045602.1_2421	*	lcl|NC_020547.2_prot_ABD1_RS17630_997	lcl|NC_017847.1_prot_WP_001045627.1_2698	lcl|NZ_AP013357.1_prot_WP_001045627.1_2779	*	lcl|NC_018706.1_prot_WP_001045627.1_1332
7	7	0.0965	lcl|CP007577.1_prot_AHX66218.1_2552	lcl|NZ_CP033110.1_prot_WP_000102847.1_1454	*	lcl|NC_021733.1_prot_WP_223233568.1_1150	lcl|NC_020547.2_prot_WP_001088055.1_1153	lcl|NC_017847.1_prot_WP_223233568.1_2674	lcl|NZ_AP013357.1_prot_WP_223233568.1_2755	*	lcl|NC_018706.1_prot_WP_223233568.1_1356
7	7	0.0358	lcl|CP007577.1_prot_AHX66119.1_2453	*	lcl|NZ_CP058289.1_prot_WP_002134361.1_1417	lcl|NC_021733.1_prot_WP_020752935.1_1255	*	lcl|NC_017847.1_prot_WP_001039238.1_1724	lcl|NZ_AP013357.1_prot_WP_001039238.1_1820	lcl|CP006963.1_prot_AHJ93420.1_1964	lcl|NC_018706.1_prot_WP_001039238.1_2266
7	7	0.031	*	lcl|NZ_CP033110.1_prot_WP_000993723.1_304	lcl|NZ_CP058289.1_prot_WP_000993713.1_97	lcl|NC_021733.1_prot_WP_020753494.1_3476	lcl|NC_020547.2_prot_WP_000993719.1_3136	lcl|NC_017847.1_prot_WP_000993717.1_296	lcl|NZ_AP013357.1_prot_WP_000993717.1_310	*	lcl|NC_018706.1_prot_WP_000993717.1_3612
7	7	0.0173	lcl|CP007577.1_prot_AHX65163.1_1496	lcl|NZ_CP033110.1_prot_WP_000344040.1_2042	*	*	lcl|NC_020547.2_prot_WP_000343867.1_1874	lcl|NC_017847.1_prot_WP_001287993.1_1778	lcl|NZ_AP013357.1_prot_WP_001287993.1_1878	lcl|CP006963.1_prot_AHJ93367.1_1911	lcl|NC_018706.1_prot_WP_001287993.1_2212
6	24	0.139	*	lcl|NZ_CP033110.1_prot_EAV54_RS12755_2495,lcl|NZ_CP033110.1_prot_WP_000742756.1_925	*	*	lcl|NC_020547.2_prot_WP_031951484.1_2088,lcl|NC_020547.2_prot_WP_031992519.1_1466,lcl|NC_020547.2_prot_WP_031951484.1_526,lcl|NC_020547.2_prot_WP_031951484.1_3382,lcl|NC_020547.2_prot_WP_031951484.1_3218,lcl|NC_020547.2_prot_WP_031951484.1_2704,lcl|NC_020547.2_prot_WP_031951484.1_2485,lcl|NC_020547.2_prot_WP_031951484.1_2144,lcl|NC_020547.2_prot_WP_031951484.1_2122,lcl|NC_020547.2_prot_WP_031951484.1_1058,lcl|NC_020547.2_prot_WP_031951484.1_1985,lcl|NC_020547.2_prot_WP_031951484.1_1861,lcl|NC_020547.2_prot_WP_031951484.1_1799,lcl|NC_020547.2_prot_WP_031951484.1_1699,lcl|NC_020547.2_prot_WP_031951484.1_1409,lcl|NC_020547.2_prot_WP_031951484.1_1387,lcl|NC_020547.2_prot_WP_031951484.1_1344,lcl|NC_020547.2_prot_WP_031951484.1_1123	lcl|NC_017847.1_prot_ABTJ_RS06555_1265	lcl|NZ_AP013357.1_prot_AB237_RS06715_1307	lcl|CP006963.1_prot_AHJ93860.1_2409	lcl|NC_018706.1_prot_M3Q_RS13410_2661
6	9	0.692	lcl|CP007577.1_prot_AHX67138.1_3472	lcl|NZ_CP033110.1_prot_WP_000529372.1_3407	*	*	*	lcl|NC_017847.1_prot_WP_000529372.1_3462,lcl|NC_017847.1_prot_WP_000529372.1_3486	lcl|NZ_AP013357.1_prot_WP_000529372.1_1975,lcl|NZ_AP013357.1_prot_WP_000529372.1_3608	lcl|CP006963.1_prot_AHJ91703.1_236	lcl|NC_018706.1_prot_WP_000529372.1_442,lcl|NC_018706.1_prot_WP_000529372.1_466
6	9	0.643	lcl|CP007577.1_prot_AHX66743.1_3077	lcl|NZ_CP033110.1_prot_WP_020752343.1_3411	*	lcl|NC_021733.1_prot_WP_000573066.1_2838	*	lcl|NC_017847.1_prot_WP_000573060.1_3466,lcl|NC_017847.1_prot_WP_000573060.1_3488,lcl|NC_017847.1_prot_WP_000573066.1_3472	lcl|NZ_AP013357.1_prot_WP_000573060.1_3610	*	lcl|NC_018706.1_prot_WP_000573060.1_440,lcl|NC_018706.1_prot_WP_000573060.1_462
6	8	0.672	lcl|CP007577.1_prot_AHX67140.1_3474	lcl|NZ_CP033110.1_prot_WP_000034564.1_3405	*	*	*	lcl|NC_017847.1_prot_WP_000034564.1_3460,lcl|NC_017847.1_prot_WP_000034564.1_3484	lcl|NZ_AP013357.1_prot_WP_000034564.1_3606	lcl|CP006963.1_prot_AHJ91705.1_238	lcl|NC_018706.1_prot_WP_000034564.1_444,lcl|NC_018706.1_prot_WP_000034564.1_468
6	8	0.671	lcl|CP007577.1_prot_AHX67139.1_3473	lcl|NZ_CP033110.1_prot_WP_001095006.1_3406	*	*	*	lcl|NC_017847.1_prot_WP_001095006.1_3461,lcl|NC_017847.1_prot_WP_001095006.1_3485	lcl|NZ_AP013357.1_prot_WP_001095006.1_3607	lcl|CP006963.1_prot_AHJ91704.1_237	lcl|NC_018706.1_prot_WP_001095006.1_443,lcl|NC_018706.1_prot_WP_001095006.1_467
6	8	0.661	lcl|CP007577.1_prot_AHX66175.1_2509	lcl|NZ_CP033110.1_prot_WP_000048746.1_2545,lcl|NZ_CP033110.1_prot_WP_000048748.1_1441	*	*	lcl|NC_020547.2_prot_WP_000048747.1_1005	lcl|NC_017847.1_prot_WP_000048755.1_1440	lcl|NZ_AP013357.1_prot_WP_000048755.1_1483,lcl|NZ_AP013357.1_prot_WP_000048755.1_1517	lcl|CP006963.1_prot_AHJ93681.1_2229	*
6	8	0.659	lcl|CP007577.1_prot_AHX66243.1_2577	*	*	lcl|NC_021733.1_prot_WP_020752907.1_1176,lcl|NC_021733.1_prot_WP_020753262.1_2427	*	lcl|NC_017847.1_prot_WP_000008459.1_2648	lcl|NZ_AP013357.1_prot_WP_000008459.1_1156,lcl|NZ_AP013357.1_prot_WP_000008459.1_2728	lcl|CP006963.1_prot_AHJ92604.1_1143	lcl|NC_018706.1_prot_WP_000008459.1_1377
6	8	0.602	lcl|CP007577.1_prot_AHX66744.1_3078	lcl|NZ_CP033110.1_prot_EAV54_RS17505_3414	*	lcl|NC_021733.1_prot_WP_000736393.1_2837	*	lcl|NC_017847.1_prot_WP_000736393.1_3473,lcl|NC_017847.1_prot_WP_000736396.1_3467	lcl|NZ_AP013357.1_prot_WP_000736396.1_3611	*	lcl|NC_018706.1_prot_WP_000736396.1_439,lcl|NC_018706.1_prot_WP_000736396.1_461
6	8	0.498	lcl|CP007577.1_prot_AHX66994.1_3328	lcl|NZ_CP033110.1_prot_WP_001110397.1_2533,lcl|NZ_CP033110.1_prot_WP_001110402.1_1456	lcl|NZ_CP058289.1_prot_WP_001110397.1_2262	*	lcl|NC_020547.2_prot_WP_001110397.1_1018	lcl|NC_017847.1_prot_WP_000280079.1_1453	lcl|NZ_AP013357.1_prot_WP_001110399.1_1533,lcl|NZ_AP013357.1_prot_WP_264673674.1_1500	*	*
6	8	0.209	lcl|CP007577.1_prot_AHX66235.1_2569	*	lcl|NZ_CP058289.1_prot_WP_001053886.1_884	lcl|NC_021733.1_prot_WP_002047119.1_1167,lcl|NC_021733.1_prot_WP_041922148.1_2435	*	lcl|NC_017847.1_prot_ABTJ_RS13515_2657	lcl|NZ_AP013357.1_prot_WP_001132930.1_2737,lcl|NZ_AP013357.1_prot_WP_041114760.1_1147	lcl|CP006963.1_prot_AHJ92595.1_1134	*
6	8	0.148	lcl|CP007577.1_prot_AHX66172.1_2506	lcl|NZ_CP033110.1_prot_WP_000067517.1_2542	*	*	lcl|NC_020547.2_prot_WP_000183245.1_1008,lcl|NC_020547.2_prot_WP_001061224.1_1141	lcl|NC_017847.1_prot_WP_000698524.1_1443	lcl|NZ_AP013357.1_prot_WP_001061225.1_1486,lcl|NZ_AP013357.1_prot_WP_001061225.1_1520	lcl|CP006963.1_prot_AHJ93678.1_2226	*
6	7	0.686	lcl|CP007577.1_prot_AHX66995.1_3329	lcl|NZ_CP033110.1_prot_WP_000544508.1_1457,lcl|NZ_CP033110.1_prot_WP_000544517.1_2532	lcl|NZ_CP058289.1_prot_WP_000544505.1_2261	*	lcl|NC_020547.2_prot_WP_000544507.1_1019	lcl|NC_017847.1_prot_WP_000544510.1_1454	lcl|NZ_AP013357.1_prot_WP_000544510.1_1534	*	*
6	7	0.681	lcl|CP007577.1_prot_AHX63871.1_204	*	*	lcl|NC_021733.1_prot_WP_000246244.1_2801	*	lcl|NC_017847.1_prot_WP_000246244.1_998	lcl|NZ_AP013357.1_prot_WP_000246244.1_949	lcl|CP006963.1_prot_AHJ94119.1_2669,lcl|CP006963.1_prot_AHJ94180.1_2731	lcl|NC_018706.1_prot_WP_000246244.1_2967
6	7	0.68	lcl|CP007577.1_prot_AHX63870.1_203	*	*	lcl|NC_021733.1_prot_WP_000253005.1_2800	*	lcl|NC_017847.1_prot_WP_000253006.1_999	lcl|NZ_AP013357.1_prot_WP_000253006.1_950	lcl|CP006963.1_prot_AHJ94118.1_2668,lcl|CP006963.1_prot_AHJ94179.1_2730	lcl|NC_018706.1_prot_WP_000253006.1_2966
6	7	0.676	lcl|CP007577.1_prot_AHX65421.1_1754	*	*	lcl|NC_021733.1_prot_WP_000910992.1_3411	*	lcl|NC_017847.1_prot_WP_000910996.1_359	lcl|NZ_AP013357.1_prot_WP_000910996.1_376	lcl|CP006963.1_prot_AHJ94741.1_3294,lcl|CP006963.1_prot_AHJ94915.1_3468	lcl|NC_018706.1_prot_WP_000910996.1_3549
6	7	0.676	lcl|CP007577.1_prot_AHX65422.1_1755	*	*	lcl|NC_021733.1_prot_WP_002036285.1_3412	*	lcl|NC_017847.1_prot_WP_000942505.1_358	lcl|NZ_AP013357.1_prot_WP_000942505.1_375	lcl|CP006963.1_prot_AHJ94742.1_3295,lcl|CP006963.1_prot_AHJ94916.1_3469	lcl|NC_018706.1_prot_WP_000942505.1_3550
6	7	0.644	lcl|CP007577.1_prot_AHX67151.1_3485	*	*	lcl|NC_021733.1_prot_WP_000051960.1_1141,lcl|NC_021733.1_prot_WP_000051960.1_2464	*	lcl|NC_017847.1_prot_WP_000051960.1_2683	lcl|NZ_AP013357.1_prot_WP_000051960.1_2764	lcl|CP006963.1_prot_AHJ92569.1_1108	lcl|NC_018706.1_prot_WP_000051960.1_1347
6	7	0.639	lcl|CP007577.1_prot_AHX66241.1_2575	*	*	lcl|NC_021733.1_prot_WP_000852265.1_1174	*	lcl|NC_017847.1_prot_WP_000852265.1_2650	lcl|NZ_AP013357.1_prot_WP_000852265.1_1154,lcl|NZ_AP013357.1_prot_WP_000852265.1_2730	lcl|CP006963.1_prot_AHJ92602.1_1141	lcl|NC_018706.1_prot_WP_000852265.1_1375
6	7	0.639	lcl|CP007577.1_prot_AHX67150.1_3484	*	*	lcl|NC_021733.1_prot_WP_000845537.1_1142,lcl|NC_021733.1_prot_WP_000845537.1_2463	*	lcl|NC_017847.1_prot_WP_000845537.1_2682	lcl|NZ_AP013357.1_prot_WP_000845537.1_2763	lcl|CP006963.1_prot_AHJ92570.1_1109	lcl|NC_018706.1_prot_WP_000845537.1_1348
6	7	0.635	lcl|CP007577.1_prot_AHX66215.1_2549	*	*	lcl|NC_021733.1_prot_WP_000703022.1_2459,lcl|NC_021733.1_prot_WP_000703023.1_1147	*	lcl|NC_017847.1_prot_WP_000703023.1_2677	lcl|NZ_AP013357.1_prot_WP_000703023.1_2758	lcl|CP006963.1_prot_AHJ92575.1_1114	lcl|NC_018706.1_prot_WP_000703023.1_1353
6	7	0.434	lcl|CP007577.1_prot_AHX66177.1_2511	lcl|NZ_CP033110.1_prot_WP_000910238.1_1439	*	lcl|NC_021733.1_prot_WP_000039877.1_2476	*	lcl|NC_017847.1_prot_WP_000910238.1_1438	lcl|NZ_AP013357.1_prot_WP_000910238.1_1481,lcl|NZ_AP013357.1_prot_WP_000910238.1_1515	lcl|CP006963.1_prot_AHJ93683.1_2231	*
6	7	0.402	lcl|CP007577.1_prot_AHX66178.1_2512	lcl|NZ_CP033110.1_prot_WP_000773628.1_1438	*	lcl|NC_021733.1_prot_WP_020753295.1_2477	*	lcl|NC_017847.1_prot_WP_000773619.1_1437	lcl|NZ_AP013357.1_prot_WP_000773619.1_1480,lcl|NZ_AP013357.1_prot_WP_000773619.1_1514	lcl|CP006963.1_prot_AHJ93684.1_2232	*
6	7	0.356	lcl|CP007577.1_prot_AHX66214.1_2548	*	*	lcl|NC_021733.1_prot_WP_020752903.1_1146,lcl|NC_021733.1_prot_WP_020753283.1_2460	*	lcl|NC_017847.1_prot_WP_000052252.1_2678	lcl|NZ_AP013357.1_prot_WP_000052252.1_2759	lcl|CP006963.1_prot_AHJ92574.1_1113	lcl|NC_018706.1_prot_WP_000052252.1_1352
6	7	0.346	lcl|CP007577.1_prot_AHX66237.1_2571	*	*	lcl|NC_021733.1_prot_WP_000146970.1_2433	lcl|NC_020547.2_prot_WP_001030090.1_1033	lcl|NC_017847.1_prot_WP_000146970.1_2655	lcl|NZ_AP013357.1_prot_WP_000146970.1_1149,lcl|NZ_AP013357.1_prot_WP_000146970.1_2735	lcl|CP006963.1_prot_AHJ92597.1_1136	*
6	7	0.249	lcl|CP007577.1_prot_AHX66260.1_2594	lcl|NZ_CP033110.1_prot_WP_000247953.1_1482	*	lcl|NC_021733.1_prot_WP_005124464.1_1179	lcl|NC_020547.2_prot_WP_000247950.1_1043	lcl|NC_017847.1_prot_WP_000248324.1_932	lcl|NZ_AP013357.1_prot_WP_000248222.1_1557,lcl|NZ_AP013357.1_prot_WP_038350067.1_2726	*	*
6	7	0.181	lcl|CP007577.1_prot_AHX66236.1_2570	*	lcl|NZ_CP058289.1_prot_WP_000218941.1_885	lcl|NC_021733.1_prot_WP_020753266.1_2434	*	lcl|NC_017847.1_prot_WP_000301495.1_2656	lcl|NZ_AP013357.1_prot_WP_000301495.1_2736,lcl|NZ_AP013357.1_prot_WP_041114761.1_1148	lcl|CP006963.1_prot_AHJ92596.1_1135	*
6	6	0.973	*	lcl|NZ_CP033110.1_prot_WP_000957796.1_1279	lcl|NZ_CP058289.1_prot_WP_000957809.1_1045	lcl|NC_021733.1_prot_WP_000957805.1_2546	lcl|NC_020547.2_prot_WP_000957805.1_2249	lcl|NC_017847.1_prot_WP_000957803.1_1255	*	*	lcl|NC_018706.1_prot_M3Q_RS13465_2671
6	6	0.965	*	lcl|NZ_CP033110.1_prot_EAV54_RS17610_3435	lcl|NZ_CP058289.1_prot_HTZ92_RS18810_3196	lcl|NC_021733.1_prot_BJAB0715_RS20465_222	lcl|NC_020547.2_prot_ABD1_RS18360_189	lcl|NC_017847.1_prot_ABTJ_RS21265_3510	lcl|NZ_AP013357.1_prot_AB237_RS20670_3632	*	*
6	6	0.956	*	lcl|NZ_CP033110.1_prot_WP_000848685.1_1277	lcl|NZ_CP058289.1_prot_WP_000848606.1_1043	lcl|NC_021733.1_prot_WP_020753311.1_2548	lcl|NC_020547.2_prot_WP_000848608.1_2251	lcl|NC_017847.1_prot_WP_000848609.1_1253	*	*	lcl|NC_018706.1_prot_WP_000848609.1_2673
6	6	0.951	lcl|CP007577.1_prot_AHX67088.1_3422	*	lcl|NZ_CP058289.1_prot_WP_002134341.1_2276	lcl|NC_021733.1_prot_WP_000004579.1_1133	*	lcl|NC_017847.1_prot_WP_000004579.1_2691	lcl|NZ_AP013357.1_prot_WP_000004579.1_2772	*	lcl|NC_018706.1_prot_WP_000004579.1_1339
6	6	0.946	*	lcl|NZ_CP033110.1_prot_WP_000691794.1_862	*	lcl|NC_021733.1_prot_WP_000691794.1_2946	lcl|NC_020547.2_prot_WP_000691794.1_2627	lcl|NC_017847.1_prot_WP_000691794.1_804	lcl|NZ_AP013357.1_prot_WP_000691794.1_821	*	lcl|NC_018706.1_prot_WP_000691794.1_3093
6	6	0.932	lcl|CP007577.1_prot_AHX66247.1_2581	*	*	lcl|NC_021733.1_prot_WP_000248411.1_2423	*	lcl|NC_017847.1_prot_WP_000248411.1_2644	lcl|NZ_AP013357.1_prot_WP_000248411.1_1160	lcl|CP006963.1_prot_AHJ92608.1_1147	lcl|NC_018706.1_prot_WP_000248411.1_1381
6	6	0.917	lcl|CP007577.1_prot_AHX67030.1_3364	*	*	lcl|NC_021733.1_prot_WP_020752835.1_718	lcl|NC_020547.2_prot_WP_000208333.1_707	lcl|NC_017847.1_prot_WP_000208331.1_3000	*	lcl|CP006963.1_prot_AHJ92169.1_706	lcl|NC_018706.1_prot_WP_000208331.1_928
6	6	0.914	*	lcl|NZ_CP033110.1_prot_EAV54_RS10235_1997	lcl|NZ_CP058289.1_prot_HTZ92_RS08565_1674	lcl|NC_021733.1_prot_BJAB0715_RS20130_1783	*	lcl|NC_017847.1_prot_ABTJ_RS20875_1998	lcl|NZ_AP013357.1_prot_AB237_RS20175_2103	*	lcl|NC_018706.1_prot_M3Q_RS19385_1992
6	6	0.91	*	lcl|NZ_CP033110.1_prot_WP_000972684.1_2598	*	lcl|NC_021733.1_prot_WP_020752933.1_1252	lcl|NC_020547.2_prot_WP_000972682.1_1121	lcl|NC_017847.1_prot_WP_000972689.1_2508	lcl|NZ_AP013357.1_prot_WP_000972689.1_2646	*	lcl|NC_018706.1_prot_WP_000972689.1_1518
6	6	0.904	lcl|CP007577.1_prot_AHX64692.1_1025	lcl|NZ_CP033110.1_prot_WP_005135424.1_2303	*	*	*	lcl|NC_017847.1_prot_WP_000766519.1_2280	lcl|NZ_AP013357.1_prot_WP_000766519.1_2445	lcl|CP006963.1_prot_AHJ92864.1_1406	lcl|NC_018706.1_prot_WP_000766519.1_1715
