# Species	Genes	Alg.-Conn.	A:5291.fasta	B_TZ1A828_OT.fasta	E:SW3.fasta	F:SW5.fasta	G:11222.fasta	L1:115.fasta	L1:440:LN.fasta	L2b:UCH-2.fasta
8	8	0.973	lcl|NC_020939.1_prot_WP_014316040.1_575	lcl|NC_012687.1_prot_WP_010725253.1_577	lcl|NC_017952.1_prot_WP_009872752.1_578	lcl|NC_017953.1_prot_WP_009872752.1_579	lcl|CP001888.1_prot_ADH19190.1_582	lcl|NC_020929.1_prot_WP_009873899.1_574	lcl|NC_020937.1_prot_WP_009873899.1_574	lcl|NC_020931.1_prot_WP_012263666.1_574
8	8	0.972	lcl|NC_020939.1_prot_WP_009871959.1_609	lcl|NC_012687.1_prot_WP_009871959.1_611	lcl|NC_017952.1_prot_WP_009873003.1_612	lcl|NC_017953.1_prot_WP_009873003.1_613	lcl|CP001888.1_prot_ADH19225.1_617	lcl|NC_020929.1_prot_WP_009873926.1_608	lcl|NC_020937.1_prot_WP_009873926.1_608	lcl|NC_020931.1_prot_WP_009873926.1_608
8	8	0.972	lcl|NC_020939.1_prot_WP_009871993.1_643	lcl|NC_012687.1_prot_WP_009871993.1_645	lcl|NC_017952.1_prot_WP_009872800.1_645	lcl|NC_017953.1_prot_WP_009872800.1_646	lcl|CP001888.1_prot_ADH19259.1_651	lcl|NC_020929.1_prot_WP_009873956.1_642	lcl|NC_020937.1_prot_WP_009873956.1_641	lcl|NC_020931.1_prot_WP_009873956.1_642
8	8	0.971	lcl|NC_020939.1_prot_A5291_RS00560_109	lcl|NC_012687.1_prot_CTB_RS00560_109	lcl|NC_017952.1_prot_ESW3_RS00555_109	lcl|NC_017953.1_prot_WP_009873046.1_109	lcl|CP001888.1_prot_ADH18716.1_108	lcl|NC_020929.1_prot_L1115_RS00555_109	lcl|NC_020937.1_prot_L1440_RS00555_109	lcl|NC_020931.1_prot_L2BUCH2_RS00555_109
8	8	0.971	lcl|NC_020939.1_prot_WP_009871488.1_144	lcl|NC_012687.1_prot_WP_009871488.1_145	lcl|NC_017952.1_prot_WP_009872408.1_144	lcl|NC_017953.1_prot_WP_009872408.1_144	lcl|CP001888.1_prot_ADH18751.1_143	lcl|NC_020929.1_prot_WP_015505662.1_144	lcl|NC_020937.1_prot_WP_015505662.1_144	lcl|NC_020931.1_prot_WP_009873590.1_144
8	8	0.971	lcl|NC_020939.1_prot_WP_009871583.1_238	lcl|NC_012687.1_prot_WP_009871583.1_240	lcl|NC_017952.1_prot_WP_009871583.1_240	lcl|NC_017953.1_prot_WP_009871583.1_241	lcl|CP001888.1_prot_ADH18846.1_238	lcl|NC_020929.1_prot_WP_009873663.1_238	lcl|NC_020937.1_prot_WP_009873663.1_237	lcl|NC_020931.1_prot_WP_009873663.1_238
8	8	0.971	lcl|NC_020939.1_prot_WP_009871680.1_335	lcl|NC_012687.1_prot_WP_009871680.1_337	lcl|NC_017952.1_prot_WP_014541762.1_338	lcl|NC_017953.1_prot_WP_009873109.1_339	lcl|CP001888.1_prot_ADH18944.1_336	lcl|NC_020929.1_prot_WP_009871680.1_334	lcl|NC_020937.1_prot_WP_009871680.1_334	lcl|NC_020931.1_prot_WP_009871680.1_334
8	8	0.971	lcl|NC_020939.1_prot_WP_009872236.1_871	lcl|NC_012687.1_prot_WP_009872236.1_874	lcl|NC_017952.1_prot_WP_009872236.1_873	lcl|NC_017953.1_prot_WP_009872236.1_874	lcl|CP001888.1_prot_ADH19506.1_898	lcl|NC_020929.1_prot_WP_009873456.1_870	lcl|NC_020937.1_prot_WP_009873456.1_869	lcl|NC_020931.1_prot_WP_009873456.1_870
8	8	0.971	lcl|NC_020939.1_prot_WP_011324810.1_670	lcl|NC_012687.1_prot_WP_011324810.1_672	lcl|NC_017952.1_prot_WP_009872819.1_672	lcl|NC_017953.1_prot_WP_009872819.1_673	lcl|CP001888.1_prot_ADH19290.1_682	lcl|NC_020929.1_prot_WP_015505727.1_669	lcl|NC_020937.1_prot_WP_009873269.1_668	lcl|NC_020931.1_prot_WP_009873269.1_669
8	8	0.971	lcl|NC_020939.1_prot_WP_011324815.1_690	lcl|NC_012687.1_prot_WP_011324815.1_692	lcl|NC_017952.1_prot_WP_009872833.1_692	lcl|NC_017953.1_prot_WP_009872833.1_693	lcl|CP001888.1_prot_ADH19310.1_702	lcl|NC_020929.1_prot_WP_015505730.1_689	lcl|NC_020937.1_prot_WP_009873283.1_688	lcl|NC_020931.1_prot_WP_009873283.1_689
8	8	0.971	lcl|NC_020939.1_prot_WP_011324905.1_884	lcl|NC_012687.1_prot_WP_011324905.1_887	lcl|NC_017952.1_prot_WP_014541779.1_886	lcl|NC_017953.1_prot_WP_009873237.1_887	lcl|CP001888.1_prot_ADH19519.1_911	lcl|NC_020929.1_prot_WP_012263571.1_883	lcl|NC_020937.1_prot_WP_012263571.1_882	lcl|NC_020931.1_prot_WP_012263571.1_883
8	8	0.971	lcl|NC_020939.1_prot_WP_012728135.1_479	lcl|NC_012687.1_prot_WP_012728135.1_481	lcl|NC_017952.1_prot_WP_009872681.1_482	lcl|NC_017953.1_prot_WP_009872681.1_483	lcl|CP001888.1_prot_ADH19091.1_483	lcl|NC_020929.1_prot_WP_009873833.1_478	lcl|NC_020937.1_prot_WP_009873833.1_478	lcl|NC_020931.1_prot_WP_009873833.1_478
8	8	0.97	lcl|NC_020939.1_prot_WP_009871696.1_351	lcl|NC_012687.1_prot_WP_009871696.1_353	lcl|NC_017952.1_prot_WP_009871696.1_354	lcl|NC_017953.1_prot_WP_009871696.1_355	lcl|CP001888.1_prot_ADH18960.1_352	lcl|NC_020929.1_prot_WP_009873742.1_350	lcl|NC_020937.1_prot_WP_009873742.1_350	lcl|NC_020931.1_prot_WP_009873742.1_350
8	8	0.97	lcl|NC_020939.1_prot_WP_009872016.1_664	lcl|NC_012687.1_prot_WP_009872016.1_666	lcl|NC_017952.1_prot_WP_009872813.1_666	lcl|NC_017953.1_prot_WP_009872813.1_667	lcl|CP001888.1_prot_ADH19283.1_675	lcl|NC_020929.1_prot_WP_012263526.1_663	lcl|NC_020937.1_prot_WP_015505909.1_662	lcl|NC_020931.1_prot_WP_012263526.1_663
8	8	0.97	lcl|NC_020939.1_prot_WP_014315984.1_98	lcl|NC_012687.1_prot_WP_009871444.1_98	lcl|NC_017952.1_prot_WP_009871444.1_98	lcl|NC_017953.1_prot_WP_014736659.1_98	lcl|CP001888.1_prot_ADH18706.1_98	lcl|NC_020929.1_prot_WP_009873552.1_98	lcl|NC_020937.1_prot_WP_009873552.1_98	lcl|NC_020931.1_prot_WP_009873552.1_98
8	8	0.97	lcl|NC_020939.1_prot_WP_014316055.1_698	lcl|NC_012687.1_prot_WP_009872841.1_700	lcl|NC_017952.1_prot_WP_009872841.1_700	lcl|NC_017953.1_prot_WP_009872841.1_701	lcl|CP001888.1_prot_ADH19319.1_711	lcl|NC_020929.1_prot_WP_009873290.1_697	lcl|NC_020937.1_prot_WP_015505911.1_696	lcl|NC_020931.1_prot_WP_012263535.1_697
8	8	0.97	lcl|NC_020939.1_prot_WP_014316062.1_710	lcl|NC_012687.1_prot_WP_011324831.1_712	lcl|NC_017952.1_prot_WP_009872066.1_712	lcl|NC_017953.1_prot_WP_009872066.1_713	lcl|CP001888.1_prot_ADH19334.1_726	lcl|NC_020929.1_prot_WP_009872066.1_709	lcl|NC_020937.1_prot_WP_009872066.1_708	lcl|NC_020931.1_prot_WP_009872066.1_709
8	8	0.969	lcl|NC_020939.1_prot_WP_009871441.1_95	lcl|NC_012687.1_prot_WP_009871441.1_95	lcl|NC_017952.1_prot_WP_009871441.1_95	lcl|NC_017953.1_prot_WP_009871441.1_95	lcl|CP001888.1_prot_ADH18703.1_95	lcl|NC_020929.1_prot_WP_009873550.1_95	lcl|NC_020937.1_prot_WP_009873550.1_95	lcl|NC_020931.1_prot_WP_009873550.1_95
8	8	0.969	lcl|NC_020939.1_prot_WP_009871764.1_421	lcl|NC_012687.1_prot_WP_009871764.1_423	lcl|NC_017952.1_prot_WP_009872639.1_424	lcl|NC_017953.1_prot_WP_009872639.1_425	lcl|CP001888.1_prot_ADH19030.1_422	lcl|NC_020929.1_prot_WP_009872639.1_420	lcl|NC_020937.1_prot_WP_009872639.1_420	lcl|NC_020931.1_prot_WP_009872639.1_420
8	8	0.969	lcl|NC_020939.1_prot_WP_010725239.1_539	lcl|NC_012687.1_prot_WP_010725239.1_541	lcl|NC_017952.1_prot_WP_009872723.1_542	lcl|NC_017953.1_prot_WP_009872723.1_543	lcl|CP001888.1_prot_ADH19154.1_546	lcl|NC_020929.1_prot_WP_009873874.1_538	lcl|NC_020937.1_prot_WP_009873874.1_538	lcl|NC_020931.1_prot_WP_012263663.1_538
8	8	0.969	lcl|NC_020939.1_prot_WP_012728046.1_91	lcl|NC_012687.1_prot_WP_012728046.1_91	lcl|NC_017952.1_prot_WP_014541228.1_91	lcl|NC_017953.1_prot_WP_009873042.1_91	lcl|CP001888.1_prot_ADH18699.1_91	lcl|NC_020929.1_prot_WP_009873547.1_91	lcl|NC_020937.1_prot_WP_015505861.1_91	lcl|NC_020931.1_prot_WP_012263595.1_91
8	8	0.968	lcl|NC_020939.1_prot_WP_009871574.1_229	lcl|NC_012687.1_prot_WP_009871574.1_231	lcl|NC_017952.1_prot_WP_009871574.1_231	lcl|NC_017953.1_prot_WP_009871574.1_232	lcl|CP001888.1_prot_ADH18837.1_229	lcl|NC_020929.1_prot_WP_009873655.1_229	lcl|NC_020937.1_prot_WP_009873655.1_228	lcl|NC_020931.1_prot_WP_012263624.1_229
8	8	0.968	lcl|NC_020939.1_prot_WP_009871985.1_635	lcl|NC_012687.1_prot_WP_009871985.1_637	lcl|NC_017952.1_prot_WP_009873173.1_637	lcl|NC_017953.1_prot_WP_009873173.1_638	lcl|CP001888.1_prot_ADH19251.1_643	lcl|NC_020929.1_prot_WP_009873947.1_634	lcl|NC_020937.1_prot_WP_009873947.1_633	lcl|NC_020931.1_prot_WP_009873947.1_634
8	8	0.968	lcl|NC_020939.1_prot_WP_010725196.1_432	lcl|NC_012687.1_prot_WP_010725196.1_434	lcl|NC_017952.1_prot_WP_014736651.1_435	lcl|NC_017953.1_prot_WP_009872645.1_436	lcl|CP001888.1_prot_ADH19041.1_433	lcl|NC_020929.1_prot_WP_009872645.1_431	lcl|NC_020937.1_prot_WP_009872645.1_431	lcl|NC_020931.1_prot_WP_009872645.1_431
8	8	0.968	lcl|NC_020939.1_prot_WP_012728096.1_296	lcl|NC_012687.1_prot_WP_012728096.1_298	lcl|NC_017952.1_prot_WP_009872533.1_298	lcl|NC_017953.1_prot_WP_009873093.1_299	lcl|CP001888.1_prot_ADH18906.1_298	lcl|NC_020929.1_prot_WP_009873706.1_296	lcl|NC_020937.1_prot_WP_009873706.1_295	lcl|NC_020931.1_prot_WP_009873706.1_296
8	8	0.968	lcl|NC_020939.1_prot_WP_014316051.1_669	lcl|NC_012687.1_prot_WP_009872022.1_671	lcl|NC_017952.1_prot_WP_009872818.1_671	lcl|NC_017953.1_prot_WP_009872818.1_672	lcl|CP001888.1_prot_ADH19289.1_681	lcl|NC_020929.1_prot_WP_015505726.1_668	lcl|NC_020937.1_prot_WP_009873268.1_667	lcl|NC_020931.1_prot_WP_012263528.1_668
8	8	0.967	lcl|NC_020939.1_prot_WP_014315998.1_235	lcl|NC_012687.1_prot_WP_012728083.1_237	lcl|NC_017952.1_prot_WP_009871580.1_237	lcl|NC_017953.1_prot_WP_009871580.1_238	lcl|CP001888.1_prot_ADH18843.1_235	lcl|NC_020929.1_prot_WP_015505679.1_235	lcl|NC_020937.1_prot_WP_015505878.1_234	lcl|NC_020931.1_prot_WP_012263628.1_235
8	8	0.966	lcl|NC_020939.1_prot_WP_011324655.1_234	lcl|NC_012687.1_prot_WP_011324655.1_236	lcl|NC_017952.1_prot_WP_009871579.1_236	lcl|NC_017953.1_prot_WP_009871579.1_237	lcl|CP001888.1_prot_ADH18842.1_234	lcl|NC_020929.1_prot_WP_012263627.1_234	lcl|NC_020937.1_prot_WP_012263627.1_233	lcl|NC_020931.1_prot_WP_012263627.1_234
8	8	0.965	lcl|NC_020939.1_prot_WP_009871629.1_284	lcl|NC_012687.1_prot_WP_009871629.1_286	lcl|NC_017952.1_prot_WP_009872524.1_286	lcl|NC_017953.1_prot_WP_009872524.1_287	lcl|CP001888.1_prot_ADH18893.1_285	lcl|NC_020929.1_prot_WP_009873697.1_284	lcl|NC_020937.1_prot_WP_009873697.1_283	lcl|NC_020931.1_prot_WP_009873697.1_284
8	8	0.965	lcl|NC_020939.1_prot_WP_009871799.1_456	lcl|NC_012687.1_prot_WP_009871799.1_458	lcl|NC_017952.1_prot_WP_009871799.1_459	lcl|NC_017953.1_prot_WP_009871799.1_460	lcl|CP001888.1_prot_ADH19066.1_458	lcl|NC_020929.1_prot_WP_009873814.1_455	lcl|NC_020937.1_prot_WP_009873814.1_455	lcl|NC_020931.1_prot_WP_009873814.1_455
8	8	0.965	lcl|NC_020939.1_prot_WP_009872139.1_778	lcl|NC_012687.1_prot_WP_009872139.1_781	lcl|NC_017952.1_prot_WP_009872907.1_780	lcl|NC_017953.1_prot_WP_009872907.1_781	lcl|CP001888.1_prot_ADH19407.1_799	lcl|NC_020929.1_prot_WP_009873385.1_777	lcl|NC_020937.1_prot_WP_009873385.1_776	lcl|NC_020931.1_prot_WP_012263555.1_777
8	8	0.965	lcl|NC_020939.1_prot_WP_009872192.1_830	lcl|NC_012687.1_prot_WP_009872192.1_833	lcl|NC_017952.1_prot_WP_009872946.1_832	lcl|NC_017953.1_prot_WP_009872946.1_833	lcl|CP001888.1_prot_ADH19462.1_854	lcl|NC_020929.1_prot_WP_015505751.1_829	lcl|NC_020937.1_prot_WP_015505751.1_828	lcl|NC_020931.1_prot_WP_015505751.1_829
8	8	0.964	lcl|NC_020939.1_prot_WP_011324522.1_19	lcl|NC_012687.1_prot_WP_011324522.1_19	lcl|NC_017952.1_prot_WP_014541798.1_19	lcl|NC_017953.1_prot_WP_009872318.1_19	lcl|CP001888.1_prot_ADH18627.1_19	lcl|NC_020929.1_prot_WP_009873495.1_19	lcl|NC_020937.1_prot_WP_009873495.1_19	lcl|NC_020931.1_prot_WP_009873495.1_19
8	8	0.959	lcl|NC_020939.1_prot_WP_009871852.1_505	lcl|NC_012687.1_prot_WP_009871852.1_507	lcl|NC_017952.1_prot_WP_014541767.1_508	lcl|NC_017953.1_prot_WP_009871852.1_509	lcl|CP001888.1_prot_ADH19119.1_511	lcl|NC_020929.1_prot_WP_009873851.1_504	lcl|NC_020937.1_prot_WP_009873851.1_504	lcl|NC_020931.1_prot_WP_009873851.1_504
8	8	0.958	lcl|NC_020939.1_prot_WP_009871760.1_417	lcl|NC_012687.1_prot_WP_009871760.1_419	lcl|NC_017952.1_prot_WP_009872635.1_420	lcl|NC_017953.1_prot_WP_009872635.1_421	lcl|CP001888.1_prot_ADH19026.1_418	lcl|NC_020929.1_prot_WP_012263651.1_416	lcl|NC_020937.1_prot_WP_012263651.1_416	lcl|NC_020931.1_prot_WP_012263651.1_416
8	8	0.958	lcl|NC_020939.1_prot_WP_009871842.1_496	lcl|NC_012687.1_prot_WP_009871842.1_498	lcl|NC_017952.1_prot_WP_009871842.1_499	lcl|NC_017953.1_prot_WP_009871842.1_500	lcl|CP001888.1_prot_ADH19109.1_501	lcl|NC_020929.1_prot_WP_009873845.1_495	lcl|NC_020937.1_prot_WP_009873845.1_495	lcl|NC_020931.1_prot_WP_009873845.1_495
8	8	0.958	lcl|NC_020939.1_prot_WP_009872037.1_684	lcl|NC_012687.1_prot_WP_009872037.1_686	lcl|NC_017952.1_prot_WP_009872037.1_686	lcl|NC_017953.1_prot_WP_009872037.1_687	lcl|CP001888.1_prot_ADH19304.1_696	lcl|NC_020929.1_prot_WP_009873280.1_683	lcl|NC_020937.1_prot_WP_009873280.1_682	lcl|NC_020931.1_prot_WP_009873280.1_683
8	8	0.958	lcl|NC_020939.1_prot_WP_011324910.1_892	lcl|NC_012687.1_prot_WP_011324910.1_895	lcl|NC_017952.1_prot_WP_009872257.1_894	lcl|NC_017953.1_prot_WP_014736676.1_895	lcl|CP001888.1_prot_ADH19527.1_919	lcl|NC_020929.1_prot_WP_009873474.1_891	lcl|NC_020937.1_prot_WP_015505931.1_890	lcl|NC_020931.1_prot_WP_012263575.1_891
8	8	0.958	lcl|NC_020939.1_prot_WP_014315990.1_170	lcl|NC_012687.1_prot_WP_041200363.1_172	lcl|NC_017952.1_prot_WP_009873061.1_172	lcl|NC_017953.1_prot_WP_009873061.1_173	lcl|CP001888.1_prot_ADH18778.1_170	lcl|NC_020929.1_prot_WP_009873061.1_171	lcl|NC_020937.1_prot_WP_009873061.1_170	lcl|NC_020931.1_prot_WP_009873061.1_171
8	8	0.957	lcl|NC_020939.1_prot_WP_012728125.1_423	lcl|NC_012687.1_prot_WP_012728125.1_425	lcl|NC_017952.1_prot_WP_009872641.1_426	lcl|NC_017953.1_prot_WP_009872641.1_427	lcl|CP001888.1_prot_ADH19032.1_424	lcl|NC_020929.1_prot_WP_015505697.1_422	lcl|NC_020937.1_prot_WP_015505890.1_422	lcl|NC_020931.1_prot_WP_012263653.1_422
8	8	0.956	lcl|NC_020939.1_prot_WP_009871828.1_483	lcl|NC_012687.1_prot_WP_009871828.1_485	lcl|NC_017952.1_prot_ESW3_RS02515_486	lcl|NC_017953.1_prot_FSW5_RS02515_487	lcl|CP001888.1_prot_ADH19095.1_487	lcl|NC_020929.1_prot_WP_015505708.1_482	lcl|NC_020937.1_prot_WP_009873835.1_482	lcl|NC_020931.1_prot_WP_009873835.1_482
8	8	0.955	lcl|NC_020939.1_prot_WP_009871658.1_313	lcl|NC_012687.1_prot_WP_009871658.1_315	lcl|NC_017952.1_prot_WP_009872549.1_315	lcl|NC_017953.1_prot_WP_009872549.1_316	lcl|CP001888.1_prot_ADH18922.1_314	lcl|NC_020929.1_prot_WP_009873716.1_313	lcl|NC_020937.1_prot_WP_009873716.1_312	lcl|NC_020931.1_prot_WP_009873716.1_313
8	8	0.955	lcl|NC_020939.1_prot_WP_011324672.1_290	lcl|NC_012687.1_prot_WP_011324672.1_292	lcl|NC_017952.1_prot_WP_009873090.1_292	lcl|NC_017953.1_prot_WP_009873090.1_293	lcl|CP001888.1_prot_ADH18900.1_292	lcl|NC_020929.1_prot_WP_009873702.1_290	lcl|NC_020937.1_prot_WP_009873702.1_289	lcl|NC_020931.1_prot_WP_009873702.1_290
8	8	0.954	lcl|NC_020939.1_prot_WP_011324779.1_595	lcl|NC_012687.1_prot_WP_011324779.1_597	lcl|NC_017952.1_prot_WP_009873163.1_598	lcl|NC_017953.1_prot_WP_009873163.1_599	lcl|CP001888.1_prot_ADH19211.1_603	lcl|NC_020929.1_prot_WP_009873913.1_594	lcl|NC_020937.1_prot_WP_009873913.1_594	lcl|NC_020931.1_prot_WP_009873913.1_594
8	8	0.954	lcl|NC_020939.1_prot_WP_014316061.1_707	lcl|NC_012687.1_prot_WP_011324828.1_709	lcl|NC_017952.1_prot_WP_009872852.1_709	lcl|NC_017953.1_prot_WP_009872852.1_710	lcl|CP001888.1_prot_ADH19331.1_723	lcl|NC_020929.1_prot_WP_009872063.1_706	lcl|NC_020937.1_prot_WP_015505914.1_705	lcl|NC_020931.1_prot_WP_009872063.1_706
8	8	0.953	lcl|NC_020939.1_prot_WP_009871668.1_323	lcl|NC_012687.1_prot_WP_009871668.1_325	lcl|NC_017952.1_prot_WP_009872558.1_325	lcl|NC_017953.1_prot_WP_009873104.1_326	lcl|CP001888.1_prot_ADH18932.1_324	lcl|NC_020929.1_prot_WP_009873723.1_323	lcl|NC_020937.1_prot_WP_009873723.1_322	lcl|NC_020931.1_prot_WP_009873723.1_323
8	8	0.953	lcl|NC_020939.1_prot_WP_009872094.1_737	lcl|NC_012687.1_prot_WP_009872094.1_739	lcl|NC_017952.1_prot_WP_009872873.1_739	lcl|NC_017953.1_prot_WP_009872873.1_740	lcl|CP001888.1_prot_ADH19362.1_754	lcl|NC_020929.1_prot_WP_009873321.1_736	lcl|NC_020937.1_prot_WP_009873321.1_735	lcl|NC_020931.1_prot_WP_012263547.1_736
8	8	0.953	lcl|NC_020939.1_prot_WP_014316045.1_638	lcl|NC_012687.1_prot_WP_009871988.1_640	lcl|NC_017952.1_prot_WP_009872794.1_640	lcl|NC_017953.1_prot_WP_009872794.1_641	lcl|CP001888.1_prot_ADH19254.1_646	lcl|NC_020929.1_prot_WP_009873950.1_637	lcl|NC_020937.1_prot_WP_009873950.1_636	lcl|NC_020931.1_prot_WP_009873950.1_637
8	8	0.953	lcl|NC_020939.1_prot_WP_014316063.1_713	lcl|NC_012687.1_prot_WP_011324834.1_715	lcl|NC_017952.1_prot_WP_009872858.1_715	lcl|NC_017953.1_prot_WP_009872858.1_716	lcl|CP001888.1_prot_ADH19337.1_729	lcl|NC_020929.1_prot_WP_009873303.1_712	lcl|NC_020937.1_prot_WP_015505916.1_711	lcl|NC_020931.1_prot_WP_012263542.1_712
8	8	0.952	lcl|NC_020939.1_prot_WP_014316046.1_639	lcl|NC_012687.1_prot_WP_012728164.1_641	lcl|NC_017952.1_prot_WP_009872795.1_641	lcl|NC_017953.1_prot_WP_009872795.1_642	lcl|CP001888.1_prot_ADH19255.1_647	lcl|NC_020929.1_prot_WP_015505720.1_638	lcl|NC_020937.1_prot_WP_009873951.1_637	lcl|NC_020931.1_prot_WP_009873951.1_638
8	8	0.951	lcl|NC_020939.1_prot_A5291_RS00835_162	lcl|NC_012687.1_prot_CTB_RS00835_163	lcl|NC_017952.1_prot_WP_009873054.1_163	lcl|NC_017953.1_prot_WP_009873054.1_163	lcl|CP001888.1_prot_ADH18769.1_161	lcl|NC_020929.1_prot_L1115_RS00835_163	lcl|NC_020937.1_prot_L1440_RS00835_163	lcl|NC_020931.1_prot_L2BUCH2_RS00840_163
8	8	0.95	lcl|NC_020939.1_prot_WP_014316070.1_814	lcl|NC_012687.1_prot_WP_010725348.1_817	lcl|NC_017952.1_prot_WP_014541832.1_816	lcl|NC_017953.1_prot_WP_014541832.1_817	lcl|CP001888.1_prot_ADH19445.1_837	lcl|NC_020929.1_prot_WP_012263560.1_813	lcl|NC_020937.1_prot_WP_012263560.1_812	lcl|NC_020931.1_prot_WP_012263560.1_813
8	8	0.946	lcl|NC_020939.1_prot_WP_009871712.1_367	lcl|NC_012687.1_prot_WP_009871712.1_369	lcl|NC_017952.1_prot_WP_009872594.1_370	lcl|NC_017953.1_prot_WP_009872594.1_371	lcl|CP001888.1_prot_ADH18976.1_368	lcl|NC_020929.1_prot_WP_015505691.1_366	lcl|NC_020937.1_prot_WP_015505691.1_366	lcl|NC_020931.1_prot_WP_015505691.1_366
8	8	0.946	lcl|NC_020939.1_prot_WP_014316002.1_251	lcl|NC_012687.1_prot_WP_012728087.1_253	lcl|NC_017952.1_prot_WP_009872500.1_253	lcl|NC_017953.1_prot_WP_009872500.1_254	lcl|CP001888.1_prot_ADH18859.1_251	lcl|NC_020929.1_prot_WP_012263630.1_251	lcl|NC_020937.1_prot_WP_012263630.1_250	lcl|NC_020931.1_prot_WP_012263630.1_251
8	8	0.943	lcl|NC_020939.1_prot_WP_009871351.1_6	lcl|NC_012687.1_prot_WP_009871351.1_6	lcl|NC_017952.1_prot_WP_009871351.1_6	lcl|NC_017953.1_prot_WP_014541212.1_6	lcl|CP001888.1_prot_ADH18614.1_6	lcl|NC_020929.1_prot_WP_009873484.1_6	lcl|NC_020937.1_prot_WP_009873484.1_6	lcl|NC_020931.1_prot_WP_009872306.1_6
8	8	0.941	lcl|NC_020939.1_prot_WP_014316012.1_291	lcl|NC_012687.1_prot_WP_012727871.1_293	lcl|NC_017952.1_prot_WP_009872531.1_293	lcl|NC_017953.1_prot_WP_009873091.1_294	lcl|CP001888.1_prot_ADH18901.1_293	lcl|NC_020929.1_prot_WP_009873703.1_291	lcl|NC_020937.1_prot_WP_009873703.1_290	lcl|NC_020931.1_prot_WP_009873703.1_291
8	8	0.94	lcl|NC_020939.1_prot_WP_010725271.1_624	lcl|NC_012687.1_prot_WP_010725271.1_626	lcl|NC_017952.1_prot_WP_010725271.1_626	lcl|NC_017953.1_prot_WP_010725271.1_627	lcl|CP001888.1_prot_ADH19240.1_632	lcl|NC_020929.1_prot_WP_010725271.1_623	lcl|NC_020937.1_prot_WP_010725271.1_622	lcl|NC_020931.1_prot_WP_010725271.1_623
8	8	0.939	lcl|NC_020939.1_prot_A5291_RS00550_107	lcl|NC_012687.1_prot_CTB_RS00550_107	lcl|NC_017952.1_prot_WP_014541749.1_107	lcl|NC_017953.1_prot_WP_009873045.1_107	lcl|CP001888.1_prot_ADH18714.1_106	lcl|NC_020929.1_prot_WP_015505655.1_107	lcl|NC_020937.1_prot_WP_015505655.1_107	lcl|NC_020931.1_prot_WP_012263597.1_107
8	8	0.939	lcl|NC_020939.1_prot_WP_012727773.1_1	lcl|NC_012687.1_prot_WP_012728026.1_1	lcl|NC_017952.1_prot_WP_010724957.1_1	lcl|NC_017953.1_prot_WP_014541210.1_1	lcl|CP001888.1_prot_ADH18609.1_1	lcl|NC_020929.1_prot_WP_015505639.1_1	lcl|NC_020937.1_prot_WP_015505850.1_1	lcl|NC_020931.1_prot_WP_012263581.1_1
8	8	0.938	lcl|NC_020939.1_prot_WP_009872832.1_689	lcl|NC_012687.1_prot_WP_009872832.1_691	lcl|NC_017952.1_prot_WP_009872832.1_691	lcl|NC_017953.1_prot_WP_009872832.1_692	lcl|CP001888.1_prot_ADH19309.1_701	lcl|NC_020929.1_prot_WP_009873282.1_688	lcl|NC_020937.1_prot_WP_009873282.1_687	lcl|NC_020931.1_prot_WP_009873282.1_688
8	8	0.938	lcl|NC_020939.1_prot_WP_012728022.1_894	lcl|NC_012687.1_prot_WP_012728211.1_897	lcl|NC_017952.1_prot_WP_014541838.1_896	lcl|NC_017953.1_prot_WP_009873247.1_897	lcl|CP001888.1_prot_ADH19529.1_921	lcl|NC_020929.1_prot_WP_009873476.1_893	lcl|NC_020937.1_prot_WP_009873476.1_892	lcl|NC_020931.1_prot_WP_009873476.1_893
8	8	0.937	lcl|NC_020939.1_prot_WP_015505969.1_455	lcl|NC_012687.1_prot_WP_015505969.1_457	lcl|NC_017952.1_prot_WP_009873136.1_458	lcl|NC_017953.1_prot_WP_009873136.1_459	lcl|CP001888.1_prot_ADH19065.1_457	lcl|NC_020929.1_prot_WP_013984953.1_454	lcl|NC_020937.1_prot_WP_013984953.1_454	lcl|NC_020931.1_prot_WP_013984953.1_454
8	8	0.934	lcl|NC_020939.1_prot_WP_009871965.1_615	lcl|NC_012687.1_prot_WP_009871965.1_617	lcl|NC_017952.1_prot_WP_009872778.1_617	lcl|NC_017953.1_prot_WP_009872778.1_618	lcl|CP001888.1_prot_ADH19231.1_623	lcl|NC_020929.1_prot_WP_012263668.1_614	lcl|NC_020937.1_prot_WP_012263668.1_613	lcl|NC_020931.1_prot_WP_012263668.1_614
8	8	0.934	lcl|NC_020939.1_prot_WP_012728146.1_545	lcl|NC_012687.1_prot_WP_012728146.1_547	lcl|NC_017952.1_prot_WP_009872728.1_548	lcl|NC_017953.1_prot_WP_009872728.1_549	lcl|CP001888.1_prot_ADH19160.1_552	lcl|NC_020929.1_prot_WP_009873877.1_544	lcl|NC_020937.1_prot_WP_009873877.1_544	lcl|NC_020931.1_prot_WP_009873877.1_544
