# Species	Genes	Alg.-Conn.	A:363.fasta	D:SotonD1.fasta	D:SotonD5.fasta	E:150.fasta	L1:224.fasta	L2b:Ams5.fasta	L3:404:LN.fasta
7	7	0.964	lcl|NC_020966.1_prot_WP_014316035.1_528	lcl|NC_020967.1_prot_WP_009872714.1_531	lcl|NC_020943.1_prot_WP_009871875.1_530	lcl|CP001886.1_prot_ADH17294.1_533	lcl|NC_020973.1_prot_WP_009871875.1_527	lcl|NC_020936.1_prot_WP_012263662.1_526	lcl|NC_020974.1_prot_WP_009871875.1_527
7	7	0.963	lcl|NC_020966.1_prot_WP_012728096.1_297	lcl|NC_020967.1_prot_WP_009873093.1_299	lcl|NC_020943.1_prot_WP_009871642.1_298	lcl|CP001886.1_prot_ADH17062.1_301	lcl|NC_020973.1_prot_WP_009873706.1_296	lcl|NC_020936.1_prot_WP_009873706.1_296	lcl|NC_020974.1_prot_WP_009873706.1_296
7	7	0.963	lcl|NC_020966.1_prot_WP_014315993.1_216	lcl|NC_020967.1_prot_WP_009871560.1_218	lcl|NC_020943.1_prot_WP_009871560.1_217	lcl|CP001886.1_prot_ADH16978.1_217	lcl|NC_020973.1_prot_WP_009873644.1_215	lcl|NC_020936.1_prot_WP_009873644.1_215	lcl|NC_020974.1_prot_WP_015506608.1_215
7	7	0.962	lcl|NC_020966.1_prot_WP_009872139.1_779	lcl|NC_020967.1_prot_WP_009872907.1_781	lcl|NC_020943.1_prot_WP_009872139.1_781	lcl|CP001886.1_prot_ADH17559.1_798	lcl|NC_020973.1_prot_WP_009873385.1_780	lcl|NC_020936.1_prot_WP_012263555.1_777	lcl|NC_020974.1_prot_WP_009873385.1_777
7	7	0.961	lcl|NC_020966.1_prot_WP_011324779.1_596	lcl|NC_020967.1_prot_WP_009873163.1_599	lcl|NC_020943.1_prot_WP_009871944.1_598	lcl|CP001886.1_prot_ADH17363.1_602	lcl|NC_020973.1_prot_WP_009873913.1_595	lcl|NC_020936.1_prot_WP_009873913.1_594	lcl|NC_020974.1_prot_WP_009873913.1_595
7	7	0.96	lcl|NC_020966.1_prot_WP_009871574.1_230	lcl|NC_020967.1_prot_WP_009871574.1_232	lcl|NC_020943.1_prot_WP_009871574.1_231	lcl|CP001886.1_prot_ADH16992.1_231	lcl|NC_020973.1_prot_WP_009873655.1_229	lcl|NC_020936.1_prot_WP_012263624.1_229	lcl|NC_020974.1_prot_WP_009873655.1_229
7	7	0.959	lcl|NC_020966.1_prot_WP_015506319.1_158	lcl|NC_020967.1_prot_WP_009873052.1_158	lcl|NC_020943.1_prot_WP_010725099.1_158	lcl|CP001886.1_prot_ADH16923.1_162	lcl|NC_020973.1_prot_WP_015505669.1_159	lcl|NC_020936.1_prot_WP_012263612.1_159	lcl|NC_020974.1_prot_WP_009873603.1_159
7	7	0.958	lcl|NC_020966.1_prot_WP_009871760.1_418	lcl|NC_020967.1_prot_WP_009872635.1_421	lcl|NC_020943.1_prot_WP_009871760.1_419	lcl|CP001886.1_prot_ADH17180.1_419	lcl|NC_020973.1_prot_WP_012263651.1_417	lcl|NC_020936.1_prot_WP_012263651.1_416	lcl|NC_020974.1_prot_WP_012263651.1_417
7	7	0.958	lcl|NC_020966.1_prot_WP_009871842.1_497	lcl|NC_020967.1_prot_WP_009871842.1_500	lcl|NC_020943.1_prot_WP_009871842.1_499	lcl|CP001886.1_prot_ADH17262.1_501	lcl|NC_020973.1_prot_WP_009873845.1_496	lcl|NC_020936.1_prot_WP_009873845.1_495	lcl|NC_020974.1_prot_WP_009873845.1_496
7	7	0.958	lcl|NC_020966.1_prot_WP_009872037.1_685	lcl|NC_020967.1_prot_WP_009872037.1_687	lcl|NC_020943.1_prot_WP_009872037.1_687	lcl|CP001886.1_prot_ADH17457.1_696	lcl|NC_020973.1_prot_WP_009873280.1_684	lcl|NC_020936.1_prot_WP_009873280.1_683	lcl|NC_020974.1_prot_WP_009873280.1_683
7	7	0.958	lcl|NC_020966.1_prot_WP_012728046.1_91	lcl|NC_020967.1_prot_WP_009873042.1_91	lcl|NC_020943.1_prot_WP_009873042.1_91	lcl|CP001886.1_prot_ADH16855.1_94	lcl|NC_020973.1_prot_WP_009873547.1_91	lcl|NC_020936.1_prot_WP_012263595.1_91	lcl|NC_020974.1_prot_WP_015506599.1_91
7	7	0.957	lcl|NC_020966.1_prot_WP_009871658.1_314	lcl|NC_020967.1_prot_WP_009872549.1_316	lcl|NC_020943.1_prot_WP_010725156.1_315	lcl|CP001886.1_prot_ADH17078.1_317	lcl|NC_020973.1_prot_WP_009873716.1_313	lcl|NC_020936.1_prot_WP_009873716.1_313	lcl|NC_020974.1_prot_WP_015506614.1_313
7	7	0.957	lcl|NC_020966.1_prot_WP_011324655.1_235	lcl|NC_020967.1_prot_WP_009871579.1_237	lcl|NC_020943.1_prot_WP_009871579.1_236	lcl|CP001886.1_prot_ADH16997.1_236	lcl|NC_020973.1_prot_WP_012263627.1_234	lcl|NC_020936.1_prot_WP_012263627.1_234	lcl|NC_020974.1_prot_WP_012263627.1_234
7	7	0.956	lcl|NC_020966.1_prot_WP_009871852.1_506	lcl|NC_020967.1_prot_WP_009871852.1_509	lcl|NC_020943.1_prot_WP_009871852.1_508	lcl|CP001886.1_prot_ADH17271.1_510	lcl|NC_020973.1_prot_WP_009873851.1_505	lcl|NC_020936.1_prot_WP_009873851.1_504	lcl|NC_020974.1_prot_WP_009873851.1_505
7	7	0.956	lcl|NC_020966.1_prot_WP_014316063.1_714	lcl|NC_020967.1_prot_WP_009872858.1_716	lcl|NC_020943.1_prot_WP_010725304.1_716	lcl|CP001886.1_prot_ADH17488.1_727	lcl|NC_020973.1_prot_WP_009873303.1_713	lcl|NC_020936.1_prot_WP_012263542.1_712	lcl|NC_020974.1_prot_WP_015505916.1_712
7	7	0.955	lcl|NC_020966.1_prot_WP_014316061.1_708	lcl|NC_020967.1_prot_WP_009872852.1_710	lcl|NC_020943.1_prot_WP_009872063.1_710	lcl|CP001886.1_prot_ADH17481.1_720	lcl|NC_020973.1_prot_WP_009872063.1_707	lcl|NC_020936.1_prot_WP_009872063.1_706	lcl|NC_020974.1_prot_WP_015505914.1_706
7	7	0.954	lcl|NC_020966.1_prot_WP_009871828.1_484	lcl|NC_020967.1_prot_SOTOND1_RS02520_487	lcl|NC_020943.1_prot_WP_009871828.1_486	lcl|CP001886.1_prot_ADH17249.1_488	lcl|NC_020973.1_prot_WP_015505708.1_483	lcl|NC_020936.1_prot_WP_009873835.1_482	lcl|NC_020974.1_prot_WP_009873835.1_483
7	7	0.954	lcl|NC_020966.1_prot_WP_012728125.1_424	lcl|NC_020967.1_prot_WP_009872641.1_427	lcl|NC_020943.1_prot_WP_015506172.1_425	lcl|CP001886.1_prot_ADH17186.1_425	lcl|NC_020973.1_prot_WP_015505697.1_423	lcl|NC_020936.1_prot_WP_012263653.1_422	lcl|NC_020974.1_prot_WP_015506619.1_423
7	7	0.954	lcl|NC_020966.1_prot_WP_015506327.1_393	lcl|NC_020967.1_prot_WP_009871735.1_396	lcl|NC_020943.1_prot_WP_009871735.1_394	lcl|CP001886.1_prot_ADH17155.1_394	lcl|NC_020973.1_prot_WP_009873775.1_392	lcl|NC_020936.1_prot_WP_009873775.1_391	lcl|NC_020974.1_prot_WP_009873775.1_392
7	7	0.953	lcl|NC_020966.1_prot_WP_014316045.1_639	lcl|NC_020967.1_prot_WP_009872794.1_641	lcl|NC_020943.1_prot_WP_009871988.1_641	lcl|CP001886.1_prot_ADH17405.1_644	lcl|NC_020973.1_prot_WP_009873950.1_638	lcl|NC_020936.1_prot_WP_009873950.1_637	lcl|NC_020974.1_prot_WP_041198428.1_637
7	7	0.952	lcl|NC_020966.1_prot_WP_009871575.1_231	lcl|NC_020967.1_prot_WP_009873080.1_233	lcl|NC_020943.1_prot_WP_009873080.1_232	lcl|CP001886.1_prot_ADH16993.1_232	lcl|NC_020973.1_prot_WP_009873656.1_230	lcl|NC_020936.1_prot_WP_009873656.1_230	lcl|NC_020974.1_prot_WP_009873656.1_230
7	7	0.952	lcl|NC_020966.1_prot_WP_015506322.1_291	lcl|NC_020967.1_prot_WP_009873090.1_293	lcl|NC_020943.1_prot_WP_010725149.1_292	lcl|CP001886.1_prot_ADH17056.1_295	lcl|NC_020973.1_prot_WP_009873702.1_290	lcl|NC_020936.1_prot_WP_009873702.1_290	lcl|NC_020974.1_prot_WP_015506612.1_290
7	7	0.951	lcl|NC_020966.1_prot_WP_009871668.1_324	lcl|NC_020967.1_prot_WP_009873104.1_326	lcl|NC_020943.1_prot_WP_009871668.1_325	lcl|CP001886.1_prot_ADH17088.1_327	lcl|NC_020973.1_prot_WP_009873723.1_323	lcl|NC_020936.1_prot_WP_009873723.1_323	lcl|NC_020974.1_prot_WP_009873723.1_323
7	7	0.951	lcl|NC_020966.1_prot_WP_014316056.1_700	lcl|NC_020967.1_prot_WP_009873199.1_702	lcl|NC_020943.1_prot_WP_009872053.1_702	lcl|CP001886.1_prot_ADH17472.1_711	lcl|NC_020973.1_prot_WP_009873291.1_699	lcl|NC_020936.1_prot_WP_009873291.1_698	lcl|NC_020974.1_prot_WP_015506630.1_698
7	7	0.948	lcl|NC_020966.1_prot_A363_RS00305_60	lcl|NC_020967.1_prot_WP_009872354.1_60	lcl|NC_020943.1_prot_WP_010725013.1_60	lcl|CP001886.1_prot_ADH16823.1_62	lcl|NC_020973.1_prot_WP_015505648.1_60	lcl|NC_020936.1_prot_WP_009873527.1_60	lcl|NC_020974.1_prot_WP_015505648.1_60
7	7	0.948	lcl|NC_020966.1_prot_WP_009872094.1_738	lcl|NC_020967.1_prot_WP_009872873.1_740	lcl|NC_020943.1_prot_WP_009872094.1_740	lcl|CP001886.1_prot_ADH17513.1_752	lcl|NC_020973.1_prot_WP_009873321.1_737	lcl|NC_020936.1_prot_WP_012263547.1_736	lcl|NC_020974.1_prot_WP_009873321.1_736
7	7	0.946	lcl|NC_020966.1_prot_A363_RS00835_162	lcl|NC_020967.1_prot_WP_009873054.1_163	lcl|NC_020943.1_prot_WP_010725103.1_162	lcl|CP001886.1_prot_ADH16927.1_166	lcl|NC_020973.1_prot_L1224_RS00835_163	lcl|NC_020936.1_prot_L2BAMS5_RS00840_163	lcl|NC_020974.1_prot_L3404_RS00835_163
7	7	0.943	lcl|NC_020966.1_prot_WP_009871351.1_6	lcl|NC_020967.1_prot_WP_014541212.1_6	lcl|NC_020943.1_prot_WP_009871351.1_6	lcl|CP001886.1_prot_ADH16767.1_6	lcl|NC_020973.1_prot_WP_009873484.1_6	lcl|NC_020936.1_prot_WP_009872306.1_6	lcl|NC_020974.1_prot_WP_009873484.1_6
7	7	0.943	lcl|NC_020966.1_prot_WP_010725348.1_815	lcl|NC_020967.1_prot_WP_014541832.1_817	lcl|NC_020943.1_prot_WP_010725348.1_817	lcl|CP001886.1_prot_ADH17597.1_836	lcl|NC_020973.1_prot_WP_012263560.1_816	lcl|NC_020936.1_prot_WP_012263560.1_813	lcl|NC_020974.1_prot_WP_012263560.1_813
7	7	0.943	lcl|NC_020966.1_prot_WP_014316012.1_292	lcl|NC_020967.1_prot_WP_009873091.1_294	lcl|NC_020943.1_prot_WP_015506294.1_293	lcl|CP001886.1_prot_ADH17057.1_296	lcl|NC_020973.1_prot_WP_009873703.1_291	lcl|NC_020936.1_prot_WP_009873703.1_291	lcl|NC_020974.1_prot_WP_009873703.1_291
7	7	0.943	lcl|NC_020966.1_prot_WP_014316046.1_640	lcl|NC_020967.1_prot_WP_009872795.1_642	lcl|NC_020943.1_prot_WP_015506184.1_642	lcl|CP001886.1_prot_ADH17406.1_645	lcl|NC_020973.1_prot_WP_015505720.1_639	lcl|NC_020936.1_prot_WP_009873951.1_638	lcl|NC_020974.1_prot_WP_015506624.1_638
7	7	0.942	lcl|NC_020966.1_prot_WP_012727773.1_1	lcl|NC_020967.1_prot_WP_014541210.1_1	lcl|NC_020943.1_prot_WP_010724957.1_1	lcl|CP001886.1_prot_ADH16762.1_1	lcl|NC_020973.1_prot_WP_015506583.1_1	lcl|NC_020936.1_prot_WP_012263581.1_1	lcl|NC_020974.1_prot_WP_015506592.1_1
7	7	0.94	lcl|NC_020966.1_prot_WP_010725271.1_625	lcl|NC_020967.1_prot_WP_010725271.1_627	lcl|NC_020943.1_prot_WP_010725271.1_627	lcl|CP001886.1_prot_ADH17391.1_630	lcl|NC_020973.1_prot_WP_010725271.1_624	lcl|NC_020936.1_prot_WP_010725271.1_623	lcl|NC_020974.1_prot_WP_010725271.1_623
7	7	0.938	lcl|NC_020966.1_prot_WP_009872832.1_690	lcl|NC_020967.1_prot_WP_009872832.1_692	lcl|NC_020943.1_prot_WP_009872042.1_692	lcl|CP001886.1_prot_ADH17462.1_701	lcl|NC_020973.1_prot_WP_009873282.1_689	lcl|NC_020936.1_prot_WP_009873282.1_688	lcl|NC_020974.1_prot_WP_009873282.1_688
7	7	0.938	lcl|NC_020966.1_prot_WP_014540979.1_252	lcl|NC_020967.1_prot_WP_009872500.1_254	lcl|NC_020943.1_prot_WP_010725138.1_253	lcl|CP001886.1_prot_ADH17015.1_254	lcl|NC_020973.1_prot_WP_012263630.1_251	lcl|NC_020936.1_prot_WP_012263630.1_251	lcl|NC_020974.1_prot_WP_012263630.1_251
7	7	0.936	lcl|NC_020966.1_prot_WP_015505969.1_456	lcl|NC_020967.1_prot_WP_009873136.1_459	lcl|NC_020943.1_prot_WP_009872660.1_457	lcl|CP001886.1_prot_ADH17218.1_457	lcl|NC_020973.1_prot_WP_013984953.1_455	lcl|NC_020936.1_prot_WP_013984953.1_454	lcl|NC_020974.1_prot_WP_013984953.1_455
7	7	0.935	lcl|NC_020966.1_prot_A363_RS00550_107	lcl|NC_020967.1_prot_WP_009873045.1_107	lcl|NC_020943.1_prot_WP_010725058.1_107	lcl|CP001886.1_prot_ADH16870.1_109	lcl|NC_020973.1_prot_WP_015505655.1_107	lcl|NC_020936.1_prot_WP_012263597.1_107	lcl|NC_020974.1_prot_WP_015506601.1_107
7	7	0.931	lcl|NC_020966.1_prot_WP_009871965.1_616	lcl|NC_020967.1_prot_WP_009872778.1_618	lcl|NC_020943.1_prot_WP_009871965.1_618	lcl|CP001886.1_prot_ADH17382.1_621	lcl|NC_020973.1_prot_WP_012263668.1_615	lcl|NC_020936.1_prot_WP_012263668.1_614	lcl|NC_020974.1_prot_WP_012263668.1_614
7	7	0.931	lcl|NC_020966.1_prot_WP_011324886.1_857	lcl|NC_020967.1_prot_WP_014541835.1_860	lcl|NC_020943.1_prot_WP_010725362.1_859	lcl|CP001886.1_prot_ADH17643.1_882	lcl|NC_020973.1_prot_WP_009873444.1_858	lcl|NC_020936.1_prot_WP_009873444.1_855	lcl|NC_020974.1_prot_WP_009873444.1_855
7	7	0.93	lcl|NC_020966.1_prot_WP_009872019.1_668	lcl|NC_020967.1_prot_WP_015506450.1_670	lcl|NC_020943.1_prot_WP_010725290.1_670	lcl|CP001886.1_prot_ADH17438.1_677	lcl|NC_020973.1_prot_WP_009873265.1_667	lcl|NC_020936.1_prot_WP_009873265.1_666	lcl|NC_020974.1_prot_WP_009873265.1_666
7	7	0.927	lcl|NC_020966.1_prot_WP_009872121.1_763	lcl|NC_020967.1_prot_WP_009872893.1_765	lcl|NC_020943.1_prot_WP_009872121.1_765	lcl|CP001886.1_prot_ADH17541.1_780	lcl|NC_020973.1_prot_WP_009873344.1_763	lcl|NC_020936.1_prot_WP_009873344.1_761	lcl|NC_020974.1_prot_WP_009873344.1_761
7	7	0.927	lcl|NC_020966.1_prot_WP_012728022.1_895	lcl|NC_020967.1_prot_WP_009873247.1_898	lcl|NC_020943.1_prot_WP_015506315.1_897	lcl|CP001886.1_prot_ADH17682.1_921	lcl|NC_020973.1_prot_WP_009873476.1_896	lcl|NC_020936.1_prot_WP_009873476.1_893	lcl|NC_020974.1_prot_WP_015506644.1_893
7	7	0.921	lcl|NC_020966.1_prot_WP_015506328.1_423	lcl|NC_020967.1_prot_WP_009872640.1_426	lcl|NC_020943.1_prot_WP_010725191.1_424	lcl|CP001886.1_prot_ADH17185.1_424	lcl|NC_020973.1_prot_WP_015505696.1_422	lcl|NC_020936.1_prot_WP_012263652.1_421	lcl|NC_020974.1_prot_WP_015506618.1_422
7	7	0.92	lcl|NC_020966.1_prot_WP_009871465.1_120	lcl|NC_020967.1_prot_WP_009872389.1_120	lcl|NC_020943.1_prot_WP_009871465.1_120	lcl|CP001886.1_prot_ADH16884.1_123	lcl|NC_020973.1_prot_WP_015505658.1_120	lcl|NC_020936.1_prot_WP_012263601.1_120	lcl|NC_020974.1_prot_WP_015505658.1_120
7	7	0.92	lcl|NC_020966.1_prot_WP_014541647.1_495	lcl|NC_020967.1_prot_WP_009872694.1_498	lcl|NC_020943.1_prot_WP_009872694.1_497	lcl|CP001886.1_prot_ADH17260.1_499	lcl|NC_020973.1_prot_WP_009873843.1_494	lcl|NC_020936.1_prot_WP_009873843.1_493	lcl|NC_020974.1_prot_WP_009873843.1_494
7	7	0.917	lcl|NC_020966.1_prot_WP_011324897.1_877	lcl|NC_020967.1_prot_WP_009872978.1_880	lcl|NC_020943.1_prot_WP_010725369.1_879	lcl|CP001886.1_prot_ADH17664.1_903	lcl|NC_020973.1_prot_WP_009873458.1_878	lcl|NC_020936.1_prot_WP_009873458.1_875	lcl|NC_020974.1_prot_WP_009873458.1_875
7	7	0.907	lcl|NC_020966.1_prot_WP_012728056.1_146	lcl|NC_020967.1_prot_WP_009872409.1_146	lcl|NC_020943.1_prot_WP_010725090.1_146	lcl|CP001886.1_prot_ADH16911.1_150	lcl|NC_020973.1_prot_WP_015505663.1_146	lcl|NC_020936.1_prot_WP_012263608.1_146	lcl|NC_020974.1_prot_WP_015505866.1_146
7	7	0.902	lcl|NC_020966.1_prot_WP_011324915.1_898	lcl|NC_020967.1_prot_WP_009873248.1_901	lcl|NC_020943.1_prot_WP_010725378.1_900	lcl|CP001886.1_prot_ADH17685.1_924	lcl|NC_020973.1_prot_WP_015505759.1_899	lcl|NC_020936.1_prot_WP_012263579.1_896	lcl|NC_020974.1_prot_WP_015506646.1_896
7	7	0.901	lcl|NC_020966.1_prot_A363_RS00555_108	lcl|NC_020967.1_prot_WP_009872378.1_108	lcl|NC_020943.1_prot_WP_009872378.1_108	lcl|CP001886.1_prot_ADH16871.1_110	lcl|NC_020973.1_prot_L1224_RS00550_108	lcl|NC_020936.1_prot_L2BAMS5_RS00550_108	lcl|NC_020974.1_prot_L3404_RS00550_108
7	7	0.9	lcl|NC_020966.1_prot_WP_009871357.1_12	lcl|NC_020967.1_prot_WP_009873007.1_12	lcl|NC_020943.1_prot_WP_009871357.1_12	lcl|CP001886.1_prot_ADH16773.1_12	lcl|NC_020973.1_prot_WP_009873488.1_12	lcl|NC_020936.1_prot_WP_015505846.1_12	lcl|NC_020974.1_prot_WP_009873488.1_12
7	7	0.896	lcl|NC_020966.1_prot_WP_011324578.1_118	lcl|NC_020967.1_prot_WP_009872387.1_118	lcl|NC_020943.1_prot_WP_010725071.1_118	lcl|CP001886.1_prot_ADH16882.1_121	lcl|NC_020973.1_prot_WP_009873571.1_118	lcl|NC_020936.1_prot_WP_009873571.1_118	lcl|NC_020974.1_prot_WP_015506602.1_118
7	7	0.896	lcl|NC_020966.1_prot_WP_012728146.1_546	lcl|NC_020967.1_prot_WP_041200545.1_549	lcl|NC_020943.1_prot_WP_009871893.1_548	lcl|CP001886.1_prot_ADH17312.1_551	lcl|NC_020973.1_prot_WP_009873877.1_545	lcl|NC_020936.1_prot_WP_009873877.1_544	lcl|NC_020974.1_prot_WP_009873877.1_545
7	7	0.896	lcl|NC_020966.1_prot_WP_015505948.1_121	lcl|NC_020967.1_prot_WP_014541236.1_121	lcl|NC_020943.1_prot_WP_009871466.1_121	lcl|CP001886.1_prot_ADH16885.1_124	lcl|NC_020973.1_prot_WP_015505659.1_121	lcl|NC_020936.1_prot_WP_015505777.1_121	lcl|NC_020974.1_prot_WP_015505659.1_121
7	7	0.896	lcl|NC_020966.1_prot_WP_015506331.1_638	lcl|NC_020967.1_prot_WP_009872793.1_640	lcl|NC_020943.1_prot_WP_010725276.1_640	lcl|CP001886.1_prot_ADH17404.1_643	lcl|NC_020973.1_prot_WP_009873949.1_637	lcl|NC_020936.1_prot_WP_009873949.1_636	lcl|NC_020974.1_prot_WP_009873949.1_636
7	7	0.895	lcl|NC_020966.1_prot_WP_010725203.1_473	lcl|NC_020967.1_prot_WP_100059501.1_476	lcl|NC_020943.1_prot_WP_010725203.1_475	lcl|CP001886.1_prot_ADH17238.1_477	lcl|NC_020973.1_prot_WP_193353686.1_472	lcl|NC_020936.1_prot_WP_193353686.1_471	lcl|NC_020974.1_prot_WP_193353686.1_472
7	7	0.895	lcl|NC_020966.1_prot_WP_014316076.1_894	lcl|NC_020967.1_prot_WP_009873246.1_897	lcl|NC_020943.1_prot_WP_009872258.1_896	lcl|CP001886.1_prot_ADH17681.1_920	lcl|NC_020973.1_prot_WP_009873475.1_895	lcl|NC_020936.1_prot_WP_012263576.1_892	lcl|NC_020974.1_prot_WP_015506643.1_892
7	7	0.894	lcl|NC_020966.1_prot_WP_009871569.1_225	lcl|NC_020967.1_prot_WP_009871569.1_227	lcl|NC_020943.1_prot_WP_009871569.1_226	lcl|CP001886.1_prot_ADH16987.1_226	lcl|NC_020973.1_prot_WP_012263621.1_224	lcl|NC_020936.1_prot_WP_012263621.1_224	lcl|NC_020974.1_prot_WP_012263621.1_224
7	7	0.893	lcl|NC_020966.1_prot_WP_009871347.1_2	lcl|NC_020967.1_prot_WP_009871347.1_2	lcl|NC_020943.1_prot_WP_009871347.1_2	lcl|CP001886.1_prot_ADH16763.1_2	lcl|NC_020973.1_prot_WP_009873483.1_2	lcl|NC_020936.1_prot_WP_009873483.1_2	lcl|NC_020974.1_prot_WP_009873483.1_2
7	7	0.893	lcl|NC_020966.1_prot_WP_080019586.1_229	lcl|NC_020967.1_prot_WP_010725129.1_231	lcl|NC_020943.1_prot_WP_010725129.1_230	lcl|CP001886.1_prot_ADH16991.1_230	lcl|NC_020973.1_prot_WP_009873654.1_228	lcl|NC_020936.1_prot_WP_009873654.1_228	lcl|NC_020974.1_prot_WP_009873654.1_228
7	7	0.892	lcl|NC_020966.1_prot_WP_011324736.1_455	lcl|NC_020967.1_prot_WP_009873135.1_458	lcl|NC_020943.1_prot_WP_009872659.1_456	lcl|CP001886.1_prot_ADH17217.1_456	lcl|NC_020973.1_prot_WP_015505703.1_454	lcl|NC_020936.1_prot_WP_009873812.1_453	lcl|NC_020974.1_prot_WP_015505893.1_454
7	7	0.891	lcl|NC_020966.1_prot_WP_012728050.1_119	lcl|NC_020967.1_prot_WP_014541804.1_119	lcl|NC_020943.1_prot_WP_010725072.1_119	lcl|CP001886.1_prot_ADH16883.1_122	lcl|NC_020973.1_prot_WP_009873572.1_119	lcl|NC_020936.1_prot_WP_012263600.1_119	lcl|NC_020974.1_prot_WP_009873572.1_119
7	7	0.887	lcl|NC_020966.1_prot_WP_009871514.1_170	lcl|NC_020967.1_prot_WP_009871514.1_172	lcl|NC_020943.1_prot_WP_009871514.1_171	lcl|CP001886.1_prot_ADH16934.1_173	lcl|NC_020973.1_prot_WP_041197742.1_170	lcl|NC_020936.1_prot_WP_041197742.1_170	lcl|NC_020974.1_prot_WP_232502104.1_170
7	7	0.886	lcl|NC_020966.1_prot_WP_012728200.1_847	lcl|NC_020967.1_prot_WP_041199416.1_849	lcl|NC_020943.1_prot_WP_009872209.1_849	lcl|CP001886.1_prot_ADH17632.1_871	lcl|NC_020973.1_prot_WP_009873435.1_848	lcl|NC_020936.1_prot_WP_009873435.1_845	lcl|NC_020974.1_prot_WP_009873435.1_845
7	7	0.883	lcl|NC_020966.1_prot_A363_RS03205_608	lcl|NC_020967.1_prot_SOTOND1_RS03175_611	lcl|NC_020943.1_prot_SOTOND5_RS03175_610	lcl|CP001886.1_prot_ADH17376.1_615	lcl|NC_020973.1_prot_L1224_RS03145_607	lcl|NC_020936.1_prot_L2BAMS5_RS03140_606	lcl|NC_020974.1_prot_L3404_RS03140_607
7	7	0.882	lcl|NC_020966.1_prot_WP_009871959.1_610	lcl|NC_020967.1_prot_WP_009873003.1_613	lcl|NC_020943.1_prot_WP_009871959.1_612	lcl|CP001886.1_prot_ADH17377.1_616	lcl|NC_020973.1_prot_WP_009873926.1_609	lcl|NC_020936.1_prot_WP_009873926.1_608	lcl|NC_020974.1_prot_WP_009873926.1_609
7	7	0.882	lcl|NC_020966.1_prot_WP_011324860.1_788	lcl|NC_020967.1_prot_WP_009873210.1_790	lcl|NC_020943.1_prot_WP_010725337.1_790	lcl|CP001886.1_prot_ADH17568.1_807	lcl|NC_020973.1_prot_WP_015505744.1_789	lcl|NC_020936.1_prot_WP_012263556.1_786	lcl|NC_020974.1_prot_WP_009873389.1_786
7	7	0.882	lcl|NC_020966.1_prot_WP_014315995.1_226	lcl|NC_020967.1_prot_WP_009873077.1_228	lcl|NC_020943.1_prot_WP_015506292.1_227	lcl|CP001886.1_prot_ADH16988.1_227	lcl|NC_020973.1_prot_WP_012263622.1_225	lcl|NC_020936.1_prot_WP_012263622.1_225	lcl|NC_020974.1_prot_WP_015505877.1_225
7	7	0.881	lcl|NC_020966.1_prot_WP_011324622.1_180	lcl|NC_020967.1_prot_WP_009871524.1_182	lcl|NC_020943.1_prot_WP_009871524.1_181	lcl|CP001886.1_prot_ADH16942.1_181	lcl|NC_020973.1_prot_WP_009873618.1_179	lcl|NC_020936.1_prot_WP_015505847.1_179	lcl|NC_020974.1_prot_WP_009873618.1_179
7	7	0.878	lcl|NC_020966.1_prot_WP_013984810.1_586	lcl|NC_020967.1_prot_WP_013984810.1_589	lcl|NC_020943.1_prot_WP_013984810.1_588	lcl|CP001886.1_prot_ADH17353.1_592	lcl|NC_020973.1_prot_WP_013984810.1_585	lcl|NC_020936.1_prot_WP_013984810.1_584	lcl|NC_020974.1_prot_WP_013984810.1_585
7	7	0.871	lcl|NC_020966.1_prot_WP_010725170.1_366	lcl|NC_020967.1_prot_WP_009872592.1_369	lcl|NC_020943.1_prot_WP_010725170.1_367	lcl|CP001886.1_prot_ADH17130.1_369	lcl|NC_020973.1_prot_L1224_RS01880_365	lcl|NC_020936.1_prot_L2BAMS5_RS01880_364	lcl|NC_020974.1_prot_L3404_RS01880_365
7	7	0.871	lcl|NC_020966.1_prot_WP_014315997.1_232	lcl|NC_020967.1_prot_WP_009873081.1_234	lcl|NC_020943.1_prot_WP_010725130.1_233	lcl|CP001886.1_prot_ADH16994.1_233	lcl|NC_020973.1_prot_WP_012263625.1_231	lcl|NC_020936.1_prot_WP_012263625.1_231	lcl|NC_020974.1_prot_WP_009873657.1_231
7	7	0.87	lcl|NC_020966.1_prot_WP_014316077.1_896	lcl|NC_020967.1_prot_WP_009872989.1_899	lcl|NC_020943.1_prot_WP_009872989.1_898	lcl|CP001886.1_prot_ADH17683.1_922	lcl|NC_020973.1_prot_WP_009873477.1_897	lcl|NC_020936.1_prot_WP_012263577.1_894	lcl|NC_020974.1_prot_WP_009873477.1_894
7	7	0.869	lcl|NC_020966.1_prot_WP_012728165.1_641	lcl|NC_020967.1_prot_WP_009873175.1_643	lcl|NC_020943.1_prot_WP_010725278.1_643	lcl|CP001886.1_prot_ADH17408.1_647	lcl|NC_020973.1_prot_WP_015505721.1_640	lcl|NC_020936.1_prot_WP_012263673.1_639	lcl|NC_020974.1_prot_WP_015506625.1_639
