# Species	Genes	Alg.-Conn.	A:363.fasta	A:5291.fasta	A:HAR-13.fasta	B_TZ1A828_OT.fasta	D:SotonD5.fasta	D:SotonD6.fasta	G:11074.fasta	G:11222.fasta	G:9301.fasta	G:9768.fasta	G:SotonG1.fasta	K:SotonK1.fasta
12	12	0.957	lcl|NC_020966.1_prot_WP_009871534.1_190	lcl|NC_020939.1_prot_WP_009871534.1_189	lcl|NC_007429.1_prot_WP_009871534.1_193	lcl|NC_012687.1_prot_WP_009871534.1_191	lcl|NC_020943.1_prot_WP_010725115.1_191	lcl|NC_020968.1_prot_WP_009871534.1_192	lcl|CP001889.1_prot_ADH19724.1_189	lcl|CP001888.1_prot_ADH18797.1_189	lcl|CP001930.1_prot_ADH96820.1_189	lcl|CP001887.1_prot_ADH17877.1_189	lcl|HE601807.1_prot_CCP57751.1_186	lcl|NC_020965.1_prot_WP_009871534.1_191
12	12	0.957	lcl|NC_020966.1_prot_WP_009871965.1_616	lcl|NC_020939.1_prot_WP_009871965.1_615	lcl|NC_007429.1_prot_WP_011324787.1_619	lcl|NC_012687.1_prot_WP_009871965.1_617	lcl|NC_020943.1_prot_WP_009871965.1_618	lcl|NC_020968.1_prot_WP_009871965.1_619	lcl|CP001889.1_prot_ADH20154.1_619	lcl|CP001888.1_prot_ADH19231.1_623	lcl|CP001930.1_prot_ADH97253.1_622	lcl|CP001887.1_prot_ADH18307.1_619	lcl|HE601807.1_prot_CCP58174.1_609	lcl|NC_020965.1_prot_WP_015506404.1_618
12	12	0.957	lcl|NC_020966.1_prot_WP_009872019.1_668	lcl|NC_020939.1_prot_WP_009872019.1_667	lcl|NC_007429.1_prot_WP_009872019.1_671	lcl|NC_012687.1_prot_WP_009872019.1_669	lcl|NC_020943.1_prot_WP_010725290.1_670	lcl|NC_020968.1_prot_WP_010725290.1_671	lcl|CP001889.1_prot_ADH20208.1_673	lcl|CP001888.1_prot_ADH19286.1_678	lcl|CP001930.1_prot_ADH97307.1_676	lcl|CP001887.1_prot_ADH18361.1_673	lcl|HE601807.1_prot_CCP58226.1_661	lcl|NC_020965.1_prot_WP_009872019.1_670
12	12	0.957	lcl|NC_020966.1_prot_WP_009872586.1_359	lcl|NC_020939.1_prot_WP_009872586.1_358	lcl|NC_007429.1_prot_WP_009872586.1_362	lcl|NC_012687.1_prot_WP_009872586.1_360	lcl|NC_020943.1_prot_WP_009871703.1_360	lcl|NC_020968.1_prot_WP_009872586.1_361	lcl|CP001889.1_prot_ADH19892.1_357	lcl|CP001888.1_prot_ADH18967.1_359	lcl|CP001930.1_prot_ADH96988.1_357	lcl|CP001887.1_prot_ADH18045.1_357	lcl|HE601807.1_prot_CCP57920.1_355	lcl|NC_020965.1_prot_WP_009872586.1_360
12	12	0.957	lcl|NC_020966.1_prot_WP_010725075.1_123	lcl|NC_020939.1_prot_WP_010725075.1_123	lcl|NC_007429.1_prot_WP_010725075.1_124	lcl|NC_012687.1_prot_WP_010725075.1_124	lcl|NC_020943.1_prot_WP_010725075.1_123	lcl|NC_020968.1_prot_WP_010725075.1_124	lcl|CP001889.1_prot_ADH19658.1_123	lcl|CP001888.1_prot_ADH18730.1_122	lcl|CP001930.1_prot_ADH96754.1_123	lcl|CP001887.1_prot_ADH17811.1_123	lcl|HE601807.1_prot_CCP57684.1_119	lcl|NC_020965.1_prot_WP_162470482.1_123
12	12	0.957	lcl|NC_020966.1_prot_WP_011324565.1_97	lcl|NC_020939.1_prot_WP_011324565.1_97	lcl|NC_007429.1_prot_WP_011324565.1_97	lcl|NC_012687.1_prot_WP_011324565.1_97	lcl|NC_020943.1_prot_WP_009871443.1_97	lcl|NC_020968.1_prot_WP_009871443.1_98	lcl|CP001889.1_prot_ADH19633.1_98	lcl|CP001888.1_prot_ADH18705.1_97	lcl|CP001930.1_prot_ADH96729.1_98	lcl|CP001887.1_prot_ADH17786.1_98	lcl|HE601807.1_prot_CCP57658.1_93	lcl|NC_020965.1_prot_WP_009871443.1_97
12	12	0.957	lcl|NC_020966.1_prot_WP_012727837.1_197	lcl|NC_020939.1_prot_WP_012727837.1_196	lcl|NC_007429.1_prot_WP_011324631.1_200	lcl|NC_012687.1_prot_WP_012727837.1_198	lcl|NC_020943.1_prot_WP_010725118.1_198	lcl|NC_020968.1_prot_WP_010725118.1_199	lcl|CP001889.1_prot_ADH19731.1_196	lcl|CP001888.1_prot_ADH18804.1_196	lcl|CP001930.1_prot_ADH96827.1_196	lcl|CP001887.1_prot_ADH17884.1_196	lcl|HE601807.1_prot_CCP57758.1_193	lcl|NC_020965.1_prot_WP_010725118.1_198
12	12	0.957	lcl|NC_020966.1_prot_WP_012727902.1_402	lcl|NC_020939.1_prot_WP_012727902.1_401	lcl|NC_007429.1_prot_WP_011324718.1_405	lcl|NC_012687.1_prot_WP_012727902.1_403	lcl|NC_020943.1_prot_WP_009871744.1_403	lcl|NC_020968.1_prot_WP_009872622.1_404	lcl|CP001889.1_prot_ADH19934.1_399	lcl|CP001888.1_prot_ADH19009.1_401	lcl|CP001930.1_prot_ADH97031.1_400	lcl|CP001887.1_prot_ADH18087.1_399	lcl|HE601807.1_prot_CCP57962.1_397	lcl|NC_020965.1_prot_WP_015506395.1_403
12	12	0.957	lcl|NC_020966.1_prot_WP_012728031.1_18	lcl|NC_020939.1_prot_WP_012728031.1_18	lcl|NC_007429.1_prot_WP_011324521.1_18	lcl|NC_012687.1_prot_WP_012728031.1_18	lcl|NC_020943.1_prot_WP_010724985.1_18	lcl|NC_020968.1_prot_WP_010724985.1_18	lcl|CP001889.1_prot_ADH19553.1_18	lcl|CP001888.1_prot_ADH18626.1_18	lcl|CP001930.1_prot_ADH96649.1_18	lcl|CP001887.1_prot_ADH17706.1_18	lcl|HE601807.1_prot_CCP57583.1_18	lcl|NC_020965.1_prot_WP_010724985.1_18
12	12	0.957	lcl|NC_020966.1_prot_WP_012728149.1_553	lcl|NC_020939.1_prot_WP_012728149.1_552	lcl|NC_007429.1_prot_WP_009871900.1_556	lcl|NC_012687.1_prot_WP_012728149.1_554	lcl|NC_020943.1_prot_WP_010725246.1_555	lcl|NC_020968.1_prot_WP_010725246.1_555	lcl|CP001889.1_prot_ADH20091.1_556	lcl|CP001888.1_prot_ADH19167.1_559	lcl|CP001930.1_prot_ADH97188.1_557	lcl|CP001887.1_prot_ADH18243.1_555	lcl|HE601807.1_prot_CCP58111.1_546	lcl|NC_020965.1_prot_WP_010725246.1_555
12	12	0.957	lcl|NC_020966.1_prot_WP_015506322.1_291	lcl|NC_020939.1_prot_WP_011324672.1_290	lcl|NC_007429.1_prot_WP_011324672.1_294	lcl|NC_012687.1_prot_WP_011324672.1_292	lcl|NC_020943.1_prot_WP_010725149.1_292	lcl|NC_020968.1_prot_WP_010725149.1_293	lcl|CP001889.1_prot_ADH19826.1_291	lcl|CP001888.1_prot_ADH18900.1_292	lcl|CP001930.1_prot_ADH96922.1_291	lcl|CP001887.1_prot_ADH17979.1_291	lcl|HE601807.1_prot_CCP57851.1_286	lcl|NC_020965.1_prot_WP_015506386.1_292
12	12	0.956	lcl|NC_020966.1_prot_WP_009871429.1_82	lcl|NC_020939.1_prot_WP_009871429.1_82	lcl|NC_007429.1_prot_WP_009871429.1_82	lcl|NC_012687.1_prot_WP_009871429.1_82	lcl|NC_020943.1_prot_WP_009871429.1_82	lcl|NC_020968.1_prot_WP_009871429.1_82	lcl|CP001889.1_prot_ADH19619.1_84	lcl|CP001888.1_prot_ADH18692.1_84	lcl|CP001930.1_prot_ADH96715.1_84	lcl|CP001887.1_prot_ADH17772.1_84	lcl|HE601807.1_prot_CCP57644.1_79	lcl|NC_020965.1_prot_WP_009871429.1_82
12	12	0.956	lcl|NC_020966.1_prot_WP_009871884.1_537	lcl|NC_020939.1_prot_WP_009871884.1_536	lcl|NC_007429.1_prot_WP_009871884.1_540	lcl|NC_012687.1_prot_WP_009871884.1_538	lcl|NC_020943.1_prot_WP_009871884.1_539	lcl|NC_020968.1_prot_WP_009871884.1_539	lcl|CP001889.1_prot_ADH20075.1_540	lcl|CP001888.1_prot_ADH19151.1_543	lcl|CP001930.1_prot_ADH97172.1_541	lcl|CP001887.1_prot_ADH18227.1_539	lcl|HE601807.1_prot_CCP58095.1_530	lcl|NC_020965.1_prot_WP_009871884.1_539
12	12	0.956	lcl|NC_020966.1_prot_WP_009872238.1_874	lcl|NC_020939.1_prot_WP_009872238.1_873	lcl|NC_007429.1_prot_WP_009872238.1_879	lcl|NC_012687.1_prot_WP_009872238.1_876	lcl|NC_020943.1_prot_WP_009872238.1_876	lcl|NC_020968.1_prot_WP_015506498.1_878	lcl|CP001889.1_prot_ADH20427.1_892	lcl|CP001888.1_prot_ADH19508.1_900	lcl|CP001930.1_prot_ADH97525.1_894	lcl|CP001887.1_prot_ADH18581.1_893	lcl|HE601807.1_prot_CCP58430.1_865	lcl|NC_020965.1_prot_WP_009872238.1_876
12	12	0.956	lcl|NC_020966.1_prot_WP_009872832.1_690	lcl|NC_020939.1_prot_WP_009872832.1_689	lcl|NC_007429.1_prot_WP_009872832.1_693	lcl|NC_012687.1_prot_WP_009872832.1_691	lcl|NC_020943.1_prot_WP_009872042.1_692	lcl|NC_020968.1_prot_WP_009872042.1_693	lcl|CP001889.1_prot_ADH20232.1_697	lcl|CP001888.1_prot_ADH19309.1_701	lcl|CP001930.1_prot_ADH97330.1_699	lcl|CP001887.1_prot_ADH18385.1_697	lcl|HE601807.1_prot_CCP58248.1_683	lcl|NC_020965.1_prot_WP_009872042.1_692
12	12	0.956	lcl|NC_020966.1_prot_WP_009872834.1_692	lcl|NC_020939.1_prot_WP_009872834.1_691	lcl|NC_007429.1_prot_WP_009872834.1_695	lcl|NC_012687.1_prot_WP_009872834.1_693	lcl|NC_020943.1_prot_WP_009872044.1_694	lcl|NC_020968.1_prot_WP_015506490.1_695	lcl|CP001889.1_prot_ADH20234.1_699	lcl|CP001888.1_prot_ADH19311.1_703	lcl|CP001930.1_prot_ADH97332.1_701	lcl|CP001887.1_prot_ADH18387.1_699	lcl|HE601807.1_prot_CCP58250.1_685	lcl|NC_020965.1_prot_WP_009872044.1_694
12	12	0.956	lcl|NC_020966.1_prot_WP_009873778.1_401	lcl|NC_020939.1_prot_WP_009873778.1_400	lcl|NC_007429.1_prot_WP_009873778.1_404	lcl|NC_012687.1_prot_WP_009873778.1_402	lcl|NC_020943.1_prot_WP_009871743.1_402	lcl|NC_020968.1_prot_WP_009872621.1_403	lcl|CP001889.1_prot_ADH19933.1_398	lcl|CP001888.1_prot_ADH19008.1_400	lcl|CP001930.1_prot_ADH97030.1_399	lcl|CP001887.1_prot_ADH18086.1_398	lcl|HE601807.1_prot_CCP57961.1_396	lcl|NC_020965.1_prot_WP_009871743.1_402
12	12	0.956	lcl|NC_020966.1_prot_WP_011324527.1_27	lcl|NC_020939.1_prot_WP_011324527.1_27	lcl|NC_007429.1_prot_WP_011324527.1_27	lcl|NC_012687.1_prot_WP_011324527.1_27	lcl|NC_020943.1_prot_WP_009871373.1_27	lcl|NC_020968.1_prot_WP_009871373.1_27	lcl|CP001889.1_prot_ADH19563.1_28	lcl|CP001888.1_prot_ADH18636.1_28	lcl|CP001930.1_prot_ADH96659.1_28	lcl|CP001887.1_prot_ADH17716.1_28	lcl|HE601807.1_prot_CCP57592.1_27	lcl|NC_020965.1_prot_WP_009871373.1_27
12	12	0.956	lcl|NC_020966.1_prot_WP_012727972.1_704	lcl|NC_020939.1_prot_WP_012727972.1_703	lcl|NC_007429.1_prot_WP_011324825.1_707	lcl|NC_012687.1_prot_WP_012727972.1_705	lcl|NC_020943.1_prot_WP_010725302.1_706	lcl|NC_020968.1_prot_WP_010725302.1_707	lcl|CP001889.1_prot_ADH20249.1_714	lcl|CP001888.1_prot_ADH19327.1_719	lcl|CP001930.1_prot_ADH97347.1_716	lcl|CP001887.1_prot_ADH18402.1_714	lcl|HE601807.1_prot_CCP58263.1_698	lcl|NC_020965.1_prot_WP_010725302.1_706
12	12	0.956	lcl|NC_020966.1_prot_WP_012728058.1_148	lcl|NC_020939.1_prot_WP_012728058.1_148	lcl|NC_007429.1_prot_WP_011324594.1_149	lcl|NC_012687.1_prot_WP_012728058.1_149	lcl|NC_020943.1_prot_WP_010725092.1_148	lcl|NC_020968.1_prot_WP_010725092.1_149	lcl|CP001889.1_prot_ADH19683.1_148	lcl|CP001888.1_prot_ADH18755.1_147	lcl|CP001930.1_prot_ADH96779.1_148	lcl|CP001887.1_prot_ADH17836.1_148	lcl|HE601807.1_prot_CCP57709.1_144	lcl|NC_020965.1_prot_WP_010725092.1_148
12	12	0.956	lcl|NC_020966.1_prot_WP_012728187.1_786	lcl|NC_020939.1_prot_WP_012728187.1_785	lcl|NC_007429.1_prot_WP_011324858.1_791	lcl|NC_012687.1_prot_WP_012728187.1_788	lcl|NC_020943.1_prot_WP_010725336.1_788	lcl|NC_020968.1_prot_WP_009872146.1_789	lcl|CP001889.1_prot_ADH20335.1_800	lcl|CP001888.1_prot_ADH19414.1_806	lcl|CP001930.1_prot_ADH97433.1_802	lcl|CP001887.1_prot_ADH18489.1_801	lcl|HE601807.1_prot_CCP58345.1_780	lcl|NC_020965.1_prot_WP_009872146.1_788
12	12	0.956	lcl|NC_020966.1_prot_WP_014315992.1_209	lcl|NC_020939.1_prot_WP_014315992.1_208	lcl|NC_007429.1_prot_WP_011324639.1_212	lcl|NC_012687.1_prot_WP_012728077.1_210	lcl|NC_020943.1_prot_WP_010725123.1_210	lcl|NC_020968.1_prot_WP_010725123.1_211	lcl|CP001889.1_prot_ADH19743.1_208	lcl|CP001888.1_prot_ADH18816.1_208	lcl|CP001930.1_prot_ADH96839.1_208	lcl|CP001887.1_prot_ADH17896.1_208	lcl|HE601807.1_prot_CCP57770.1_205	lcl|NC_020965.1_prot_WP_010725123.1_210
12	12	0.955	lcl|NC_020966.1_prot_WP_009871436.1_90	lcl|NC_020939.1_prot_WP_009871436.1_90	lcl|NC_007429.1_prot_WP_009871436.1_90	lcl|NC_012687.1_prot_WP_009871436.1_90	lcl|NC_020943.1_prot_WP_009873041.1_90	lcl|NC_020968.1_prot_WP_009873041.1_91	lcl|CP001889.1_prot_ADH19626.1_91	lcl|CP001888.1_prot_ADH18698.1_90	lcl|CP001930.1_prot_ADH96722.1_91	lcl|CP001887.1_prot_ADH17779.1_91	lcl|HE601807.1_prot_CCP57651.1_86	lcl|NC_020965.1_prot_WP_009873041.1_90
12	12	0.955	lcl|NC_020966.1_prot_WP_009871712.1_368	lcl|NC_020939.1_prot_WP_009871712.1_367	lcl|NC_007429.1_prot_WP_009871712.1_371	lcl|NC_012687.1_prot_WP_009871712.1_369	lcl|NC_020943.1_prot_WP_009871712.1_369	lcl|NC_020968.1_prot_WP_009871712.1_370	lcl|CP001889.1_prot_ADH19901.1_366	lcl|CP001888.1_prot_ADH18976.1_368	lcl|CP001930.1_prot_ADH96997.1_366	lcl|CP001887.1_prot_ADH18054.1_366	lcl|HE601807.1_prot_CCP57928.1_363	lcl|NC_020965.1_prot_WP_009871712.1_369
12	12	0.955	lcl|NC_020966.1_prot_WP_011324516.1_8	lcl|NC_020939.1_prot_WP_011324516.1_8	lcl|NC_007429.1_prot_WP_011324516.1_8	lcl|NC_012687.1_prot_WP_011324516.1_8	lcl|NC_020943.1_prot_WP_010724979.1_8	lcl|NC_020968.1_prot_WP_014541796.1_8	lcl|CP001889.1_prot_ADH19543.1_8	lcl|CP001888.1_prot_ADH18616.1_8	lcl|CP001930.1_prot_ADH96639.1_8	lcl|CP001887.1_prot_ADH17696.1_8	lcl|HE601807.1_prot_CCP57573.1_8	lcl|NC_020965.1_prot_WP_014541796.1_8
12	12	0.955	lcl|NC_020966.1_prot_WP_011324655.1_235	lcl|NC_020939.1_prot_WP_011324655.1_234	lcl|NC_007429.1_prot_WP_011324655.1_238	lcl|NC_012687.1_prot_WP_011324655.1_236	lcl|NC_020943.1_prot_WP_009871579.1_236	lcl|NC_020968.1_prot_WP_009871579.1_237	lcl|CP001889.1_prot_ADH19769.1_234	lcl|CP001888.1_prot_ADH18842.1_234	lcl|CP001930.1_prot_ADH96865.1_234	lcl|CP001887.1_prot_ADH17922.1_234	lcl|HE601807.1_prot_CCP57795.1_230	lcl|NC_020965.1_prot_WP_009871579.1_236
12	12	0.955	lcl|NC_020966.1_prot_WP_011324864.1_799	lcl|NC_020939.1_prot_WP_011324864.1_798	lcl|NC_007429.1_prot_WP_011324864.1_804	lcl|NC_012687.1_prot_WP_011324864.1_801	lcl|NC_020943.1_prot_WP_009872159.1_801	lcl|NC_020968.1_prot_WP_009872159.1_802	lcl|CP001889.1_prot_ADH20348.1_813	lcl|CP001888.1_prot_ADH19428.1_820	lcl|CP001930.1_prot_ADH97446.1_815	lcl|CP001887.1_prot_ADH18502.1_814	lcl|HE601807.1_prot_CCP58358.1_793	lcl|NC_020965.1_prot_WP_009872159.1_801
12	12	0.955	lcl|NC_020966.1_prot_WP_014315981.1_43	lcl|NC_020939.1_prot_WP_014315981.1_43	lcl|NC_007429.1_prot_WP_009871389.1_43	lcl|NC_012687.1_prot_WP_012728036.1_43	lcl|NC_020943.1_prot_WP_010725001.1_43	lcl|NC_020968.1_prot_WP_010725001.1_43	lcl|CP001889.1_prot_ADH19579.1_44	lcl|CP001888.1_prot_ADH18652.1_44	lcl|CP001930.1_prot_ADH96675.1_44	lcl|CP001887.1_prot_ADH17732.1_44	lcl|HE601807.1_prot_CCP57606.1_41	lcl|NC_020965.1_prot_WP_010725001.1_43
12	12	0.954	lcl|NC_020966.1_prot_WP_011324721.1_405	lcl|NC_020939.1_prot_WP_011324721.1_404	lcl|NC_007429.1_prot_WP_011324721.1_408	lcl|NC_012687.1_prot_WP_011324721.1_406	lcl|NC_020943.1_prot_WP_009872625.1_406	lcl|NC_020968.1_prot_WP_009872625.1_407	lcl|CP001889.1_prot_ADH19937.1_402	lcl|CP001888.1_prot_ADH19012.1_404	lcl|CP001930.1_prot_ADH97034.1_403	lcl|CP001887.1_prot_ADH18090.1_402	lcl|HE601807.1_prot_CCP57965.1_400	lcl|NC_020965.1_prot_WP_009872625.1_406
12	12	0.954	lcl|NC_020966.1_prot_WP_011324897.1_877	lcl|NC_020939.1_prot_WP_011324897.1_876	lcl|NC_007429.1_prot_WP_011324897.1_882	lcl|NC_012687.1_prot_WP_011324897.1_879	lcl|NC_020943.1_prot_WP_010725369.1_879	lcl|NC_020968.1_prot_WP_014541096.1_881	lcl|CP001889.1_prot_ADH20430.1_895	lcl|CP001888.1_prot_ADH19511.1_903	lcl|CP001930.1_prot_ADH97528.1_897	lcl|CP001887.1_prot_ADH18584.1_896	lcl|HE601807.1_prot_CCP58433.1_868	lcl|NC_020965.1_prot_WP_014541096.1_879
12	12	0.953	lcl|NC_020966.1_prot_WP_009872095.1_739	lcl|NC_020939.1_prot_WP_009872095.1_738	lcl|NC_007429.1_prot_WP_011324847.1_742	lcl|NC_012687.1_prot_WP_009872095.1_740	lcl|NC_020943.1_prot_WP_010725319.1_741	lcl|NC_020968.1_prot_WP_009872095.1_742	lcl|CP001889.1_prot_ADH20285.1_750	lcl|CP001888.1_prot_ADH19363.1_755	lcl|CP001930.1_prot_ADH97383.1_752	lcl|CP001887.1_prot_ADH18438.1_750	lcl|HE601807.1_prot_CCP58298.1_733	lcl|NC_020965.1_prot_WP_009872095.1_741
12	12	0.953	lcl|NC_020966.1_prot_WP_011324698.1_362	lcl|NC_020939.1_prot_WP_011324698.1_361	lcl|NC_007429.1_prot_WP_011324698.1_365	lcl|NC_012687.1_prot_WP_011324698.1_363	lcl|NC_020943.1_prot_WP_041200471.1_363	lcl|NC_020968.1_prot_WP_009871706.1_364	lcl|CP001889.1_prot_ADH19895.1_360	lcl|CP001888.1_prot_ADH18970.1_362	lcl|CP001930.1_prot_ADH96991.1_360	lcl|CP001887.1_prot_ADH18048.1_360	lcl|HE601807.1_prot_CCP57923.1_358	lcl|NC_020965.1_prot_WP_009871706.1_363
12	12	0.953	lcl|NC_020966.1_prot_WP_011324891.1_868	lcl|NC_020939.1_prot_WP_011324891.1_867	lcl|NC_007429.1_prot_WP_011324891.1_873	lcl|NC_012687.1_prot_WP_011324891.1_870	lcl|NC_020943.1_prot_WP_010725367.1_870	lcl|NC_020968.1_prot_WP_015506428.1_872	lcl|CP001889.1_prot_ADH20420.1_885	lcl|CP001888.1_prot_ADH19501.1_893	lcl|CP001930.1_prot_ADH97518.1_887	lcl|CP001887.1_prot_ADH18574.1_886	lcl|HE601807.1_prot_CCP58424.1_859	lcl|NC_020965.1_prot_WP_015506428.1_870
12	12	0.953	lcl|NC_020966.1_prot_WP_012728135.1_480	lcl|NC_020939.1_prot_WP_012728135.1_479	lcl|NC_007429.1_prot_WP_009871824.1_483	lcl|NC_012687.1_prot_WP_012728135.1_481	lcl|NC_020943.1_prot_WP_009871824.1_482	lcl|NC_020968.1_prot_WP_009871824.1_482	lcl|CP001889.1_prot_ADH20016.1_481	lcl|CP001888.1_prot_ADH19091.1_483	lcl|CP001930.1_prot_ADH97113.1_482	lcl|CP001887.1_prot_ADH18168.1_480	lcl|HE601807.1_prot_CCP58040.1_475	lcl|NC_020965.1_prot_WP_009871824.1_482
12	12	0.953	lcl|NC_020966.1_prot_WP_015506328.1_423	lcl|NC_020939.1_prot_WP_014316026.1_422	lcl|NC_007429.1_prot_WP_011324726.1_426	lcl|NC_012687.1_prot_WP_012728124.1_424	lcl|NC_020943.1_prot_WP_010725191.1_424	lcl|NC_020968.1_prot_WP_010725191.1_425	lcl|CP001889.1_prot_ADH19956.1_421	lcl|CP001888.1_prot_ADH19031.1_423	lcl|CP001930.1_prot_ADH97053.1_422	lcl|CP001887.1_prot_ADH18108.1_420	lcl|HE601807.1_prot_CCP57983.1_418	lcl|NC_020965.1_prot_WP_010725191.1_424
12	12	0.952	lcl|NC_020966.1_prot_WP_012727773.1_1	lcl|NC_020939.1_prot_WP_012727773.1_1	lcl|NC_007429.1_prot_WP_011324514.1_1	lcl|NC_012687.1_prot_WP_012728026.1_1	lcl|NC_020943.1_prot_WP_010724957.1_1	lcl|NC_020968.1_prot_WP_010724957.1_1	lcl|CP001889.1_prot_ADH19536.1_1	lcl|CP001888.1_prot_ADH18609.1_1	lcl|CP001930.1_prot_ADH96632.1_1	lcl|CP001887.1_prot_ADH17689.1_1	lcl|HE601807.1_prot_CCP57566.1_1	lcl|NC_020965.1_prot_WP_010724957.1_1
12	12	0.952	lcl|NC_020966.1_prot_WP_024067245.1_678	lcl|NC_020939.1_prot_WP_024067245.1_677	lcl|NC_007429.1_prot_WP_024067245.1_681	lcl|NC_012687.1_prot_WP_024067245.1_679	lcl|NC_020943.1_prot_WP_009872824.1_680	lcl|NC_020968.1_prot_WP_024067245.1_681	lcl|CP001889.1_prot_ADH20219.1_684	lcl|CP001888.1_prot_ADH19297.1_689	lcl|CP001930.1_prot_ADH97318.1_687	lcl|CP001887.1_prot_ADH18372.1_684	lcl|HE601807.1_prot_CCP58236.1_671	lcl|NC_020965.1_prot_WP_024067245.1_680
12	12	0.95	lcl|NC_020966.1_prot_A363_RS00560_109	lcl|NC_020939.1_prot_A5291_RS00560_109	lcl|NC_007429.1_prot_CTA_RS00560_109	lcl|NC_012687.1_prot_CTB_RS00560_109	lcl|NC_020943.1_prot_WP_009873046.1_109	lcl|NC_020968.1_prot_WP_009873046.1_110	lcl|CP001889.1_prot_ADH19644.1_109	lcl|CP001888.1_prot_ADH18716.1_108	lcl|CP001930.1_prot_ADH96740.1_109	lcl|CP001887.1_prot_ADH17797.1_109	lcl|HE601807.1_prot_CCP57670.1_105	lcl|NC_020965.1_prot_WP_009873046.1_109
12	12	0.95	lcl|NC_020966.1_prot_WP_009872166.1_806	lcl|NC_020939.1_prot_WP_009872166.1_805	lcl|NC_007429.1_prot_WP_009872166.1_811	lcl|NC_012687.1_prot_WP_009872166.1_808	lcl|NC_020943.1_prot_WP_009872166.1_808	lcl|NC_020968.1_prot_WP_009872166.1_809	lcl|CP001889.1_prot_ADH20355.1_820	lcl|CP001888.1_prot_ADH19435.1_827	lcl|CP001930.1_prot_ADH97453.1_822	lcl|CP001887.1_prot_ADH18509.1_821	lcl|HE601807.1_prot_CCP58364.1_799	lcl|NC_020965.1_prot_WP_009872166.1_808
12	12	0.95	lcl|NC_020966.1_prot_WP_010725326.1_754	lcl|NC_020939.1_prot_WP_010725326.1_753	lcl|NC_007429.1_prot_WP_010725326.1_757	lcl|NC_012687.1_prot_WP_010725326.1_755	lcl|NC_020943.1_prot_WP_015506311.1_756	lcl|NC_020968.1_prot_WP_010725326.1_757	lcl|CP001889.1_prot_ADH20301.1_766	lcl|CP001888.1_prot_ADH19379.1_771	lcl|CP001930.1_prot_ADH97399.1_768	lcl|CP001887.1_prot_ADH18454.1_766	lcl|HE601807.1_prot_CCP58313.1_748	lcl|NC_020965.1_prot_WP_010725326.1_756
12	12	0.95	lcl|NC_020966.1_prot_WP_011324908.1_889	lcl|NC_020939.1_prot_WP_011324908.1_888	lcl|NC_007429.1_prot_WP_011324908.1_894	lcl|NC_012687.1_prot_WP_011324908.1_891	lcl|NC_020943.1_prot_WP_009872253.1_891	lcl|NC_020968.1_prot_WP_009872253.1_893	lcl|CP001889.1_prot_ADH20442.1_907	lcl|CP001888.1_prot_ADH19523.1_915	lcl|CP001930.1_prot_ADH97540.1_909	lcl|CP001887.1_prot_ADH18596.1_908	lcl|HE601807.1_prot_CCP58445.1_880	lcl|NC_020965.1_prot_WP_009872253.1_891
12	12	0.95	lcl|NC_020966.1_prot_WP_012728046.1_91	lcl|NC_020939.1_prot_WP_012728046.1_91	lcl|NC_007429.1_prot_WP_011324561.1_91	lcl|NC_012687.1_prot_WP_012728046.1_91	lcl|NC_020943.1_prot_WP_009873042.1_91	lcl|NC_020968.1_prot_WP_009873042.1_92	lcl|CP001889.1_prot_ADH19627.1_92	lcl|CP001888.1_prot_ADH18699.1_91	lcl|CP001930.1_prot_ADH96723.1_92	lcl|CP001887.1_prot_ADH17780.1_92	lcl|HE601807.1_prot_CCP57652.1_87	lcl|NC_020965.1_prot_WP_009873042.1_91
12	12	0.95	lcl|NC_020966.1_prot_WP_014315993.1_216	lcl|NC_020939.1_prot_WP_014315993.1_215	lcl|NC_007429.1_prot_WP_011324644.1_219	lcl|NC_012687.1_prot_WP_012728079.1_217	lcl|NC_020943.1_prot_WP_009871560.1_217	lcl|NC_020968.1_prot_WP_009871560.1_218	lcl|CP001889.1_prot_ADH19750.1_215	lcl|CP001888.1_prot_ADH18823.1_215	lcl|CP001930.1_prot_ADH96846.1_215	lcl|CP001887.1_prot_ADH17903.1_215	lcl|HE601807.1_prot_CCP57777.1_212	lcl|NC_020965.1_prot_WP_009871560.1_217
12	12	0.95	lcl|NC_020966.1_prot_WP_014316060.1_706	lcl|NC_020939.1_prot_WP_014316060.1_705	lcl|NC_007429.1_prot_WP_011324827.1_709	lcl|NC_012687.1_prot_WP_012727973.1_707	lcl|NC_020943.1_prot_WP_010725303.1_708	lcl|NC_020968.1_prot_WP_010725303.1_709	lcl|CP001889.1_prot_ADH20251.1_716	lcl|CP001888.1_prot_ADH19329.1_721	lcl|CP001930.1_prot_ADH97349.1_718	lcl|CP001887.1_prot_ADH18404.1_716	lcl|HE601807.1_prot_CCP58265.1_700	lcl|NC_020965.1_prot_WP_010725303.1_708
