# Species	Genes	Alg.-Conn.	L1:115.fasta	L1:1322:p2.fasta	L1:224.fasta	L1:440:LN.fasta	L2:25667R.fasta	L2:434:Bu.fasta	L2b:8200:07.fasta	L2b:Ams1.fasta	L2b:Ams2.fasta	L2b:Ams3.fasta	L2b:Ams4.fasta	L2b:Ams5.fasta	L2b:CV204.fasta	L2b:Canada1.fasta	L2b:Canada2.fasta	L2b:LST.fasta	L2b:UCH-2.fasta	L3:404:LN.fasta
18	18	0.986	lcl|NC_020929.1_prot_WP_015505746.1_797	lcl|NC_020972.1_prot_WP_009873397.1_798	lcl|NC_020973.1_prot_WP_015505746.1_800	lcl|NC_020937.1_prot_WP_015505746.1_796	lcl|NC_020930.1_prot_WP_009873397.1_798	lcl|NC_010287.1_prot_WP_009873397.1_149	lcl|NC_020945.1_prot_WP_009873397.1_797	lcl|NC_020933.1_prot_WP_009873397.1_797	lcl|NC_020934.1_prot_WP_009873397.1_799	lcl|NC_020977.1_prot_WP_009873397.1_797	lcl|NC_020978.1_prot_WP_009873397.1_798	lcl|NC_020936.1_prot_WP_009873397.1_797	lcl|NC_020976.1_prot_WP_009873397.1_801	lcl|NC_020935.1_prot_WP_009873397.1_797	lcl|NC_020932.1_prot_WP_009873397.1_796	lcl|NC_020975.1_prot_WP_009873397.1_799	lcl|NC_020931.1_prot_WP_009873397.1_797	lcl|NC_020974.1_prot_WP_015505746.1_797
18	18	0.986	lcl|NC_020929.1_prot_WP_080017768.1_583	lcl|NC_020972.1_prot_WP_080017768.1_583	lcl|NC_020973.1_prot_WP_080017768.1_584	lcl|NC_020937.1_prot_WP_080017768.1_583	lcl|NC_020930.1_prot_WP_009873905.1_584	lcl|NC_010287.1_prot_WP_009873905.1_834	lcl|NC_020945.1_prot_WP_009873905.1_583	lcl|NC_020933.1_prot_WP_009873905.1_583	lcl|NC_020934.1_prot_WP_009873905.1_584	lcl|NC_020977.1_prot_WP_009873905.1_582	lcl|NC_020978.1_prot_WP_009873905.1_584	lcl|NC_020936.1_prot_WP_009873905.1_583	lcl|NC_020976.1_prot_WP_009873905.1_584	lcl|NC_020935.1_prot_WP_009873905.1_583	lcl|NC_020932.1_prot_WP_009873905.1_582	lcl|NC_020975.1_prot_WP_009873905.1_584	lcl|NC_020931.1_prot_WP_009873905.1_583	lcl|NC_020974.1_prot_WP_009873905.1_584
18	18	0.985	lcl|NC_020929.1_prot_WP_009872133.1_771	lcl|NC_020972.1_prot_WP_009872133.1_772	lcl|NC_020973.1_prot_WP_009872133.1_774	lcl|NC_020937.1_prot_WP_009872133.1_770	lcl|NC_020930.1_prot_WP_009872133.1_772	lcl|NC_010287.1_prot_WP_009872133.1_123	lcl|NC_020945.1_prot_WP_009872133.1_771	lcl|NC_020933.1_prot_WP_009872133.1_771	lcl|NC_020934.1_prot_WP_009872133.1_773	lcl|NC_020977.1_prot_WP_009872133.1_771	lcl|NC_020978.1_prot_WP_009872133.1_772	lcl|NC_020936.1_prot_WP_009872133.1_771	lcl|NC_020976.1_prot_WP_009872133.1_775	lcl|NC_020935.1_prot_WP_009872133.1_771	lcl|NC_020932.1_prot_WP_009872133.1_770	lcl|NC_020975.1_prot_WP_009872133.1_773	lcl|NC_020931.1_prot_WP_009872133.1_771	lcl|NC_020974.1_prot_WP_009872133.1_771
18	18	0.985	lcl|NC_020929.1_prot_WP_009872803.1_646	lcl|NC_020972.1_prot_WP_012263675.1_646	lcl|NC_020973.1_prot_WP_009872803.1_647	lcl|NC_020937.1_prot_WP_015505907.1_645	lcl|NC_020930.1_prot_WP_009872803.1_647	lcl|NC_010287.1_prot_WP_009872803.1_897	lcl|NC_020945.1_prot_WP_012263675.1_646	lcl|NC_020933.1_prot_WP_012263675.1_646	lcl|NC_020934.1_prot_WP_012263675.1_647	lcl|NC_020977.1_prot_WP_012263675.1_645	lcl|NC_020978.1_prot_WP_012263675.1_647	lcl|NC_020936.1_prot_WP_012263675.1_646	lcl|NC_020976.1_prot_WP_012263675.1_647	lcl|NC_020935.1_prot_WP_012263675.1_646	lcl|NC_020932.1_prot_WP_012263675.1_645	lcl|NC_020975.1_prot_WP_012263675.1_647	lcl|NC_020931.1_prot_WP_012263675.1_646	lcl|NC_020974.1_prot_WP_009872803.1_646
18	18	0.985	lcl|NC_020929.1_prot_WP_009873284.1_690	lcl|NC_020972.1_prot_WP_015506569.1_690	lcl|NC_020973.1_prot_WP_009873284.1_691	lcl|NC_020937.1_prot_WP_009873284.1_689	lcl|NC_020930.1_prot_WP_009873284.1_691	lcl|NC_010287.1_prot_WP_009873284.1_41	lcl|NC_020945.1_prot_WP_009873284.1_690	lcl|NC_020933.1_prot_WP_009873284.1_690	lcl|NC_020934.1_prot_WP_009873284.1_691	lcl|NC_020977.1_prot_WP_009873284.1_689	lcl|NC_020978.1_prot_WP_009873284.1_691	lcl|NC_020936.1_prot_WP_009873284.1_690	lcl|NC_020976.1_prot_WP_009873284.1_691	lcl|NC_020935.1_prot_WP_009873284.1_690	lcl|NC_020932.1_prot_WP_009873284.1_689	lcl|NC_020975.1_prot_WP_009873284.1_691	lcl|NC_020931.1_prot_WP_009873284.1_690	lcl|NC_020974.1_prot_WP_009873284.1_690
18	18	0.985	lcl|NC_020929.1_prot_WP_009873290.1_697	lcl|NC_020972.1_prot_WP_015505911.1_697	lcl|NC_020973.1_prot_WP_009873290.1_698	lcl|NC_020937.1_prot_WP_015505911.1_696	lcl|NC_020930.1_prot_WP_009873290.1_698	lcl|NC_010287.1_prot_WP_009873290.1_48	lcl|NC_020945.1_prot_WP_012263535.1_697	lcl|NC_020933.1_prot_WP_012263535.1_697	lcl|NC_020934.1_prot_WP_012263535.1_698	lcl|NC_020977.1_prot_WP_012263535.1_696	lcl|NC_020978.1_prot_WP_012263535.1_698	lcl|NC_020936.1_prot_WP_012263535.1_697	lcl|NC_020976.1_prot_WP_012263535.1_698	lcl|NC_020935.1_prot_WP_012263535.1_697	lcl|NC_020932.1_prot_WP_012263535.1_696	lcl|NC_020975.1_prot_WP_012263535.1_698	lcl|NC_020931.1_prot_WP_012263535.1_697	lcl|NC_020974.1_prot_WP_015506629.1_697
18	18	0.985	lcl|NC_020929.1_prot_WP_009873303.1_712	lcl|NC_020972.1_prot_WP_009873303.1_712	lcl|NC_020973.1_prot_WP_009873303.1_713	lcl|NC_020937.1_prot_WP_015505916.1_711	lcl|NC_020930.1_prot_WP_009873303.1_713	lcl|NC_010287.1_prot_WP_009873303.1_63	lcl|NC_020945.1_prot_WP_012263542.1_712	lcl|NC_020933.1_prot_WP_012263542.1_712	lcl|NC_020934.1_prot_WP_012263542.1_713	lcl|NC_020977.1_prot_WP_012263542.1_712	lcl|NC_020978.1_prot_WP_012263542.1_713	lcl|NC_020936.1_prot_WP_012263542.1_712	lcl|NC_020976.1_prot_WP_012263542.1_715	lcl|NC_020935.1_prot_WP_012263542.1_712	lcl|NC_020932.1_prot_WP_012263542.1_711	lcl|NC_020975.1_prot_WP_012263542.1_713	lcl|NC_020931.1_prot_WP_012263542.1_712	lcl|NC_020974.1_prot_WP_015505916.1_712
18	18	0.985	lcl|NC_020929.1_prot_WP_009873314.1_729	lcl|NC_020972.1_prot_WP_009873314.1_729	lcl|NC_020973.1_prot_WP_009873314.1_730	lcl|NC_020937.1_prot_WP_012263546.1_728	lcl|NC_020930.1_prot_WP_009873314.1_730	lcl|NC_010287.1_prot_WP_009873314.1_80	lcl|NC_020945.1_prot_WP_012263546.1_729	lcl|NC_020933.1_prot_WP_012263546.1_729	lcl|NC_020934.1_prot_WP_012263546.1_730	lcl|NC_020977.1_prot_WP_012263546.1_729	lcl|NC_020978.1_prot_WP_012263546.1_730	lcl|NC_020936.1_prot_WP_012263546.1_729	lcl|NC_020976.1_prot_WP_012263546.1_732	lcl|NC_020935.1_prot_WP_012263546.1_729	lcl|NC_020932.1_prot_WP_012263546.1_728	lcl|NC_020975.1_prot_WP_012263546.1_730	lcl|NC_020931.1_prot_WP_012263546.1_729	lcl|NC_020974.1_prot_WP_015506633.1_729
18	18	0.985	lcl|NC_020929.1_prot_WP_009873483.1_2	lcl|NC_020972.1_prot_WP_009873483.1_2	lcl|NC_020973.1_prot_WP_009873483.1_2	lcl|NC_020937.1_prot_WP_009873483.1_2	lcl|NC_020930.1_prot_WP_009873483.1_2	lcl|NC_010287.1_prot_WP_009873483.1_252	lcl|NC_020945.1_prot_WP_009873483.1_2	lcl|NC_020933.1_prot_WP_009873483.1_2	lcl|NC_020934.1_prot_WP_009873483.1_2	lcl|NC_020977.1_prot_WP_009873483.1_2	lcl|NC_020978.1_prot_WP_009873483.1_2	lcl|NC_020936.1_prot_WP_009873483.1_2	lcl|NC_020976.1_prot_WP_009873483.1_2	lcl|NC_020935.1_prot_WP_009873483.1_2	lcl|NC_020932.1_prot_WP_009873483.1_2	lcl|NC_020975.1_prot_WP_009873483.1_2	lcl|NC_020931.1_prot_WP_009873483.1_2	lcl|NC_020974.1_prot_WP_009873483.1_2
18	18	0.985	lcl|NC_020929.1_prot_WP_009873484.1_6	lcl|NC_020972.1_prot_WP_009872306.1_6	lcl|NC_020973.1_prot_WP_009873484.1_6	lcl|NC_020937.1_prot_WP_009873484.1_6	lcl|NC_020930.1_prot_WP_009873484.1_6	lcl|NC_010287.1_prot_WP_009873484.1_256	lcl|NC_020945.1_prot_WP_009872306.1_6	lcl|NC_020933.1_prot_WP_009872306.1_6	lcl|NC_020934.1_prot_WP_009872306.1_6	lcl|NC_020977.1_prot_WP_009872306.1_6	lcl|NC_020978.1_prot_WP_009872306.1_6	lcl|NC_020936.1_prot_WP_009872306.1_6	lcl|NC_020976.1_prot_WP_009872306.1_6	lcl|NC_020935.1_prot_WP_009872306.1_6	lcl|NC_020932.1_prot_WP_009872306.1_6	lcl|NC_020975.1_prot_WP_009872306.1_6	lcl|NC_020931.1_prot_WP_009872306.1_6	lcl|NC_020974.1_prot_WP_009873484.1_6
18	18	0.985	lcl|NC_020929.1_prot_WP_009873505.1_30	lcl|NC_020972.1_prot_WP_009873505.1_30	lcl|NC_020973.1_prot_WP_009873505.1_30	lcl|NC_020937.1_prot_WP_015505852.1_30	lcl|NC_020930.1_prot_WP_009873505.1_30	lcl|NC_010287.1_prot_WP_009873505.1_280	lcl|NC_020945.1_prot_WP_009873505.1_30	lcl|NC_020933.1_prot_WP_009873505.1_30	lcl|NC_020934.1_prot_WP_009873505.1_30	lcl|NC_020977.1_prot_WP_009873505.1_30	lcl|NC_020978.1_prot_WP_009873505.1_30	lcl|NC_020936.1_prot_WP_009873505.1_30	lcl|NC_020976.1_prot_WP_009873505.1_30	lcl|NC_020935.1_prot_WP_009873505.1_30	lcl|NC_020932.1_prot_WP_009873505.1_30	lcl|NC_020975.1_prot_WP_009873505.1_30	lcl|NC_020931.1_prot_WP_009873505.1_30	lcl|NC_020974.1_prot_WP_009873505.1_30
18	18	0.985	lcl|NC_020929.1_prot_WP_009873630.1_196	lcl|NC_020972.1_prot_WP_009873630.1_196	lcl|NC_020973.1_prot_WP_009873630.1_196	lcl|NC_020937.1_prot_WP_009873630.1_195	lcl|NC_020930.1_prot_WP_009873630.1_196	lcl|NC_010287.1_prot_WP_009873630.1_446	lcl|NC_020945.1_prot_WP_009873630.1_196	lcl|NC_020933.1_prot_WP_009873630.1_196	lcl|NC_020934.1_prot_WP_009873630.1_196	lcl|NC_020977.1_prot_WP_009873630.1_195	lcl|NC_020978.1_prot_WP_009873630.1_196	lcl|NC_020936.1_prot_WP_009873630.1_196	lcl|NC_020976.1_prot_WP_015506647.1_197	lcl|NC_020935.1_prot_WP_009873630.1_196	lcl|NC_020932.1_prot_WP_009873630.1_195	lcl|NC_020975.1_prot_WP_015506647.1_197	lcl|NC_020931.1_prot_WP_009873630.1_196	lcl|NC_020974.1_prot_WP_009873630.1_196
18	18	0.985	lcl|NC_020929.1_prot_WP_009873663.1_238	lcl|NC_020972.1_prot_WP_009873663.1_238	lcl|NC_020973.1_prot_WP_009873663.1_238	lcl|NC_020937.1_prot_WP_009873663.1_237	lcl|NC_020930.1_prot_WP_009873663.1_238	lcl|NC_010287.1_prot_WP_009873663.1_488	lcl|NC_020945.1_prot_WP_009873663.1_238	lcl|NC_020933.1_prot_WP_009873663.1_238	lcl|NC_020934.1_prot_WP_009873663.1_238	lcl|NC_020977.1_prot_WP_009873663.1_237	lcl|NC_020978.1_prot_WP_009873663.1_238	lcl|NC_020936.1_prot_WP_009873663.1_238	lcl|NC_020976.1_prot_WP_009873663.1_239	lcl|NC_020935.1_prot_WP_009873663.1_238	lcl|NC_020932.1_prot_WP_009873663.1_237	lcl|NC_020975.1_prot_WP_009873663.1_239	lcl|NC_020931.1_prot_WP_009873663.1_238	lcl|NC_020974.1_prot_WP_009873663.1_238
18	18	0.985	lcl|NC_020929.1_prot_WP_009873749.1_359	lcl|NC_020972.1_prot_WP_009873749.1_359	lcl|NC_020973.1_prot_WP_015506587.1_360	lcl|NC_020937.1_prot_WP_009873749.1_359	lcl|NC_020930.1_prot_WP_009873749.1_360	lcl|NC_010287.1_prot_WP_009873749.1_610	lcl|NC_020945.1_prot_WP_009873749.1_359	lcl|NC_020933.1_prot_WP_009873749.1_359	lcl|NC_020934.1_prot_WP_009873749.1_359	lcl|NC_020977.1_prot_WP_009873749.1_358	lcl|NC_020978.1_prot_WP_009873749.1_359	lcl|NC_020936.1_prot_WP_009873749.1_359	lcl|NC_020976.1_prot_WP_009873749.1_360	lcl|NC_020935.1_prot_WP_009873749.1_359	lcl|NC_020932.1_prot_WP_009873749.1_358	lcl|NC_020975.1_prot_WP_009873749.1_360	lcl|NC_020931.1_prot_WP_009873749.1_359	lcl|NC_020974.1_prot_WP_009873749.1_360
18	18	0.985	lcl|NC_020929.1_prot_WP_009873771.1_387	lcl|NC_020972.1_prot_WP_009873771.1_387	lcl|NC_020973.1_prot_WP_009873771.1_388	lcl|NC_020937.1_prot_WP_015505886.1_387	lcl|NC_020930.1_prot_WP_009873771.1_388	lcl|NC_010287.1_prot_WP_009873771.1_638	lcl|NC_020945.1_prot_WP_009873771.1_387	lcl|NC_020933.1_prot_WP_009873771.1_387	lcl|NC_020934.1_prot_WP_009873771.1_387	lcl|NC_020977.1_prot_WP_009873771.1_386	lcl|NC_020978.1_prot_WP_009873771.1_387	lcl|NC_020936.1_prot_WP_009873771.1_387	lcl|NC_020976.1_prot_WP_009873771.1_388	lcl|NC_020935.1_prot_WP_009873771.1_387	lcl|NC_020932.1_prot_WP_009873771.1_386	lcl|NC_020975.1_prot_WP_009873771.1_388	lcl|NC_020931.1_prot_WP_009873771.1_387	lcl|NC_020974.1_prot_WP_015505886.1_388
18	18	0.985	lcl|NC_020929.1_prot_WP_009873822.1_465	lcl|NC_020972.1_prot_WP_009873822.1_465	lcl|NC_020973.1_prot_WP_009873822.1_466	lcl|NC_020937.1_prot_WP_015505895.1_465	lcl|NC_020930.1_prot_WP_009873822.1_466	lcl|NC_010287.1_prot_WP_009873822.1_716	lcl|NC_020945.1_prot_WP_009873822.1_465	lcl|NC_020933.1_prot_WP_009873822.1_465	lcl|NC_020934.1_prot_WP_009873822.1_465	lcl|NC_020977.1_prot_WP_009873822.1_464	lcl|NC_020978.1_prot_WP_009873822.1_465	lcl|NC_020936.1_prot_WP_009873822.1_465	lcl|NC_020976.1_prot_WP_009873822.1_466	lcl|NC_020935.1_prot_WP_009873822.1_465	lcl|NC_020932.1_prot_WP_009873822.1_464	lcl|NC_020975.1_prot_WP_009873822.1_466	lcl|NC_020931.1_prot_WP_009873822.1_465	lcl|NC_020974.1_prot_WP_015505895.1_466
18	18	0.985	lcl|NC_020929.1_prot_WP_011324732.1_436	lcl|NC_020972.1_prot_WP_011324732.1_436	lcl|NC_020973.1_prot_WP_011324732.1_437	lcl|NC_020937.1_prot_WP_011324732.1_436	lcl|NC_020930.1_prot_WP_011324732.1_437	lcl|NC_010287.1_prot_WP_011324732.1_687	lcl|NC_020945.1_prot_WP_011324732.1_436	lcl|NC_020933.1_prot_WP_011324732.1_436	lcl|NC_020934.1_prot_WP_011324732.1_436	lcl|NC_020977.1_prot_WP_011324732.1_435	lcl|NC_020978.1_prot_WP_011324732.1_436	lcl|NC_020936.1_prot_WP_011324732.1_436	lcl|NC_020976.1_prot_WP_011324732.1_437	lcl|NC_020935.1_prot_WP_011324732.1_436	lcl|NC_020932.1_prot_WP_011324732.1_435	lcl|NC_020975.1_prot_WP_011324732.1_437	lcl|NC_020931.1_prot_WP_011324732.1_436	lcl|NC_020974.1_prot_WP_011324732.1_437
18	18	0.985	lcl|NC_020929.1_prot_WP_012263531.1_682	lcl|NC_020972.1_prot_WP_009873279.1_682	lcl|NC_020973.1_prot_WP_012263531.1_683	lcl|NC_020937.1_prot_WP_012263531.1_681	lcl|NC_020930.1_prot_WP_009873279.1_683	lcl|NC_010287.1_prot_WP_009873279.1_33	lcl|NC_020945.1_prot_WP_012263531.1_682	lcl|NC_020933.1_prot_WP_012263531.1_682	lcl|NC_020934.1_prot_WP_012263531.1_683	lcl|NC_020977.1_prot_WP_012263531.1_681	lcl|NC_020978.1_prot_WP_012263531.1_683	lcl|NC_020936.1_prot_WP_012263531.1_682	lcl|NC_020976.1_prot_WP_012263531.1_683	lcl|NC_020935.1_prot_WP_012263531.1_682	lcl|NC_020932.1_prot_WP_012263531.1_681	lcl|NC_020975.1_prot_WP_012263531.1_683	lcl|NC_020931.1_prot_WP_012263531.1_682	lcl|NC_020974.1_prot_WP_009873279.1_682
18	18	0.985	lcl|NC_020929.1_prot_WP_012263589.1_51	lcl|NC_020972.1_prot_WP_012263589.1_51	lcl|NC_020973.1_prot_WP_015506585.1_51	lcl|NC_020937.1_prot_WP_015505854.1_51	lcl|NC_020930.1_prot_WP_009873520.1_51	lcl|NC_010287.1_prot_WP_009873520.1_301	lcl|NC_020945.1_prot_WP_012263589.1_51	lcl|NC_020933.1_prot_WP_012263589.1_51	lcl|NC_020934.1_prot_WP_012263589.1_51	lcl|NC_020977.1_prot_WP_012263589.1_51	lcl|NC_020978.1_prot_WP_012263589.1_51	lcl|NC_020936.1_prot_WP_012263589.1_51	lcl|NC_020976.1_prot_WP_012263589.1_51	lcl|NC_020935.1_prot_WP_012263589.1_51	lcl|NC_020932.1_prot_WP_012263589.1_51	lcl|NC_020975.1_prot_WP_012263589.1_51	lcl|NC_020931.1_prot_WP_012263589.1_51	lcl|NC_020974.1_prot_WP_015506593.1_51
18	18	0.985	lcl|NC_020929.1_prot_WP_012263607.1_145	lcl|NC_020972.1_prot_WP_015506548.1_145	lcl|NC_020973.1_prot_WP_012263607.1_145	lcl|NC_020937.1_prot_WP_012263607.1_145	lcl|NC_020930.1_prot_WP_009873591.1_145	lcl|NC_010287.1_prot_WP_009873591.1_395	lcl|NC_020945.1_prot_WP_012263607.1_145	lcl|NC_020933.1_prot_WP_012263607.1_145	lcl|NC_020934.1_prot_WP_012263607.1_145	lcl|NC_020977.1_prot_WP_012263607.1_145	lcl|NC_020978.1_prot_WP_012263607.1_145	lcl|NC_020936.1_prot_WP_012263607.1_145	lcl|NC_020976.1_prot_WP_012263607.1_146	lcl|NC_020935.1_prot_WP_012263607.1_145	lcl|NC_020932.1_prot_WP_012263607.1_145	lcl|NC_020975.1_prot_WP_012263607.1_146	lcl|NC_020931.1_prot_WP_012263607.1_145	lcl|NC_020974.1_prot_WP_012263607.1_145
18	18	0.985	lcl|NC_020929.1_prot_WP_013984862.1_595	lcl|NC_020972.1_prot_WP_013984862.1_595	lcl|NC_020973.1_prot_WP_013984862.1_596	lcl|NC_020937.1_prot_WP_013984862.1_595	lcl|NC_020930.1_prot_WP_013984862.1_596	lcl|NC_010287.1_prot_WP_013984862.1_846	lcl|NC_020945.1_prot_WP_013984862.1_595	lcl|NC_020933.1_prot_WP_013984862.1_595	lcl|NC_020934.1_prot_WP_013984862.1_596	lcl|NC_020977.1_prot_WP_013984862.1_594	lcl|NC_020978.1_prot_WP_013984862.1_596	lcl|NC_020936.1_prot_WP_041199009.1_595	lcl|NC_020976.1_prot_WP_013984862.1_596	lcl|NC_020935.1_prot_WP_013984862.1_595	lcl|NC_020932.1_prot_WP_013984862.1_594	lcl|NC_020975.1_prot_WP_013984862.1_596	lcl|NC_020931.1_prot_WP_013984862.1_595	lcl|NC_020974.1_prot_WP_013984862.1_596
18	18	0.985	lcl|NC_020929.1_prot_WP_015505643.1_44	lcl|NC_020972.1_prot_WP_009873514.1_44	lcl|NC_020973.1_prot_WP_015506584.1_44	lcl|NC_020937.1_prot_WP_009873514.1_44	lcl|NC_020930.1_prot_WP_009873514.1_44	lcl|NC_010287.1_prot_WP_009873514.1_294	lcl|NC_020945.1_prot_WP_012263587.1_44	lcl|NC_020933.1_prot_WP_012263587.1_44	lcl|NC_020934.1_prot_WP_012263587.1_44	lcl|NC_020977.1_prot_WP_012263587.1_44	lcl|NC_020978.1_prot_WP_012263587.1_44	lcl|NC_020936.1_prot_WP_012263587.1_44	lcl|NC_020976.1_prot_WP_012263587.1_44	lcl|NC_020935.1_prot_WP_012263587.1_44	lcl|NC_020932.1_prot_WP_012263587.1_44	lcl|NC_020975.1_prot_WP_012263587.1_44	lcl|NC_020931.1_prot_WP_012263587.1_44	lcl|NC_020974.1_prot_WP_009873514.1_44
18	18	0.985	lcl|NC_020929.1_prot_WP_015505700.1_438	lcl|NC_020972.1_prot_WP_009872650.1_438	lcl|NC_020973.1_prot_WP_015505700.1_439	lcl|NC_020937.1_prot_WP_009873804.1_438	lcl|NC_020930.1_prot_WP_009873804.1_439	lcl|NC_010287.1_prot_WP_009873804.1_689	lcl|NC_020945.1_prot_WP_009872650.1_438	lcl|NC_020933.1_prot_WP_009872650.1_438	lcl|NC_020934.1_prot_WP_009872650.1_438	lcl|NC_020977.1_prot_WP_009872650.1_437	lcl|NC_020978.1_prot_WP_009872650.1_438	lcl|NC_020936.1_prot_WP_009872650.1_438	lcl|NC_020976.1_prot_WP_009872650.1_439	lcl|NC_020935.1_prot_WP_009872650.1_438	lcl|NC_020932.1_prot_WP_009872650.1_437	lcl|NC_020975.1_prot_WP_009872650.1_439	lcl|NC_020931.1_prot_WP_009872650.1_438	lcl|NC_020974.1_prot_WP_009872650.1_439
18	18	0.985	lcl|NC_020929.1_prot_WP_015505714.1_576	lcl|NC_020972.1_prot_WP_009873901.1_576	lcl|NC_020973.1_prot_WP_015505714.1_577	lcl|NC_020937.1_prot_WP_009873901.1_576	lcl|NC_020930.1_prot_WP_009873901.1_577	lcl|NC_010287.1_prot_WP_009873901.1_827	lcl|NC_020945.1_prot_WP_009873901.1_576	lcl|NC_020933.1_prot_WP_009873901.1_576	lcl|NC_020934.1_prot_WP_009873901.1_577	lcl|NC_020977.1_prot_WP_009873901.1_575	lcl|NC_020978.1_prot_WP_009873901.1_577	lcl|NC_020936.1_prot_WP_009873901.1_576	lcl|NC_020976.1_prot_WP_009873901.1_577	lcl|NC_020935.1_prot_WP_009873901.1_576	lcl|NC_020932.1_prot_WP_009873901.1_575	lcl|NC_020975.1_prot_WP_009873901.1_577	lcl|NC_020931.1_prot_WP_009873901.1_576	lcl|NC_020974.1_prot_WP_015506622.1_577
18	18	0.985	lcl|NC_020929.1_prot_WP_162470479.1_123	lcl|NC_020972.1_prot_WP_010725075.1_123	lcl|NC_020973.1_prot_WP_162470479.1_123	lcl|NC_020937.1_prot_WP_010725075.1_123	lcl|NC_020930.1_prot_WP_010725075.1_123	lcl|NC_010287.1_prot_WP_010725075.1_373	lcl|NC_020945.1_prot_WP_010725075.1_123	lcl|NC_020933.1_prot_WP_010725075.1_123	lcl|NC_020934.1_prot_WP_010725075.1_123	lcl|NC_020977.1_prot_WP_010725075.1_123	lcl|NC_020978.1_prot_WP_010725075.1_123	lcl|NC_020936.1_prot_WP_010725075.1_123	lcl|NC_020976.1_prot_WP_010725075.1_124	lcl|NC_020935.1_prot_WP_010725075.1_123	lcl|NC_020932.1_prot_WP_010725075.1_123	lcl|NC_020975.1_prot_WP_010725075.1_124	lcl|NC_020931.1_prot_WP_010725075.1_123	lcl|NC_020974.1_prot_WP_162470484.1_123
18	18	0.984	lcl|NC_020929.1_prot_L1115_RS01955_380	lcl|NC_020972.1_prot_L11322_RS01965_380	lcl|NC_020973.1_prot_L1224_RS01960_381	lcl|NC_020937.1_prot_L1440_RS01960_380	lcl|NC_020930.1_prot_L225667R_RS01965_381	lcl|NC_010287.1_prot_CTL_RS03330_631	lcl|NC_020945.1_prot_L2B8200_RS01960_380	lcl|NC_020933.1_prot_L2BAMS1_RS01960_380	lcl|NC_020934.1_prot_L2BAMS2_RS01960_380	lcl|NC_020977.1_prot_L2BAMS3_RS01965_379	lcl|NC_020978.1_prot_L2BAMS4_RS01960_380	lcl|NC_020936.1_prot_L2BAMS5_RS01960_380	lcl|NC_020976.1_prot_L2BCV204_RS01960_381	lcl|NC_020935.1_prot_L2BCAN1_RS01960_380	lcl|NC_020932.1_prot_L2BCAN2_RS01975_379	lcl|NC_020975.1_prot_L2BLST_RS01960_381	lcl|NC_020931.1_prot_L2BUCH2_RS01960_380	lcl|NC_020974.1_prot_L3404_RS01960_381
18	18	0.984	lcl|NC_020929.1_prot_WP_009872144.1_782	lcl|NC_020972.1_prot_WP_009872144.1_783	lcl|NC_020973.1_prot_WP_009872144.1_785	lcl|NC_020937.1_prot_WP_015505920.1_781	lcl|NC_020930.1_prot_WP_009872144.1_783	lcl|NC_010287.1_prot_WP_009872144.1_134	lcl|NC_020945.1_prot_WP_009872144.1_782	lcl|NC_020933.1_prot_WP_009872144.1_782	lcl|NC_020934.1_prot_WP_009872144.1_784	lcl|NC_020977.1_prot_WP_009872144.1_782	lcl|NC_020978.1_prot_WP_009872144.1_783	lcl|NC_020936.1_prot_WP_009872144.1_782	lcl|NC_020976.1_prot_WP_009872144.1_786	lcl|NC_020935.1_prot_WP_009872144.1_782	lcl|NC_020932.1_prot_WP_009872144.1_781	lcl|NC_020975.1_prot_WP_009872144.1_784	lcl|NC_020931.1_prot_WP_009872144.1_782	lcl|NC_020974.1_prot_WP_015505920.1_782
18	18	0.984	lcl|NC_020929.1_prot_WP_009873271.1_673	lcl|NC_020972.1_prot_WP_009873271.1_673	lcl|NC_020973.1_prot_WP_009873271.1_674	lcl|NC_020937.1_prot_WP_009873271.1_672	lcl|NC_020930.1_prot_WP_009873271.1_674	lcl|NC_010287.1_prot_WP_009873271.1_24	lcl|NC_020945.1_prot_WP_009873271.1_673	lcl|NC_020933.1_prot_WP_009873271.1_673	lcl|NC_020934.1_prot_WP_009873271.1_674	lcl|NC_020977.1_prot_WP_015506663.1_672	lcl|NC_020978.1_prot_WP_009873271.1_674	lcl|NC_020936.1_prot_WP_009873271.1_673	lcl|NC_020976.1_prot_WP_009873271.1_674	lcl|NC_020935.1_prot_WP_009873271.1_673	lcl|NC_020932.1_prot_WP_009873271.1_672	lcl|NC_020975.1_prot_WP_009873271.1_674	lcl|NC_020931.1_prot_WP_009873271.1_673	lcl|NC_020974.1_prot_WP_009873271.1_673
